vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
180,8,12,-4.572758442985366,1.0770420372996665,970,0,8,1,2,2,6,1,6,1,0,1122,4,0,2,0,3,7,0,6,2,2,998,5,3,0,1,11,3,0,0,1,2,975,0,10,0,4,3,5,0,0,3,0,951,1,7,5,4,12,2,0,0,11,1,869,13,0,8,7,0,2,3,0,5,2,923,0,5,2,0,1,6,4,3,2,1,979,6,5,1,7,7,8,2,5,4,8,935,5,5,0,1,6,13,1,0,13,4,966
181,8,13,-4.707004745446246,1.0354799759243638,971,0,8,0,2,2,7,1,6,1,0,1123,4,0,2,0,3,8,2,6,2,2,999,6,4,0,0,11,3,0,0,1,2,978,0,10,0,4,3,5,0,0,3,0,951,1,7,6,4,12,1,0,0,10,1,869,14,0,9,7,0,2,3,0,5,2,923,0,5,2,0,1,5,4,3,2,0,979,7,5,1,6,7,7,2,5,4,7,932,5,5,0,1,5,12,1,0,12,3,966
182,8,14,-4.814267371073437,1.0561589299434713,970,0,8,0,2,2,7,1,6,2,0,1123,5,0,2,0,3,6,2,6,2,2,998,6,3,0,0,13,3,0,0,1,2,977,0,10,0,4,3,4,0,0,3,0,954,0,7,6,4,12,1,0,0,10,0,870,14,0,9,8,0,2,3,0,5,2,923,0,5,2,1,1,5,4,2,1,0,979,7,5,1,6,7,8,2,6,4,7,933,6,5,0,1,5,12,1,0,12,2,964
183,8,15,-5.170178970204596,1.0808025665986163,970,0,8,0,2,2,7,2,6,2,0,1123,5,0,2,0,3,6,2,4,2,2,1000,6,3,0,0,13,3,0,0,1,0,977,0,9,0,4,4,4,0,0,2,0,953,0,8,6,3,12,1,0,0,9,0,871,14,0,8,7,0,2,3,0,5,2,922,0,5,2,1,1,6,4,2,1,0,978,7,5,1,6,7,9,2,6,4,8,934,5,5,0,1,5,13,1,0,11,2,968
184,8,16,-5.805953105097802,1.061557924084421,970,0,8,0,2,2,6,2,5,2,0,1123,6,0,1,0,3,4,2,4,2,2,997,6,3,0,0,12,3,0,0,1,0,978,0,7,0,4,5,4,0,0,2,0,954,0,9,6,3,10,1,0,0,9,0,872,14,0,8,7,0,2,4,0,5,2,922,0,5,2,1,1,7,4,2,1,0,982,7,4,1,6,7,9,2,7,4,9,934,5,5,0,1,4,13,1,0,9,2,971
185,8,17,-5.976102419129794,1.1286835165794606,970,0,8,0,3,2,6,2,5,2,0,1123,6,0,1,0,3,4,2,4,2,2,997,6,2,0,0,12,1,0,0,1,0,979,0,6,0,4,5,4,0,0,2,0,955,0,9,6,3,9,1,0,0,9,0,874,12,0,8,8,0,2,4,0,4,1,924,0,5,2,1,1,7,4,2,1,0,981,7,3,1,6,7,9,2,7,4,9,936,5,5,0,1,3,13,1,0,10,2,972
186,8,18,-6.048743708101263,1.0881268567087417,970,0,8,0,3,2,6,2,5,2,0,1123,6,0,1,0,3,4,2,4,2,2,996,6,2,0,0,11,1,0,0,1,0,980,0,6,0,4,3,4,0,0,2,0,955,0,10,6,3,9,1,0,0,8,0,874,12,0,8,8,0,2,5,0,4,1,923,0,5,2,1,1,7,4,2,1,0,983,7,3,1,6,7,9,2,7,4,9,938,5,5,0,1,3,13,1,0,9,2,972
187,8,19,-6.028022852330075,1.0798329809637714,970,0,7,0,2,2,6,2,5,2,0,1123,6,0,0,0,3,4,2,4,2,2,995,6,2,0,0,11,1,0,0,1,0,980,0,7,0,4,4,4,0,0,2,0,958,0,9,6,3,9,1,0,0,8,0,872,12,0,8,8,0,2,5,0,4,1,924,0,5,2,1,1,7,4,2,1,0,982,7,3,1,6,9,9,2,8,4,9,937,6,5,0,1,3,12,1,0,10,2,971
188,8,20,-6.052647407035594,1.0143956520074546,970,0,7,0,2,2,6,2,5,2,0,1123,6,0,0,0,3,4,2,4,2,2,996,6,4,0,0,10,1,0,0,1,0,982,0,8,0,4,6,4,0,0,2,0,956,0,10,6,3,9,1,0,0,8,0,872,12,0,8,7,0,2,4,0,3,1,923,0,5,2,1,1,7,4,2,1,0,983,7,3,1,6,9,7,2,7,4,9,935,7,5,0,1,3,13,1,0,10,2,971
189,9,0,15.95142957800199,6.937812021901841,228,252,397,285,140,310,186,232,285,53,38,60,35,47,22,23,11,7,16,12,209,245,147,226,151,114,126,197,136,136,44,3,28,33,36,27,42,4,36,35,29,5,19,7,2,2,8,0,14,0,72,1,93,79,40,82,28,19,38,46,279,540,182,260,464,272,487,537,390,622,47,1,23,51,52,27,27,4,33,22,2,0,50,11,1,2,1,0,7,7,32,28,58,11,74,33,42,28,19,76
190,9,1,19.92819962819912,-1.3095885345603675,966,0,9,5,1,9,15,3,4,11,0,1112,7,0,3,3,4,17,6,6,0,2,937,16,6,1,3,21,9,3,1,3,13,916,1,22,2,8,20,7,0,1,8,2,912,4,11,6,8,19,5,0,0,27,1,812,24,0,26,10,5,4,13,3,10,11,894,1,13,1,1,2,10,15,2,4,1,936,6,16,2,11,27,19,7,21,4,1,871,7,0,0,8,7,39,5,0,35,11,929
191,9,2,16.45020888014878,-1.6654558102676904,967,0,7,1,1,7,11,4,4,8,0,1114,7,0,2,1,3,11,5,7,0,2,960,9,9,0,4,22,5,1,0,3,9,947,0,17,0,6,15,7,0,1,6,1,919,1,9,4,7,13,5,0,1,22,0,839,21,1,16,12,4,4,10,2,10,8,904,0,7,1,1,2,9,10,2,1,1,942,5,10,2,9,21,13,6,13,5,2,899,5,1,0,2,5,33,5,0,36,11,945
192,9,3,13.225475838443574,-0.6217632480619409,967,0,5,0,1,5,10,4,4,6,0,1115,5,0,0,1,3,10,5,6,0,3,970,7,10,1,4,16,4,0,0,3,9,961,0,17,0,5,14,6,0,0,4,0,933,0,8,3,7,12,5,0,1,17,1,848,16,1,9,12,4,3,11,1,7,7,912,0,6,1,1,2,9,11,1,0,1,955,5,7,2,9,16,8,4,10,4,4,910,7,1,0,2,5,25,3,0,30,10,952
193,9,4,9.873929084166692,-0.36641704865828073,967,0,4,1,1,4,10,4,4,5,0,1119,4,0,0,1,3,8,5,6,0,2,982,5,8,0,3,12,5,0,0,3,7,969,0,19,0,5,12,7,0,0,4,0,940,1,9,1,6,12,4,0,1,16,1,849,16,2,11,8,5,3,10,0,5,7,911,0,5,1,1,2,7,8,1,0,1,968,4,6,2,6,11,6,2,9,5,4,915,5,1,0,2,5,24,2,0,24,7,959
194,9,5,7.245196499947792,-0.607947995494261,968,0,4,1,2,3,10,3,4,5,0,1119,3,0,0,1,3,8,5,5,0,2,989,6,7,0,3,12,4,0,0,3,6,972,0,13,0,5,9,7,0,0,3,0,942,1,9,1,5,15,3,0,1,15,0,857,15,2,12,4,5,3,9,0,5,6,912,0,5,1,1,2,6,6,1,0,1,973,4,4,2,6,9,5,2,9,5,4,919,6,1,0,2,5,23,2,0,20,7,962
195,9,6,3.0245246039613276,-2.668995762970675,969,0,4,1,2,3,9,3,4,4,0,1123,5,0,0,1,3,7,4,4,0,2,991,4,6,0,3,13,4,0,0,2,5,978,0,12,0,5,8,6,0,0,3,0,945,1,8,1,1,16,3,0,1,12,0,858,13,2,11,6,4,2,7,0,5,7,917,0,5,1,1,1,5,5,1,0,0,975,4,3,2,5,9,5,2,8,5,4,926,5,1,0,2,5,21,2,0,18,7,964
196,9,7,2.454183806560832,-2.9605156751059454,969,0,4,1,3,3,8,3,4,4,0,1122,4,0,0,1,3,7,3,4,0,2,993,5,6,0,4,13,4,0,0,2,5,980,0,9,0,5,6,6,0,0,3,0,945,1,7,0,1,15,3,0,1,10,0,862,12,3,11,6,4,3,7,0,5,6,920,0,6,1,1,1,5,5,1,0,0,979,5,3,2,5,8,4,2,8,4,4,928,5,1,0,2,5,20,2,0,14,6,965
197,9,8,2.0731573020666128,-3.081912843332829,970,0,4,1,4,3,9,3,4,4,0,1122,4,0,0,1,3,8,3,4,0,2,995,5,5,0,3,12,4,0,0,2,4,982,0,9,0,3,6,6,0,0,3,0,948,1,7,1,2,17,3,0,1,9,0,862,12,4,11,6,2,2,7,0,5,6,920,0,4,1,1,1,4,5,1,0,0,980,5,4,2,6,9,4,2,8,4,4,929,5,2,0,1,4,17,2,0,13,6,962
198,9,9,-7.665259988161647,-4.1274554350345225,970,0,3,1,4,3,9,3,4,4,0,1123,5,0,0,1,3,7,3,4,0,2,998,5,5,0,3,12,4,0,0,1,4,984,0,9,0,3,5,6,0,0,1,0,950,1,7,1,3,15,3,0,1,8,0,862,13,4,11,5,2,2,6,0,5,6,919,0,4,1,1,1,5,5,0,0,0,982,5,4,2,6,8,4,2,8,4,4,929,5,2,0,1,3,16,2,0,12,6,965
199,9,10,-8.083603211383064,-4.108117655233511,970,0,3,0,3,3,9,3,4,4,0,1124,5,0,0,1,3,7,3,4,0,2,999,6,5,0,3,11,4,0,0,1,4,983,0,9,0,3,5,7,0,0,1,0,953,1,6,1,3,13,3,0,1,10,0,862,13,4,11,5,2,2,5,0,4,6,921,0,4,1,1,0,4,5,0,0,0,984,5,3,2,6,9,4,2,8,3,3,929,4,2,0,1,2,15,2,0,12,6,968
200,9,11,-8.179112689705677,-4.118280957826694,971,0,2,0,2,3,9,3,4,4,0,1124,4,0,0,2,3,7,3,4,0,2,998,6,5,0,3,10,4,0,0,1,5,983,0,8,0,3,6,7,0,0,1,0,953,1,5,1,3,13,3,0,1,10,1,863,13,4,11,5,2,2,5,0,4,6,922,0,4,1,1,0,4,5,1,0,0,985,5,5,1,6,10,4,2,7,3,4,928,3,2,0,2,2,14,2,0,11,6,967
201,9,12,-8.368497448706808,-4.1946335966219355,971,0,3,0,2,4,8,3,4,3,0,1124,6,0,1,2,3,7,3,4,0,2,997,6,5,0,2,10,4,0,0,1,4,984,0,9,0,3,6,7,0,0,1,1,953,1,6,1,3,15,3,0,1,8,1,861,14,4,10,5,2,2,4,0,4,6,922,0,4,1,1,0,4,5,1,0,0,986,5,4,1,6,10,4,2,7,3,5,929,3,2,0,2,2,13,2,0,9,6,967
202,9,13,-8.855476051115478,-4.184456949359566,971,0,3,0,2,4,8,3,5,3,0,1124,6,0,1,1,3,7,3,4,0,2,997,5,5,0,3,10,4,0,0,1,5,986,0,8,0,1,5,6,0,0,1,1,954,1,6,1,3,14,2,0,1,7,1,863,14,4,9,5,3,2,4,0,4,6,921,0,3,1,1,0,4,4,0,0,0,988,5,4,1,6,9,4,2,8,3,4,931,3,2,0,2,3,13,1,0,10,6,969
203,9,14,-9.227947030340282,-4.148746701369219,969,0,4,0,2,4,8,3,5,3,0,1123,5,0,1,1,3,7,1,4,1,2,998,6,5,0,3,10,4,0,0,1,5,985,0,8,0,1,6,5,1,0,1,1,955,1,6,1,3,14,2,0,1,7,1,864,14,4,8,5,3,2,4,0,4,6,921,0,2,1,1,1,4,4,0,0,0,988,5,4,1,6,9,4,2,7,3,4,934,3,2,0,1,3,12,1,0,10,6,970
204,9,15,-9.303912553635973,-4.2643871913644125,969,0,4,0,2,4,8,3,5,4,0,1123,5,0,1,1,3,8,1,4,1,2,999,5,4,0,3,10,4,1,0,1,6,986,0,9,0,1,5,5,1,0,1,1,955,1,6,1,2,14,2,0,0,7,1,863,14,4,7,4,3,2,3,0,5,5,921,0,3,1,1,1,4,4,0,0,0,987,5,5,1,6,9,4,2,8,3,4,936,3,2,0,1,3,12,1,0,10,6,968
205,9,16,-9.609077092246704,-4.461247434702238,970,0,4,0,2,4,8,3,5,4,0,1124,5,0,1,1,3,8,1,4,1,2,998,5,4,0,3,9,5,1,0,1,7,985,0,8,0,1,4,5,1,0,1,1,957,1,6,0,2,13,2,0,0,8,1,862,14,4,7,4,2,2,4,0,4,6,921,0,3,0,1,1,4,4,0,1,0,990,5,5,1,5,8,4,2,8,3,5,936,3,2,0,1,3,11,1,0,8,6,970
206,9,17,-9.787625244445564,-4.4951820602433905,970,0,4,0,2,4,8,3,5,4,0,1125,5,0,1,1,3,8,1,4,1,2,998,5,4,0,3,9,4,1,0,1,8,984,0,8,0,1,4,4,1,0,2,2,958,1,6,0,1,13,2,0,0,8,1,863,14,4,7,4,2,1,4,0,3,5,921,0,3,0,1,1,4,4,0,1,0,990,5,5,1,5,7,4,2,8,3,5,938,3,2,0,0,3,11,1,0,8,6,971
207,9,18,-9.82258975766724,-4.731957399012516,970,0,4,0,2,4,7,2,5,4,0,1125,6,0,1,1,3,8,1,4,1,2,999,5,4,0,3,9,4,1,0,1,8,984,0,9,0,1,4,4,1,0,0,2,959,1,6,0,1,15,3,0,0,8,1,862,13,4,7,4,2,1,4,0,3,5,923,0,2,0,0,1,4,4,1,1,0,991,5,5,1,5,7,4,1,8,3,5,939,2,2,0,0,3,10,1,0,8,6,970
208,9,19,-9.852831627527422,-4.765953077056718,968,0,4,0,2,4,6,2,5,4,0,1125,5,0,1,1,3,8,1,4,2,2,1000,5,4,0,3,9,4,1,0,1,8,985,0,9,0,0,4,4,1,0,0,2,958,2,7,0,1,15,3,0,0,8,1,861,13,4,7,4,2,1,4,0,3,5,923,0,2,0,1,1,4,4,1,1,0,991,5,5,1,5,7,4,1,8,3,5,940,2,2,0,0,2,11,1,0,9,5,970
209,9,20,-9.72870165862148,-4.813915881979809,969,0,4,0,1,4,6,2,5,4,0,1125,5,0,1,1,3,8,1,4,2,2,999,5,5,0,3,8,4,1,0,1,8,984,0,9,0,1,5,4,1,0,1,2,958,2,8,0,2,15,3,0,0,9,1,861,11,4,7,4,2,1,4,0,3,5,924,0,2,0,0,1,4,4,1,1,0,991,5,5,1,5,7,4,1,8,3,5,937,3,2,0,0,2,11,1,0,9,6,969
210,10,0,14.782064714864692,6.733402046425995,20,0,21,14,0,29,11,14,11,13,116,123,102,92,71,188,57,95,137,173,7,3,16,31,17,9,8,0,16,13,149,28,102,164,102,31,60,129,38,25,0,0,5,3,0,1,4,10,1,2,12,0,50,2,17,8,13,13,13,28,222,171,178,238,120,200,227,199,231,212,368,527,494,410,446,270,473,342,341,394,86,283,57,55,173,150,99,178,184,140,0,0,7,1,36,6,6,48,2,9
211,10,1,18.99181723246713,-1.3041149637571932,965,0,12,1,3,6,10,1,7,9,0,1111,7,1,3,3,4,12,8,7,0,2,939,15,7,4,4,23,7,3,1,2,15,925,1,25,2,3,19,6,1,1,8,4,903,6,11,6,9,22,2,1,1,24,3,810,18,2,26,8,6,4,9,2,10,9,904,1,10,1,2,2,13,10,1,3,3,942,7,12,3,12,23,18,7,19,2,2,872,11,0,0,5,10,44,7,0,36,9,930
212,10,2,15.487429930377937,-1.516972900491655,965,0,9,2,2,4,8,1,6,6,0,1116,6,0,0,2,4,11,4,7,1,3,958,10,7,1,4,23,6,1,1,2,12,953,1,17,1,5,15,8,1,1,4,3,915,3,9,5,7,19,1,3,1,16,2,836,18,0,13,7,6,1,9,0,9,9,910,0,9,1,2,2,10,9,2,2,1,953,6,8,3,7,19,9,7,10,3,2,903,7,0,0,4,8,37,8,0,28,5,945
213,10,3,11.821079127111958,-1.1389660214360835,969,0,8,2,2,4,9,1,5,5,0,1119,6,0,0,1,3,11,2,7,1,2,971,8,7,1,5,19,5,1,1,3,9,961,0,12,0,6,12,9,1,0,6,3,932,2,7,4,8,15,1,3,1,14,1,850,17,0,11,6,3,1,6,0,7,7,913,0,7,1,2,2,8,9,1,2,1,963,4,6,1,5,14,8,5,6,3,1,915,5,1,0,3,5,27,7,0,23,5,954
214,10,4,8.374929645214806,-0.5530866814870056,970,0,7,3,2,4,7,1,5,4,0,1120,6,1,0,1,3,8,1,6,1,2,977,7,7,2,5,17,5,2,1,4,8,968,0,6,0,4,11,9,1,0,6,0,940,2,6,4,6,13,1,2,1,12,1,859,13,0,12,5,2,1,4,0,5,3,919,0,7,1,2,2,8,10,2,2,1,968,4,6,1,4,13,5,5,7,4,3,919,6,1,0,2,4,20,6,0,23,4,957
215,10,5,5.30222424383883,1.8576704484005429,970,0,6,3,2,4,8,1,5,4,1,1121,5,1,0,0,3,8,1,6,1,3,984,10,7,2,4,16,4,1,0,3,6,966,0,8,0,3,9,9,1,0,4,0,944,2,4,3,4,12,1,2,1,11,1,859,12,0,10,5,2,1,4,0,4,4,922,0,6,1,2,2,8,9,1,2,1,973,5,5,1,3,12,5,4,5,4,3,926,4,1,0,2,5,19,6,0,21,4,962
216,10,6,4.664980265614291,2.1251573109288273,968,0,6,2,3,3,8,0,5,3,1,1121,4,0,0,0,3,8,1,6,1,3,986,8,7,1,3,16,3,0,0,3,5,970,0,10,0,4,8,8,1,0,4,0,945,2,4,5,4,11,2,2,1,12,0,859,14,0,10,5,3,1,4,0,3,4,921,0,4,1,2,2,8,9,1,2,1,973,5,4,1,3,11,3,4,5,4,3,930,4,1,0,3,6,19,6,0,19,4,967
217,10,7,4.114361809935891,2.4330525463562753,967,0,6,2,3,3,9,0,5,3,1,1122,2,0,0,0,3,7,1,5,1,3,987,7,9,0,4,15,3,0,0,3,5,970,0,10,0,2,7,8,1,0,6,0,944,1,4,4,4,10,2,2,1,12,0,863,12,0,10,5,3,1,5,0,3,3,922,1,4,1,2,1,8,9,1,2,1,975,6,4,1,3,11,3,4,5,3,2,931,3,2,0,1,7,18,5,0,22,3,970
218,10,8,3.7536982515932085,2.5686885589288417,967,0,6,1,3,3,9,1,4,3,1,1123,1,0,0,0,3,6,2,5,1,3,989,8,9,0,4,14,3,0,0,3,5,971,0,9,0,2,6,7,1,0,4,0,943,1,3,4,3,11,2,2,1,12,0,865,12,0,10,6,3,1,4,0,3,3,922,1,5,1,2,1,10,8,1,2,1,978,6,4,1,2,11,3,4,4,4,1,933,2,2,0,1,7,19,5,0,21,2,970
219,10,9,3.518169660317153,2.639169342053899,967,0,6,1,3,3,9,1,4,3,1,1123,1,0,0,0,3,6,2,5,1,3,991,7,8,0,4,14,3,0,0,3,5,973,0,9,0,2,6,4,1,0,4,1,944,2,3,4,3,12,2,2,1,12,0,864,12,0,10,5,3,1,3,0,3,3,922,1,4,1,2,1,10,7,1,2,1,980,6,4,1,2,10,3,4,4,4,1,933,3,2,0,1,6,19,5,0,19,3,972
220,10,10,3.163807558459033,2.7224089682802335,967,0,6,1,1,3,9,1,4,3,1,1123,1,0,0,0,3,5,2,5,1,3,992,7,8,0,4,14,4,0,0,3,6,973,0,9,0,2,6,6,1,0,3,1,949,0,3,4,3,12,2,2,1,12,0,867,12,0,10,4,3,1,2,0,2,3,922,1,4,1,2,1,10,7,1,2,1,980,5,4,1,2,10,3,4,3,4,2,933,3,2,0,1,6,17,5,0,19,3,971
221,10,11,-10.582788145100555,6.413414778787299,966,0,6,1,1,3,9,1,4,3,1,1123,1,0,0,0,3,5,2,5,1,3,991,6,9,0,4,14,4,0,0,3,6,975,0,7,1,2,6,6,1,0,3,0,951,0,3,4,3,11,2,2,1,10,0,869,12,0,10,4,4,1,2,0,2,3,921,1,5,1,1,1,11,9,1,2,1,981,5,3,1,2,10,3,3,4,4,2,931,3,3,0,1,6,15,4,0,18,4,973
222,10,12,-11.076348774495134,6.370728456624315,966,0,6,1,1,3,9,1,6,3,1,1123,1,0,0,0,3,6,2,4,1,3,992,6,9,0,2,13,4,0,0,3,6,977,0,7,1,1,6,7,1,0,3,1,951,0,3,4,3,11,2,2,0,10,0,871,12,0,10,4,4,1,2,0,2,2,924,1,5,1,1,1,11,6,1,1,1,984,5,3,1,2,10,3,3,4,3,1,929,4,3,0,1,6,15,4,0,17,4,972
223,10,13,-11.277273149534032,6.429830247361515,965,0,6,1,1,3,9,2,6,3,1,1123,1,0,0,0,3,6,2,4,1,3,992,6,10,0,2,12,3,0,0,3,6,978,0,7,1,1,7,7,1,0,3,1,950,0,3,4,3,9,3,2,0,10,0,871,12,0,12,4,4,1,2,0,1,2,924,1,5,1,1,1,11,6,1,1,1,985,5,3,1,2,10,3,3,5,3,1,927,4,3,0,1,5,16,3,0,16,4,974
224,10,14,-11.453225764031124,6.429407845478388,964,0,6,0,1,3,9,2,6,3,1,1121,2,0,0,0,3,6,2,4,1,3,991,6,10,0,2,11,3,0,0,4,6,979,0,7,1,1,8,7,1,0,3,1,951,0,3,4,3,10,4,2,0,10,0,871,13,0,12,4,4,1,2,0,1,2,924,1,5,1,1,1,11,6,1,1,1,986,5,3,1,3,10,3,2,5,2,1,926,4,3,0,1,5,16,3,0,16,4,973
225,10,15,-11.628684833664915,6.249800246637928,964,0,6,0,0,3,9,2,6,3,1,1121,2,0,0,0,3,6,2,4,1,3,992,5,10,0,2,11,1,0,0,4,6,981,0,7,1,1,8,7,1,0,3,1,953,1,3,4,3,10,4,2,0,9,0,870,12,0,10,4,4,1,2,0,1,2,925,1,5,1,1,1,10,6,1,1,1,986,5,3,1,3,10,3,2,5,2,1,930,4,3,0,1,5,15,3,0,16,4,973
226,10,16,-11.787135568862867,6.2439219838756825,964,0,6,0,0,3,9,2,6,3,1,1121,2,0,0,0,3,6,2,4,1,3,992,5,10,0,2,11,1,0,0,4,6,981,0,7,2,1,9,6,1,0,4,1,955,0,3,5,2,10,4,2,0,9,0,870,11,0,11,4,4,1,1,0,1,2,925,1,4,1,1,1,9,6,1,1,1,985,5,3,1,3,10,3,2,6,2,1,929,5,3,0,2,5,13,3,0,16,5,973
227,10,17,-11.928343480460795,6.201179588783884,964,0,6,0,0,3,9,2,6,3,1,1121,2,0,0,0,3,5,2,4,1,3,993,4,10,0,1,11,1,0,0,4,6,983,0,7,1,1,9,5,1,0,4,1,954,0,4,6,2,11,4,2,0,8,0,870,10,0,10,4,3,1,1,0,1,2,927,1,4,1,2,1,9,6,1,1,1,985,5,3,1,3,9,3,2,6,2,1,930,5,3,0,2,5,14,3,0,16,5,973
228,10,18,-12.053872020370052,6.372405940652947,965,0,6,0,0,3,10,2,6,3,1,1122,1,0,0,0,3,5,2,3,1,3,988,4,10,0,1,10,1,0,0,4,8,983,0,7,1,1,9,7,1,0,5,1,954,0,4,6,2,11,4,1,1,8,0,870,11,0,11,4,2,1,1,0,1,2,926,1,4,1,1,1,10,6,1,1,0,986,5,3,1,3,10,3,2,5,2,1,928,6,4,0,2,5,14,4,0,16,6,971
229,10,19,-12.153946655877471,6.358851606053952,967,0,6,0,0,3,10,1,6,2,1,1124,1,0,0,0,3,5,1,3,1,2,990,4,10,0,1,11,1,0,0,3,8,983,0,7,1,1,10,7,1,0,5,1,955,0,4,6,2,11,2,1,1,8,0,871,10,0,11,5,2,1,1,0,1,2,927,1,4,1,1,1,9,6,1,1,0,985,5,3,1,3,9,3,1,5,2,1,927,6,4,0,2,5,14,3,0,17,7,971
230,10,20,-12.178097201398744,6.365116503318957,966,0,6,0,0,3,10,2,6,2,1,1123,2,0,0,0,3,5,1,3,0,2,989,4,10,0,1,10,1,0,0,3,8,984,0,7,1,1,11,7,1,0,5,1,954,0,4,6,2,11,3,1,1,7,0,871,10,0,11,5,3,1,1,0,1,2,927,1,4,1,1,1,9,6,1,1,0,986,5,3,1,4,9,3,1,4,2,1,927,5,4,0,2,5,15,4,0,16,6,972
231,11,0,13.946425180114334,8.05742994686046,36,1,41,11,29,3,36,32,4,15,440,534,206,250,156,227,166,135,182,244,25,28,17,42,34,75,44,32,182,30,92,156,66,278,104,184,180,150,153,129,3,0,1,1,0,0,1,2,2,0,273,364,493,294,375,241,329,527,265,401,5,11,47,14,20,16,29,21,85,35,58,7,74,23,172,36,53,46,28,121,5,14,14,27,43,25,41,46,43,22,43,20,73,70,49,85,79,37,30,12
232,11,1,18.73588790484718,0.15246854422276498,966,0,10,4,1,11,10,2,6,8,0,1113,6,1,2,1,4,11,8,8,0,1,920,15,4,2,2,26,8,4,1,4,15,925,0,19,2,4,18,9,0,1,12,3,912,5,11,9,10,21,4,0,1,27,1,820,19,2,20,9,5,4,13,3,11,12,903,0,8,1,1,2,15,9,3,2,5,937,7,12,3,10,29,16,8,13,2,2,879,8,0,0,11,7,40,7,0,35,10,929
233,11,2,15.966024317475743,-2.0957276138234753,965,0,8,3,1,7,8,2,6,7,0,1118,6,3,0,1,3,10,7,7,0,1,949,9,5,0,1,25,7,3,1,3,14,949,0,17,1,3,15,10,0,1,10,3,926,2,10,3,11,22,4,0,1,17,1,842,16,2,9,8,7,4,9,2,11,11,912,0,7,1,1,2,12,5,2,1,4,953,6,10,2,6,20,11,7,8,3,3,900,8,0,0,3,8,29,3,0,27,6,933
234,11,3,12.297783341262983,-2.3636836026419603,966,0,8,0,1,6,5,1,6,7,0,1119,4,2,0,1,4,10,4,6,0,2,968,7,4,0,1,22,5,1,1,2,11,959,0,13,1,2,12,12,0,0,6,3,936,0,9,5,9,22,3,0,2,16,0,851,17,3,7,7,7,5,8,1,11,9,916,0,6,1,1,2,10,5,2,1,3,960,5,6,2,5,13,9,5,7,2,3,917,6,0,0,2,8,23,4,0,22,3,941
235,11,4,7.826516522943646,-1.970833248456423,966,0,8,0,1,3,4,1,4,6,0,1119,3,1,0,1,4,9,3,5,1,2,979,7,4,0,0,17,5,1,1,2,11,967,0,8,1,1,9,11,0,0,6,2,941,0,8,6,7,22,3,0,2,14,0,862,17,3,8,9,6,5,4,0,11,9,917,0,6,0,0,2,10,5,1,0,2,967,4,6,2,5,7,7,5,6,5,5,925,2,1,0,2,7,19,3,0,19,3,947
236,11,5,6.499014254381027,-1.8893651042528326,967,0,8,0,1,3,3,1,4,6,0,1120,3,0,0,1,4,8,3,4,1,2,986,7,4,0,1,15,4,1,0,2,8,973,0,9,1,1,8,10,0,0,5,1,946,0,6,6,6,19,3,0,2,11,0,862,16,3,9,7,5,4,4,0,9,7,919,0,6,0,0,2,10,4,2,0,3,971,5,6,3,5,5,8,4,7,5,5,924,4,1,0,1,6,16,3,0,18,5,952
237,11,6,-0.6984828116127221,-1.2151300663789355,966,0,8,0,1,2,2,1,4,5,0,1123,2,0,0,0,4,7,2,4,1,2,989,7,4,0,1,15,4,1,0,1,7,971,0,8,1,1,8,9,0,0,4,1,950,0,6,4,4,18,4,0,2,12,0,865,17,3,9,7,5,4,4,0,8,7,918,0,5,1,0,1,10,4,2,0,3,979,5,6,3,4,5,9,2,7,6,5,928,4,1,0,1,6,15,3,0,13,5,954
238,11,7,-0.9526159362869719,-1.285501171120492,968,0,8,0,1,2,3,1,4,5,0,1123,2,0,0,0,4,7,2,4,1,3,988,7,5,0,1,15,5,1,0,1,7,975,0,7,1,1,8,8,0,0,4,0,951,0,4,4,3,17,3,0,2,9,0,867,18,3,8,7,3,3,4,0,7,6,920,0,5,1,0,1,10,5,2,0,2,982,4,6,3,4,6,8,1,7,5,4,927,6,2,0,1,6,15,3,0,11,8,954
239,11,8,-1.2335165086475097,-1.245894237424457,969,0,7,0,1,2,3,1,4,6,0,1124,2,0,0,0,4,7,1,3,1,3,990,7,5,0,1,15,4,1,0,1,7,975,0,8,1,1,8,8,0,0,3,0,952,0,4,3,3,18,3,0,2,13,0,868,18,3,7,5,2,2,4,0,7,5,920,0,6,1,0,1,10,5,2,0,3,983,4,6,3,4,6,5,1,7,4,4,929,6,2,0,1,5,14,2,0,11,8,955
