vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
323,15,8,22.12155006009859,-5.435865652496064,969,0,6,1,1,3,8,4,5,5,0,1125,2,1,0,0,3,8,1,3,1,4,994,7,3,1,1,12,3,0,0,2,8,970,0,10,0,3,7,7,1,0,3,0,948,1,5,2,5,18,3,1,0,12,1,866,19,0,9,3,2,2,2,0,7,1,918,0,6,1,1,1,9,7,3,2,2,981,6,4,3,0,8,7,3,6,2,3,928,3,0,0,0,5,16,2,0,15,4,965
324,15,9,22.230028048628203,-5.4502466436053645,969,0,6,1,1,3,7,4,5,3,0,1125,2,1,0,0,3,8,1,3,1,3,995,7,3,0,2,11,2,0,0,2,7,971,0,10,0,2,6,7,1,0,3,0,949,0,5,1,5,17,2,1,0,13,1,866,19,0,9,4,3,2,3,0,7,1,918,0,6,1,1,1,9,6,3,2,2,985,6,4,3,1,7,7,3,7,2,3,930,3,0,0,0,4,15,3,0,14,4,967
325,15,10,22.32450816286689,-5.4939697750050795,968,0,4,1,1,3,8,4,5,3,0,1126,2,1,0,0,3,8,1,3,2,3,996,6,3,0,2,11,2,0,0,2,7,972,0,10,0,3,7,6,1,0,3,0,952,0,5,2,5,17,2,0,0,13,1,866,18,0,9,5,3,2,3,0,7,2,918,0,6,1,1,1,9,5,3,2,2,983,6,4,3,1,8,7,1,7,2,3,929,2,0,0,0,5,14,2,0,14,4,968
326,15,11,22.13510887844709,-5.8497308530838525,968,0,5,1,0,3,8,4,4,3,0,1126,1,1,0,0,3,8,1,3,2,3,993,6,3,0,2,10,2,0,0,2,8,972,0,10,0,3,6,7,1,0,3,0,953,0,5,2,6,17,2,0,1,14,1,869,18,0,8,5,3,2,4,0,7,2,918,0,6,1,0,1,9,5,3,0,2,984,6,4,3,1,8,6,1,7,2,3,931,3,1,0,0,5,14,1,0,14,4,966
327,15,12,22.53597896022655,-5.536897613193289,969,0,5,0,0,3,8,5,5,3,0,1126,1,1,0,0,3,8,1,3,1,3,995,6,3,0,2,9,3,0,0,2,8,974,0,10,0,3,6,6,1,0,3,0,952,0,5,2,5,16,2,0,1,13,1,869,17,0,8,5,3,2,3,0,7,2,918,0,6,1,0,1,8,6,4,0,2,984,6,4,3,1,8,6,0,6,3,3,931,3,1,0,0,4,15,2,0,14,3,968
328,15,13,22.275445977723727,-5.924684402335049,969,0,5,0,1,3,7,4,5,3,0,1126,1,1,0,0,3,9,1,3,1,3,996,6,3,0,1,8,3,0,0,2,8,975,0,11,0,3,8,6,1,0,3,0,953,0,5,3,4,15,2,0,1,11,1,867,17,0,8,5,3,2,3,0,6,2,920,0,6,1,0,1,8,7,4,0,2,985,6,4,3,1,7,6,0,7,3,3,931,4,1,0,0,4,14,2,0,13,2,968
329,15,14,22.64049850737919,-5.617661820103461,968,0,6,0,1,3,7,4,5,3,0,1126,1,0,0,0,3,9,1,3,2,3,998,6,3,0,1,8,3,0,0,2,7,976,0,12,0,3,9,6,1,0,3,0,955,0,6,3,4,16,2,0,1,10,1,866,16,0,9,4,3,2,3,0,6,2,919,0,5,1,0,0,7,7,2,0,2,983,5,4,3,2,6,6,0,7,4,3,931,5,1,0,0,5,14,2,0,15,2,967
330,15,15,22.48060076800909,-5.9535987898829035,969,0,6,0,1,3,7,3,5,3,0,1127,1,0,0,0,3,9,1,3,2,3,998,6,2,0,1,8,3,0,0,2,7,978,0,11,0,3,9,5,1,0,2,0,957,0,7,3,4,15,2,0,1,8,1,867,16,0,9,5,2,1,3,0,6,2,918,0,5,1,0,0,7,7,2,0,2,984,5,4,3,2,7,6,0,7,4,3,931,4,1,0,0,5,13,2,0,15,2,969
331,15,16,22.594605070551964,-5.941269522529628,969,0,6,0,1,3,7,3,5,3,0,1127,1,0,0,0,3,7,1,3,2,3,995,6,2,0,1,8,3,0,0,2,10,980,0,10,0,3,10,5,1,0,2,0,958,0,7,3,4,15,1,0,1,8,0,868,16,0,9,5,3,1,3,0,6,2,919,0,5,1,0,0,7,6,2,0,1,985,5,3,3,2,7,6,0,7,4,4,930,4,1,0,0,4,13,2,0,15,2,970
332,15,17,22.739041410030648,-5.717546585940588,969,0,6,0,1,3,7,3,5,3,0,1126,2,1,0,0,3,7,1,3,2,4,994,6,2,0,1,9,3,0,0,2,10,979,0,10,0,3,10,5,1,0,2,0,959,0,7,3,4,13,1,0,1,8,0,869,17,0,9,5,3,1,3,0,5,2,918,0,5,1,0,0,7,6,2,0,1,984,5,3,3,2,7,6,0,6,4,4,929,4,1,0,0,4,13,2,0,15,3,972
333,15,18,22.760404700742228,-5.727044117202489,969,0,6,0,1,3,7,3,5,3,0,1126,2,1,0,0,3,7,1,3,2,4,993,6,2,0,1,9,2,0,0,2,11,979,0,10,0,3,10,5,1,0,2,0,962,0,6,3,5,13,1,0,1,8,0,870,17,0,10,5,3,1,3,0,5,2,919,0,4,1,0,0,7,5,2,0,1,985,5,3,3,2,7,6,0,6,4,4,929,4,1,0,0,5,10,1,0,14,3,972
334,15,19,22.752328878056854,-5.906691389803009,969,0,6,0,1,3,6,3,5,3,0,1126,2,1,0,0,3,7,1,3,2,4,993,6,2,0,1,9,2,0,0,2,11,980,0,10,0,3,10,6,1,0,2,0,961,0,6,3,4,13,1,0,1,8,0,868,17,0,9,4,3,1,3,0,5,3,920,0,4,1,0,0,7,4,2,0,1,984,5,3,3,2,7,6,0,7,4,4,930,4,1,0,0,5,11,1,0,15,4,972
335,15,20,22.73140322362098,-5.973698305512994,969,0,6,0,1,3,7,3,4,3,0,1126,2,1,0,0,3,7,1,3,2,4,994,6,2,0,1,9,2,0,0,2,10,980,0,12,0,3,10,5,1,0,2,0,961,0,6,3,4,12,1,0,1,8,0,867,17,0,9,4,3,1,3,0,4,2,919,0,4,1,0,0,7,4,2,0,1,983,5,3,3,2,7,6,0,7,4,4,930,4,1,0,0,5,12,1,0,16,5,974
336,16,0,-2.7234781218499076,-1.3578290849451202,93,6,91,64,154,22,51,30,30,87,37,72,26,58,125,92,61,136,40,88,445,606,337,372,209,261,262,556,426,470,9,3,12,26,39,21,25,63,10,29,9,8,36,3,44,7,30,36,17,24,0,0,5,6,7,0,1,2,0,5,15,0,60,17,11,14,8,4,6,17,301,410,395,431,329,313,465,182,422,251,4,28,17,7,2,3,1,5,12,1,67,2,53,26,62,159,54,14,11,37
337,16,1,-2.4751946782444123,8.211467808066429,963,0,7,4,1,8,12,0,4,9,0,1109,7,1,2,1,3,14,6,8,0,1,938,13,4,2,4,29,8,3,0,4,14,927,0,23,1,5,18,8,0,1,8,1,903,5,11,4,11,24,7,0,1,25,1,814,23,1,16,10,6,4,13,1,15,13,898,0,9,1,1,1,12,14,2,4,3,934,7,13,3,15,29,19,6,14,3,2,884,6,0,0,3,5,48,8,0,39,11,927
338,16,2,-2.558385103712199,8.4609856536559,965,0,4,3,1,6,10,1,5,7,0,1116,8,0,0,1,3,12,6,8,1,1,960,7,7,1,2,25,4,2,0,4,11,950,0,19,0,5,14,7,0,0,5,1,919,4,7,5,12,18,6,0,1,15,0,833,15,1,10,11,5,3,11,1,11,11,915,0,6,1,1,1,10,12,2,4,2,949,5,8,2,10,21,16,7,7,4,3,904,4,0,0,1,5,35,6,0,27,8,943
339,16,3,-2.6304327678864046,8.654931513937884,965,0,5,2,1,4,9,1,6,5,0,1119,7,0,0,1,3,11,4,8,1,2,976,5,6,1,1,22,4,0,0,3,6,962,0,17,0,5,8,6,0,0,4,1,932,2,5,4,8,16,4,0,1,14,0,844,16,0,12,8,6,2,6,2,9,10,919,1,6,1,2,1,9,8,2,3,2,963,5,6,2,8,17,9,4,4,3,2,915,5,0,0,1,7,28,6,0,19,6,954
340,16,4,-2.6897034577620844,8.81401767197754,966,0,5,2,1,5,8,1,6,5,0,1122,5,0,0,1,3,10,2,5,1,2,982,5,5,1,0,22,4,0,0,2,8,971,0,13,0,3,10,6,0,0,4,0,936,1,3,4,8,18,2,0,1,11,0,847,15,1,11,7,7,3,4,2,10,9,924,1,6,1,2,1,9,7,2,4,1,965,5,4,2,5,14,8,3,7,4,1,915,6,0,0,0,4,25,4,0,20,7,957
341,16,5,-2.752778032846545,8.957835005011303,967,0,5,1,1,5,7,1,6,5,0,1123,5,0,0,0,3,8,2,5,2,2,989,4,5,1,0,21,4,0,0,2,8,980,0,12,0,3,8,5,0,0,4,0,942,1,3,4,8,18,1,0,1,9,0,851,15,0,10,5,6,3,4,2,9,9,925,2,6,1,2,0,8,6,2,5,1,971,4,4,2,5,8,6,1,5,4,4,920,5,0,0,0,2,22,3,0,14,6,961
342,16,6,-2.8213131688641577,9.07994665983543,969,0,5,1,1,5,6,1,6,3,0,1124,4,0,0,0,3,7,2,5,2,2,987,2,4,1,0,20,5,0,0,2,7,985,0,10,0,4,8,4,0,0,4,0,948,1,4,4,7,17,0,0,0,7,0,853,15,0,8,5,5,2,5,2,8,9,925,2,5,1,2,0,9,6,2,5,1,973,4,4,2,5,10,5,0,5,4,5,924,6,0,0,1,2,19,3,0,12,5,964
343,16,7,-2.8931635358702144,9.179070613237393,969,0,5,1,1,4,6,2,6,2,0,1124,5,0,0,0,3,7,2,5,2,2,989,2,4,2,0,17,5,0,0,2,7,985,0,9,0,4,8,5,0,0,4,0,950,1,4,4,6,17,0,0,0,7,0,852,15,0,8,6,5,2,5,2,8,9,927,2,5,1,2,0,8,5,3,5,0,977,4,5,2,5,8,5,0,5,3,6,924,4,0,0,1,3,16,5,0,9,6,964
344,16,8,-2.9266438414721057,9.271704544895565,972,0,6,2,1,4,6,2,5,2,0,1124,5,0,0,0,3,7,2,4,2,2,987,2,4,2,0,15,5,0,0,2,8,984,0,9,0,5,9,5,0,0,4,1,952,0,4,4,6,17,0,0,1,6,0,858,15,0,8,7,3,2,4,2,7,8,927,1,3,1,2,0,8,5,3,3,0,978,4,4,1,5,8,4,0,4,3,6,926,4,0,0,1,4,15,4,0,10,6,965
345,16,9,-2.744570454793076,9.389878994241363,972,0,6,2,2,4,6,2,5,2,0,1125,6,0,0,0,3,7,2,4,2,2,989,2,4,2,0,15,4,0,0,1,7,984,0,9,0,6,9,5,0,0,3,1,954,0,4,4,4,14,0,0,1,6,0,858,15,0,10,6,3,2,4,2,6,8,927,1,3,1,2,0,6,5,3,3,0,977,4,4,1,5,9,4,0,4,3,5,928,4,0,0,1,4,13,4,0,11,5,969
346,16,10,-2.9341768932142873,9.510755762397553,971,0,6,2,3,3,6,2,5,2,0,1125,6,0,0,0,3,7,2,4,2,2,991,2,4,2,0,15,4,0,0,1,5,983,0,9,0,6,9,3,0,0,3,1,954,0,3,4,4,14,0,0,1,6,0,860,15,0,9,7,3,3,4,2,5,8,929,0,3,1,2,0,6,5,3,2,0,978,4,4,2,4,9,4,0,4,2,5,929,3,0,0,1,5,13,4,0,11,5,971
347,16,11,-3.178098513668756,9.517073824864225,971,0,6,2,3,3,7,2,6,2,0,1126,7,0,0,0,3,7,3,4,2,2,990,2,4,1,0,14,4,0,0,1,6,984,0,8,1,6,8,3,0,0,3,1,954,0,3,4,4,14,0,0,1,5,0,863,14,0,10,5,3,3,4,2,5,7,928,0,4,1,2,0,6,5,3,2,0,979,4,3,2,3,8,4,0,4,2,5,926,2,0,0,1,5,13,4,0,11,5,975
348,16,12,-2.8005562170405276,9.67564478776763,970,0,6,2,3,3,6,2,6,1,0,1125,7,0,0,0,3,7,3,4,2,2,990,2,5,1,0,15,4,0,0,1,6,983,0,8,1,6,8,2,0,0,3,1,954,0,3,4,4,14,1,0,1,6,0,865,14,0,9,6,3,4,4,2,4,6,929,0,4,1,2,0,6,5,3,2,0,978,4,3,2,3,8,4,0,3,2,5,927,4,0,0,1,5,13,4,0,11,5,974
349,16,13,-3.2089568673351305,9.656903412335385,970,0,6,2,3,3,6,2,7,1,0,1125,8,0,0,0,3,6,3,4,2,2,993,2,5,1,0,15,3,0,0,1,5,984,0,7,1,6,8,2,0,0,2,1,954,0,3,4,4,14,2,0,1,6,0,867,12,0,9,5,3,4,3,2,3,5,931,0,4,1,1,0,6,4,3,3,0,977,4,3,2,3,7,4,0,3,2,6,927,3,0,0,1,5,14,3,0,12,5,976
350,16,14,-2.8636508416046693,9.825821052084937,970,0,6,2,3,3,6,2,7,1,0,1125,8,0,0,0,3,6,3,4,2,2,994,2,6,1,0,14,3,0,0,1,5,984,0,7,1,6,7,3,0,0,2,1,953,0,3,3,4,14,2,0,1,6,1,868,12,0,9,5,3,4,3,2,3,4,931,0,3,1,1,0,6,4,2,3,0,978,4,3,2,3,6,4,0,3,2,6,929,2,0,0,1,5,14,3,0,13,5,976
351,16,15,-3.2012935001587532,9.833246767248712,971,0,6,2,3,3,6,2,6,1,0,1125,8,0,0,0,3,6,3,4,2,1,993,2,6,1,0,14,3,0,0,2,6,984,0,7,1,5,7,3,0,0,2,1,953,0,3,3,4,13,2,0,1,6,1,868,12,0,9,4,2,4,3,2,3,4,931,0,3,1,1,0,6,4,2,3,0,980,5,2,2,3,6,4,0,3,2,6,929,2,0,0,1,5,14,3,0,12,5,979
352,16,16,-2.924990210097506,9.952359095138918,971,0,6,2,3,3,6,2,6,1,0,1125,8,0,0,0,3,6,3,3,2,1,994,2,6,1,0,14,3,0,0,2,6,984,0,7,1,5,7,3,0,0,2,1,953,0,3,3,4,12,2,0,0,6,1,869,12,1,9,4,2,4,3,1,3,3,931,0,3,1,0,0,6,4,2,3,0,979,5,3,2,3,6,5,0,3,2,6,930,2,1,0,1,5,14,3,0,12,4,980
353,16,17,-2.9433433063895698,10.000083888212497,971,0,5,2,3,3,6,2,6,1,0,1125,8,1,0,0,3,6,3,3,2,1,995,3,6,1,0,13,3,0,0,2,7,980,0,7,1,4,7,2,0,0,2,1,953,0,5,4,4,12,2,0,0,8,1,869,12,2,10,4,2,4,2,1,3,3,929,0,4,1,0,0,6,4,2,3,0,979,5,3,2,3,6,5,0,3,2,6,928,2,1,0,1,5,14,3,0,12,4,981
354,16,18,-2.970448159444502,10.048395774870597,971,0,4,2,3,3,5,2,6,1,0,1125,8,0,0,0,3,6,3,3,2,1,995,3,6,1,0,13,3,0,0,2,7,980,0,8,1,4,7,3,0,0,2,1,954,0,5,3,4,10,2,0,0,8,1,868,12,2,8,4,2,4,2,1,3,3,930,0,4,1,0,0,5,4,2,3,0,980,5,4,2,3,8,5,0,3,2,6,930,2,1,0,1,6,13,3,0,12,4,981
355,16,19,-2.9793606570225153,10.080892907244122,973,0,5,2,4,3,6,2,5,1,0,1123,8,1,0,0,3,5,3,3,2,2,995,3,6,1,0,13,3,0,0,2,7,978,0,8,1,4,7,3,0,0,1,1,953,0,5,3,4,10,0,0,0,9,1,868,12,2,8,5,2,4,2,1,3,3,930,0,4,1,0,0,6,4,2,3,0,981,5,4,2,4,7,5,0,4,1,6,931,2,1,0,1,6,13,2,0,12,4,980
356,16,20,-2.9960430413130674,10.10981074685449,973,0,6,2,4,3,7,2,5,1,0,1123,8,1,0,0,3,4,3,3,2,2,994,3,6,1,0,13,4,0,0,2,7,976,0,8,1,5,7,3,0,0,1,1,954,0,5,3,4,10,0,0,0,9,1,868,12,2,7,4,2,4,2,1,3,3,929,0,3,1,0,0,6,5,2,3,0,981,5,6,2,4,7,6,0,4,1,6,932,2,1,0,1,6,12,2,0,12,4,979
357,17,0,-2.400703964035993,-2.267092219889341,210,172,270,153,104,169,381,89,251,235,35,3,57,55,23,29,20,16,13,8,1,0,41,0,9,1,37,8,0,5,78,61,116,190,127,166,31,243,104,110,85,24,37,17,105,2,49,33,17,81,142,59,110,96,80,75,41,50,74,65,20,53,19,24,21,30,13,23,46,63,220,227,173,381,157,178,251,312,208,270,99,175,62,33,69,157,58,114,179,40,90,361,147,61,287,85,77,140,82,132
358,17,1,-10.709648260316495,-15.590610191410544,961,0,7,1,2,9,18,0,5,12,0,1110,7,1,0,2,3,15,10,6,0,3,930,18,5,3,1,24,11,4,1,3,14,923,0,25,0,6,24,6,0,1,7,3,908,8,13,11,8,22,6,0,1,27,1,805,22,0,20,7,7,3,14,3,9,12,894,0,12,0,1,2,15,10,1,4,3,926,10,11,4,13,25,13,7,18,4,1,862,12,0,0,12,11,49,6,0,45,12,929
359,17,2,-10.785916480109258,-15.817697418353529,964,0,6,2,2,6,11,1,4,9,0,1112,5,0,0,2,3,15,5,6,2,3,957,10,4,0,1,22,9,2,0,2,10,936,0,21,0,5,17,4,0,1,6,3,925,2,10,5,7,20,3,0,1,22,0,834,17,1,12,7,6,4,10,2,10,7,910,0,11,1,2,2,14,10,1,2,2,943,7,9,2,11,20,15,6,12,4,1,891,9,1,0,3,10,34,6,0,35,11,942
360,17,3,-10.847114486532767,-15.994577791358394,966,0,7,1,3,6,11,1,4,6,0,1116,4,0,0,1,3,14,5,6,2,3,969,8,4,0,2,24,7,1,0,2,8,959,0,13,0,4,16,6,1,0,6,0,933,0,7,4,7,19,2,0,1,15,0,848,16,2,8,5,5,4,9,2,7,5,914,0,7,1,1,1,11,10,1,3,0,947,5,5,3,9,15,10,4,10,5,1,908,9,0,0,2,5,30,6,0,31,7,951
361,17,4,-10.897640243263794,-16.157363983181074,968,0,7,1,3,5,9,1,4,4,0,1116,4,0,0,1,3,13,4,5,1,3,980,7,3,0,3,22,5,1,0,2,7,964,0,13,0,3,11,6,1,0,4,0,941,0,4,3,6,18,0,0,0,13,0,848,15,2,7,4,5,3,7,2,6,5,919,0,5,2,1,1,9,8,3,3,0,958,4,5,4,10,13,9,2,9,5,1,921,6,0,0,1,6,24,8,0,25,7,958
362,17,5,-10.940052390170422,-16.297143265085488,968,0,7,1,2,5,10,3,4,4,0,1118,4,0,0,1,3,12,3,5,2,3,984,6,3,1,3,21,5,1,0,1,6,972,0,9,0,2,12,6,1,0,3,0,947,0,4,4,5,16,0,0,0,13,0,853,15,1,7,4,5,4,7,1,4,5,919,0,4,1,1,1,9,7,3,2,0,962,4,3,3,8,12,6,2,9,4,2,923,5,0,0,0,4,21,7,0,21,7,964
363,17,6,-10.979862022422525,-16.419965024259188,970,0,7,2,2,4,9,4,4,4,0,1120,4,1,0,1,3,11,2,5,1,3,987,6,3,1,3,19,3,0,1,1,6,971,0,10,0,1,9,5,1,0,3,0,948,0,4,4,5,14,0,0,0,14,0,855,13,3,7,4,3,4,4,1,4,4,922,0,3,1,1,0,8,4,3,2,0,962,4,4,3,7,13,6,2,9,4,4,930,6,0,0,0,5,20,6,0,20,7,966
364,17,7,-11.005502396528478,-16.51397784964498,971,0,7,2,2,4,8,4,4,4,0,1122,4,1,0,0,3,10,2,5,1,3,987,6,2,1,3,17,3,0,1,1,6,973,0,11,0,3,9,4,1,0,3,0,950,0,4,3,5,14,0,0,0,13,0,858,12,3,7,3,2,4,4,1,5,4,924,1,2,1,1,0,8,5,3,2,0,964,4,3,3,5,13,6,2,8,4,4,931,5,0,0,0,3,18,4,0,19,7,970
365,17,8,-10.972636676235606,-16.6819317421667,972,0,8,0,2,4,7,3,5,4,0,1122,3,1,0,0,3,10,2,4,1,3,989,6,2,1,3,16,3,0,1,1,6,973,0,12,0,4,6,4,1,0,3,0,950,0,5,3,5,13,0,0,0,14,0,855,12,2,6,3,2,4,4,1,5,4,924,1,2,1,1,0,8,5,3,2,0,968,4,4,2,5,11,6,2,9,4,5,935,5,0,0,0,4,18,5,0,16,6,971
366,17,9,-11.291792638288044,-16.67872161260923,972,0,7,0,2,4,7,3,5,4,0,1123,4,1,0,0,3,10,2,4,1,3,989,6,2,1,3,16,3,0,1,1,5,975,0,10,0,3,7,4,1,0,3,0,949,0,6,3,5,11,0,0,0,13,0,857,11,1,5,3,2,3,4,0,5,4,924,1,2,1,1,0,8,5,4,2,0,971,4,6,2,5,12,6,1,9,4,5,935,5,0,0,0,4,19,5,0,15,6,971
367,17,10,-10.992624910624553,-16.83865783774007,971,0,7,0,2,4,7,3,4,4,0,1124,4,1,0,0,3,10,2,4,1,3,990,6,2,1,2,16,3,0,1,1,5,975,0,10,0,3,6,5,1,0,3,0,952,0,6,3,5,8,0,0,0,13,0,859,11,1,7,3,2,3,4,0,5,3,925,1,2,1,1,0,8,5,4,1,0,972,5,6,3,4,11,6,1,9,4,5,934,4,0,0,0,4,16,5,0,14,6,974
368,17,11,-10.987330843725521,-16.941369849173768,971,0,7,0,2,4,7,3,3,4,0,1125,3,1,0,0,3,10,2,4,1,2,987,7,1,1,2,15,3,0,1,1,7,975,0,10,0,4,6,5,1,0,3,0,954,0,7,3,5,9,0,0,0,12,0,859,10,1,8,3,2,3,4,0,5,3,925,1,2,1,1,0,9,5,4,1,0,972,5,6,3,4,12,5,1,9,4,5,934,4,0,0,0,5,15,5,0,14,6,973
369,17,12,-11.394317017412606,-16.857747063375836,971,0,7,0,2,4,7,3,2,4,0,1125,4,1,0,0,3,10,2,2,1,2,987,6,2,1,3,14,3,0,1,1,8,976,0,10,0,4,6,4,1,0,2,0,955,0,7,3,5,9,0,0,0,14,0,859,9,1,9,4,2,3,4,0,4,3,925,0,2,1,1,0,9,4,4,1,0,976,5,5,3,4,11,5,0,9,4,5,935,4,0,0,0,4,15,5,0,12,5,976
370,17,13,-11.410267818808903,-16.935175325389007,971,0,7,0,2,4,6,3,2,4,0,1125,4,1,0,0,3,10,2,2,1,2,986,5,2,1,3,14,3,0,1,1,8,976,0,10,0,4,6,4,1,0,3,0,957,0,7,3,5,9,0,0,0,14,0,859,9,1,9,4,2,2,4,0,4,3,926,0,2,1,1,1,9,4,4,1,0,977,5,5,3,4,11,5,0,9,4,5,935,4,0,0,0,5,13,5,0,11,5,976
371,17,14,-11.060457994159488,-17.167698709615635,972,0,7,0,2,4,8,3,2,4,0,1125,4,1,0,0,3,10,2,2,1,2,987,4,2,1,3,13,3,0,1,1,8,977,0,10,0,4,6,4,1,0,3,0,958,0,7,3,5,10,0,0,0,13,1,859,9,1,8,4,2,2,4,0,4,3,924,0,2,1,1,1,8,4,4,1,0,979,5,4,2,4,11,6,0,9,4,5,936,5,0,0,0,5,11,5,0,10,5,975
372,17,15,-11.091075330889174,-17.22116534855206,973,0,7,0,2,3,8,3,2,4,0,1125,4,1,0,0,3,10,2,2,1,2,987,3,2,1,3,13,3,0,1,1,8,980,0,9,0,4,6,5,0,0,3,0,959,0,7,2,5,10,0,0,0,11,1,861,9,1,8,4,2,2,4,0,4,3,923,0,2,1,1,1,8,4,4,1,0,979,5,4,2,4,11,6,0,10,5,5,936,4,0,0,0,5,10,4,0,11,5,975
373,17,16,-11.125188886154211,-17.271313857604508,973,0,7,0,2,3,8,3,2,4,0,1125,5,1,0,0,3,10,2,2,1,2,986,2,3,1,3,13,3,0,1,1,7,981,0,10,0,4,5,4,0,0,3,0,958,0,8,2,5,11,0,0,0,10,1,861,9,2,8,4,2,2,4,0,3,2,922,0,2,1,1,1,9,4,4,1,0,977,5,4,2,4,11,6,0,10,5,5,937,6,0,0,0,6,11,4,0,12,5,973
374,17,17,-11.194150979401341,-17.32476803134326,973,0,7,0,2,3,8,3,2,4,0,1125,5,1,0,0,3,10,2,2,1,2,986,3,3,1,3,12,3,0,1,1,8,981,0,10,0,4,5,5,0,0,3,0,959,0,8,1,5,11,0,0,0,10,1,862,9,1,8,4,2,2,3,0,3,2,922,0,2,1,1,1,9,4,4,1,0,981,5,4,2,4,11,5,0,9,5,5,937,6,0,0,0,6,10,4,0,11,5,972
375,17,18,-11.392991978155468,-17.259782810425467,973,0,7,0,2,3,8,3,2,4,0,1125,5,1,0,0,3,10,2,2,1,2,987,3,3,1,3,12,3,0,1,1,7,980,0,10,0,4,6,5,0,0,3,0,961,0,7,1,6,10,0,0,0,11,0,863,9,1,8,4,2,2,2,0,3,2,922,0,2,1,1,1,9,4,4,1,1,980,5,4,2,4,11,5,0,8,5,5,936,6,0,0,1,6,9,4,0,12,4,973
376,17,19,-11.398753491943058,-17.291502170849974,974,0,6,0,2,3,8,3,2,3,0,1125,6,1,0,0,3,9,2,2,1,2,989,3,3,1,3,12,3,0,1,1,7,979,0,11,0,4,6,5,0,0,2,0,962,0,7,0,6,10,0,0,0,12,0,861,9,1,9,4,1,2,2,0,3,2,922,0,2,1,1,1,8,4,3,2,1,983,5,5,2,4,11,5,0,8,5,5,934,6,0,0,1,6,9,4,0,11,5,973
377,17,20,-11.404283878495484,-17.31763784365632,974,0,6,0,2,3,8,3,2,3,0,1125,6,1,0,0,3,9,2,2,1,2,987,3,3,1,3,12,2,0,1,1,7,979,0,11,0,5,6,5,0,0,3,0,963,0,7,0,7,10,0,0,0,12,0,861,9,1,8,4,1,2,2,0,3,2,922,0,2,1,1,1,8,4,3,2,1,983,5,4,2,4,12,5,0,8,5,4,935,6,0,0,1,6,8,4,0,11,5,974
378,18,0,-3.647197889388311,-2.06821929993378,303,102,282,517,309,295,102,196,272,212,68,119,11,32,59,72,76,108,34,196,6,5,7,0,3,1,2,3,17,15,65,5,68,39,30,36,44,20,4,94,32,91,36,25,46,14,32,76,79,15,25,10,13,3,15,16,16,27,40,48,40,58,50,24,32,22,51,36,47,35,282,268,307,245,157,283,162,265,317,196,98,24,131,51,21,41,26,50,28,66,61,453,127,74,310,112,447,247,136,132
379,18,1,9.977507660010223,-10.58137877097408,964,0,7,4,1,8,10,1,6,11,0,1111,7,1,1,4,4,12,5,9,0,1,938,13,4,3,3,27,7,4,0,3,15,929,1,21,1,8,26,8,0,1,8,2,905,3,11,8,11,29,3,0,1,25,1,821,21,1,19,6,7,4,13,3,11,10,904,1,11,0,1,2,9,10,2,2,1,931,5,12,5,13,28,15,7,14,3,0,875,9,0,0,6,8,49,6,0,39,9,921
380,18,2,10.203142623497635,-10.766848970034445,967,0,5,3,1,7,10,1,4,10,0,1116,4,1,0,1,3,10,3,7,0,2,969,10,4,0,4,23,6,3,0,2,11,953,1,14,0,6,19,10,0,1,4,1,921,2,11,5,9,21,3,0,1,18,1,845,17,1,14,6,6,3,10,1,11,8,908,0,9,0,1,1,9,7,1,3,1,949,5,7,3,10,16,10,6,7,4,1,897,6,0,0,3,6,36,5,0,32,8,939
381,18,3,10.406164298352262,-10.943446198285134,968,0,4,3,1,5,10,1,5,9,0,1118,5,1,0,1,3,9,3,7,0,2,981,6,5,0,2,21,5,3,0,2,10,962,1,9,0,5,10,9,0,1,3,1,930,1,9,1,7,16,2,0,0,16,0,854,13,1,16,5,5,2,8,1,10,8,915,0,6,0,1,1,8,6,1,2,1,965,6,5,3,9,11,8,4,8,5,1,908,6,1,0,2,6,30,4,0,24,8,949
382,18,4,10.540294667523534,-11.066549648953831,969,0,3,3,1,5,7,1,4,8,0,1119,3,1,0,1,3,9,2,7,0,2,993,7,6,1,2,21,6,2,0,2,7,967,0,7,0,4,9,8,0,0,4,2,938,1,7,2,7,14,2,0,0,13,0,853,13,1,15,4,4,2,5,1,8,8,918,0,6,0,1,1,8,8,1,2,1,972,6,4,3,9,8,6,3,9,7,1,911,7,1,0,1,2,25,5,0,17,8,955
