x,y,line,cp,algo,changes,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-32.751904,-10.980942,0,intermediate,beginner,Bi,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,O,G,G,W,W,O,B,R,R,B,R,R,R,Y,O,B,O,G,Y,O,G,G,Y,Y,R,Y,Y,B,Y,W,Y,B,B,O,B,O,Y,B,O
-36.145416,-11.397027,0,intermediate,beginner,Di,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,W,W,Y,B,R,B,B,R,B,O,Y,O,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,O,Y,B,O
-38.692127,-8.058918,0,intermediate,beginner,B,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,B,R,G,B,R,B,B,R,B,B,O,G,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,O,O,R
-31.76171,-8.538299,0,intermediate,beginner,D,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,B,R,O,B,R,R,B,R,R,Y,O,G,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,Y,W,G,B,B,B,B,B,O,O,R
-33.835304,-10.897317,0,intermediate,beginner,Bi,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,W,W,Y,B,R,R,B,R,R,W,Y,O,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,R,B,B,B,R,B,B,O,G,B,O
-35.2155,-10.679479,0,intermediate,beginner,Di,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,W,W,B,B,R,B,B,R,R,B,Y,O,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,O,Y,O,W,B,B,O,G,B,O
-36.351345,-8.59333,0,intermediate,beginner,B,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,O,Y,O,B,R,B,B,R,R,Y,O,G,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,O,O,W
-35.198063,-8.4754095,0,intermediate,beginner,D,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,O,Y,Y,B,R,R,B,R,R,Y,O,G,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,O,O,W
-34.212425,-10.3603945,0,intermediate,beginner,Bi,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,B,B,R,R,B,R,R,B,R,B,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,Y,Y,O,R,O,W,B,B,O,O,B,O
-35.952812,-10.371855,0,intermediate,beginner,Di,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,W,W,R,B,R,O,B,R,W,Y,R,B,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,O,Y,Y,G,B,B,B,B,O,O,B,O
-37.12774,-8.638356,0,intermediate,beginner,B,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,Y,Y,O,B,R,O,B,R,W,Y,O,G,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,B,R,Y,O,B,G,B,B,B,O,O,B
-33.422054,-7.9943495,0,intermediate,beginner,D,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,Y,Y,B,B,R,R,B,R,R,G,O,G,B,O,G,O,O,G,B,Y,Y,R,Y,Y,Y,Y,O,O,O,W,B,B,B,O,O,B
-32.65726,-10.971133,0,intermediate,beginner,Bi,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,R,B,R,R,B,R,R,O,Y,Y,B,O,G,O,O,G,B,Y,Y,R,Y,Y,B,Y,Y,W,B,B,O,B,O,O,B,O
-36.293888,-11.278712,0,intermediate,beginner,Di,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,W,W,W,B,R,B,B,R,B,Y,Y,Y,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,B,R,B,O,B,O,O,B,O,O,B,O
-39.304935,-7.8119397,0,intermediate,beginner,B,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
-23.640764,-4.917548,0,intermediate,beginner,D,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-20.671673,-1.9264413,0,end,beginner,Ui,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-35.35046,-18.343987,1,start,fridrich,,R,R,Y,G,W,O,G,W,W,O,R,R,Y,G,G,Y,O,B,R,R,O,B,R,W,B,R,O,B,Y,G,O,O,W,G,B,W,O,Y,Y,W,Y,B,Y,O,W,R,G,B,G,B,B,W,Y,G
9.104347,13.974532,1,intermediate,fridrich,Di,R,R,Y,G,W,O,G,W,W,O,R,R,Y,G,G,O,W,O,R,R,R,B,R,G,B,R,B,Y,Y,G,O,O,W,B,B,W,Y,B,W,Y,Y,O,O,W,Y,G,O,B,G,B,B,W,Y,G
9.130089,13.381444,1,intermediate,fridrich,F2,R,R,Y,G,W,O,W,B,Y,O,W,O,G,G,Y,R,R,O,R,R,R,B,R,G,B,B,W,Y,Y,G,O,O,W,B,R,B,W,W,G,Y,Y,O,O,W,Y,G,O,B,G,B,B,W,Y,G
9.26612,12.370696,1,intermediate,fridrich,R,R,R,O,G,W,Y,W,B,O,O,W,G,G,G,O,R,R,Y,B,B,R,B,R,R,W,G,R,Y,Y,G,O,O,W,B,R,B,W,W,B,Y,Y,B,O,W,G,G,O,Y,G,B,O,W,Y,Y
9.775005,12.411826,1,intermediate,fridrich,U,W,G,R,B,W,R,O,Y,O,W,B,B,G,G,O,R,R,Y,W,B,R,Y,R,R,Y,G,R,Y,Y,O,O,O,W,B,R,G,W,W,B,Y,Y,B,O,W,G,G,O,Y,G,B,O,B,W,G
9.952564,13.149577,1,intermediate,fridrich,Ri,W,G,Y,B,W,O,O,Y,G,W,B,R,G,G,R,R,R,O,R,R,R,B,R,G,W,Y,Y,Y,Y,O,O,O,W,B,R,G,W,W,B,Y,Y,O,O,W,Y,G,O,B,G,B,B,B,W,G
10.165111,14.418986,1,intermediate,fridrich,F2,W,G,Y,B,W,O,B,W,W,O,R,R,R,G,G,R,B,W,R,R,R,B,R,G,B,R,G,Y,Y,O,O,O,W,W,Y,Y,G,Y,O,Y,Y,O,O,W,Y,G,O,B,G,B,B,B,W,G
10.89102,15.190838,1,intermediate,fridrich,Di,W,G,Y,B,W,O,B,W,W,O,R,R,R,G,G,G,G,R,R,R,G,B,R,O,B,R,B,R,Y,O,B,O,W,W,Y,Y,O,O,Y,Y,Y,W,G,Y,O,W,O,Y,G,B,B,B,W,G
11.501833,15.670764,1,intermediate,fridrich,Fi,W,G,Y,B,W,O,B,R,B,R,G,R,R,G,G,O,R,G,R,R,G,B,R,O,Y,O,O,R,Y,O,B,O,W,B,W,W,Y,Y,W,Y,Y,W,G,Y,O,W,O,Y,G,B,B,B,W,G
12.259451,16.23979,1,intermediate,fridrich,Di,W,G,Y,B,W,O,B,R,B,R,G,R,R,G,G,O,O,G,R,R,W,B,R,O,Y,O,Y,O,Y,O,R,O,W,G,W,W,W,W,O,Y,Y,Y,Y,Y,G,B,B,R,G,B,B,B,W,G
12.705945,16.596342,1,intermediate,fridrich,Ri,W,G,R,B,W,B,B,R,G,R,G,Y,R,G,O,O,O,B,W,O,Y,R,R,O,R,B,Y,O,Y,O,R,O,W,G,W,W,W,W,R,Y,Y,G,Y,Y,G,B,B,O,G,B,Y,B,W,G
13.519324,16.978733,1,intermediate,fridrich,U,B,B,W,R,W,G,G,B,R,R,R,W,R,G,O,O,O,B,B,O,Y,W,R,O,G,B,Y,O,Y,R,R,O,G,G,W,Y,W,W,R,Y,Y,G,Y,Y,G,B,B,O,G,B,Y,W,W,O
13.747437,17.035997,1,intermediate,fridrich,R,B,B,W,R,W,O,G,B,B,R,R,R,R,G,G,O,O,G,G,W,B,B,R,O,Y,O,Y,O,Y,R,R,O,G,G,W,Y,W,W,O,Y,Y,Y,Y,Y,O,B,B,W,G,B,G,W,W,R
24.507833,22.025543,1,intermediate,fridrich,F2,B,B,W,R,W,O,O,W,W,G,O,O,G,G,R,R,R,R,G,W,B,B,R,O,G,W,Y,O,Y,R,R,O,G,Y,O,Y,B,B,G,Y,Y,Y,Y,Y,O,B,B,W,G,B,G,W,W,R
24.74137,22.11175,1,intermediate,fridrich,L,B,B,W,G,W,O,W,W,W,B,O,O,R,G,R,O,R,R,G,W,B,B,R,O,G,W,Y,Y,R,O,O,O,Y,Y,G,R,G,B,G,G,Y,Y,R,Y,O,B,B,W,Y,B,G,Y,W,R
25.383533,21.81559,1,intermediate,fridrich,Ui,W,O,W,B,W,W,B,G,W,O,Y,R,R,G,R,O,R,R,O,W,B,O,R,O,B,W,Y,Y,R,R,O,O,W,Y,G,Y,G,B,G,G,Y,Y,R,Y,O,B,B,W,Y,B,G,G,B,G
25.842176,21.208076,1,intermediate,fridrich,Li,O,O,W,R,W,W,O,G,W,G,Y,R,G,G,R,R,R,R,O,W,B,O,R,O,B,W,Y,R,W,Y,R,O,G,Y,O,Y,B,B,G,Y,Y,Y,G,Y,O,W,B,W,B,B,G,B,B,G
27.001518,20.345964,1,intermediate,fridrich,F,O,O,W,R,W,W,Y,O,Y,R,G,G,R,G,Y,R,R,R,O,W,B,O,R,O,O,G,W,R,W,Y,R,O,G,G,B,B,Y,W,B,Y,Y,Y,G,Y,O,W,B,W,B,B,G,B,B,G
28.170906,20.086424,1,intermediate,fridrich,R,O,O,G,R,W,Y,Y,O,R,R,G,B,R,G,Y,R,R,O,O,O,O,G,R,W,W,O,B,R,W,Y,R,O,G,G,B,B,Y,W,W,Y,Y,G,G,Y,G,W,B,W,B,B,W,B,B,Y
28.205553,20.001131,1,intermediate,fridrich,U,Y,R,O,O,W,O,R,Y,G,W,G,O,R,G,Y,R,R,O,B,O,O,B,R,W,Y,O,B,R,W,R,R,O,G,G,B,B,Y,W,W,Y,Y,G,G,Y,G,W,B,W,B,B,W,B,G,Y
26.892046,19.924173,1,intermediate,fridrich,Ri,Y,R,W,O,W,W,R,Y,Y,W,G,O,R,G,O,R,R,G,O,W,B,O,R,O,B,B,Y,R,W,R,R,O,G,G,B,B,Y,W,O,Y,Y,Y,G,Y,O,W,B,W,B,B,G,B,G,G
26.222507,19.382978,1,intermediate,fridrich,F2,Y,R,W,O,W,W,O,W,Y,G,R,R,O,G,R,O,G,W,O,W,B,O,R,O,G,B,B,R,W,R,R,O,G,B,B,Y,Y,Y,R,Y,Y,Y,G,Y,O,W,B,W,B,B,G,B,G,G
15.3526945,-30.037703,1,intermediate,fridrich,R2,Y,R,R,O,W,Y,O,W,O,G,R,W,O,G,G,O,G,G,B,B,G,O,R,O,B,W,O,R,W,R,R,O,G,B,B,Y,Y,Y,W,Y,Y,W,G,Y,Y,W,B,R,B,B,R,B,G,W
16.656187,-31.027134,1,intermediate,fridrich,U2,O,W,O,Y,W,O,R,R,Y,W,G,B,O,G,G,O,G,G,Y,B,G,G,R,O,R,W,O,R,W,B,R,O,O,B,B,B,Y,Y,W,Y,Y,W,G,Y,Y,W,B,R,B,B,R,W,R,G
16.590326,-31.007793,1,intermediate,fridrich,L2,Y,W,O,Y,W,O,G,R,Y,W,G,B,B,G,G,W,G,G,Y,B,G,G,R,O,R,W,O,B,B,B,O,O,R,B,W,R,O,Y,W,Y,Y,W,R,Y,Y,W,B,R,O,B,R,O,R,G
15.194997,-30.07821,1,intermediate,fridrich,U2,Y,R,G,O,W,Y,O,W,Y,G,R,O,B,G,G,W,G,G,R,B,G,R,R,O,B,W,O,B,B,R,O,O,G,B,W,Y,O,Y,W,Y,Y,W,R,Y,Y,W,B,R,O,B,R,B,G,W
12.733683,-30.284458,1,checkpoint,fridrich,R2,Y,R,W,O,W,W,O,W,Y,G,R,R,B,G,R,W,G,W,O,W,B,O,R,R,G,B,R,B,B,R,O,O,G,B,W,Y,O,Y,G,Y,Y,Y,R,Y,Y,W,B,O,O,B,G,B,G,G
12.65936,-31.094408,1,intermediate,fridrich,Fi,Y,R,W,O,W,W,G,B,R,R,R,W,R,G,G,G,B,W,O,W,B,O,R,R,G,Y,O,B,B,R,O,O,G,O,W,Y,Y,W,B,Y,Y,Y,R,Y,Y,W,B,O,O,B,G,B,G,G
12.650404,-32.473923,1,intermediate,fridrich,Li,R,R,W,R,W,W,G,B,R,Y,R,W,Y,G,G,R,B,W,O,W,B,O,R,R,G,Y,O,R,G,Y,B,O,W,B,O,O,W,W,B,O,Y,Y,B,Y,Y,Y,B,O,O,B,G,G,G,G
12.492346,-32.437714,1,intermediate,fridrich,U2,R,B,G,W,W,R,W,R,R,G,G,G,Y,G,G,R,B,W,O,W,B,W,R,R,Y,Y,O,R,G,G,B,O,O,B,O,O,W,W,B,O,Y,Y,B,Y,Y,Y,B,O,O,B,G,W,R,Y
12.167456,-31.463413,1,intermediate,fridrich,L,Y,B,G,O,W,R,W,R,R,R,G,G,W,G,G,W,B,W,O,W,B,W,R,R,Y,Y,O,B,B,R,O,O,G,O,O,G,G,W,B,Y,Y,Y,R,Y,Y,W,B,O,O,B,G,B,R,Y
10.976073,-30.092892,1,intermediate,fridrich,F,Y,B,G,O,W,R,O,O,G,W,W,R,B,G,G,W,G,G,O,W,B,W,R,R,W,R,R,B,B,R,O,O,G,B,W,G,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,O,O,B,G,B,R,Y
9.866978,-29.89096,1,intermediate,fridrich,U,O,O,Y,O,W,B,G,R,G,W,W,O,B,G,G,W,G,G,B,W,B,R,R,R,Y,R,R,B,B,W,O,O,W,B,W,R,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,O,O,B,G,G,G,R
9.419526,-29.721611,1,intermediate,fridrich,Ri,O,O,O,O,W,G,G,R,R,W,W,Y,B,G,B,W,G,G,B,R,R,W,R,R,B,R,Y,B,B,W,O,O,W,B,W,R,O,Y,O,Y,Y,G,R,Y,G,W,B,Y,O,B,Y,G,G,Y
9.785015,-27.871801,1,intermediate,fridrich,U2,R,R,G,G,W,O,O,O,O,Y,G,G,B,G,B,W,G,G,R,R,R,W,R,R,W,R,Y,B,B,B,O,O,W,B,W,B,O,Y,O,Y,Y,G,R,Y,G,W,B,Y,O,B,Y,Y,W,W
9.553355,-28.257315,1,intermediate,fridrich,R,R,R,G,G,W,B,O,O,G,Y,G,O,B,G,G,W,G,G,W,W,R,R,R,R,Y,R,R,B,B,B,O,O,W,B,W,B,O,Y,Y,Y,Y,Y,R,Y,W,W,B,G,O,B,O,Y,W,O
10.91326,-28.491598,1,intermediate,fridrich,U,O,G,R,O,W,R,G,B,G,Y,R,W,B,G,G,W,G,G,Y,W,R,W,R,R,O,R,R,B,B,Y,O,O,G,B,W,O,O,Y,Y,Y,Y,Y,R,Y,W,W,B,G,O,B,O,B,W,B
10.839594,-27.793236,1,intermediate,fridrich,Ri,O,G,G,O,W,O,G,B,B,Y,R,R,B,G,R,W,G,G,R,R,R,W,R,R,Y,W,O,B,B,Y,O,O,G,B,W,O,O,Y,W,Y,Y,G,R,Y,G,W,B,Y,O,B,Y,B,W,W
9.78217,-27.614857,1,intermediate,fridrich,Ui,G,O,B,G,W,B,O,O,G,Y,G,O,B,G,R,W,G,G,R,R,R,R,R,R,Y,W,O,B,B,W,O,O,W,B,W,B,O,Y,W,Y,Y,G,R,Y,G,W,B,Y,O,B,Y,R,W,Y
8.569978,-28.377361,1,intermediate,fridrich,R,G,O,O,G,W,R,O,O,G,Y,G,W,B,G,G,W,G,G,Y,R,R,W,R,R,O,R,R,B,B,W,O,O,W,B,W,B,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,O,B,B,R,W,G
8.140135,-28.527279,1,intermediate,fridrich,U2,G,O,O,R,W,G,O,O,G,G,W,R,B,G,G,W,G,G,B,R,R,W,R,R,W,R,R,B,B,O,O,O,W,B,W,Y,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,O,B,B,W,G,Y
6.6346574,-27.22488,1,intermediate,fridrich,Bi,B,B,O,R,W,G,O,O,G,G,W,R,B,G,G,W,G,G,G,O,O,W,R,R,W,R,R,Y,Y,R,O,O,W,B,W,Y,O,Y,Y,Y,Y,Y,R,R,B,B,B,Y,B,B,G,W,O,W
6.216144,-26.91742,1,intermediate,fridrich,Ui,O,G,G,B,W,O,B,R,O,R,W,Y,B,G,G,W,G,G,R,O,O,W,R,R,G,R,R,Y,Y,W,O,O,O,B,W,W,O,Y,Y,Y,Y,Y,R,R,B,B,B,Y,B,B,G,G,W,W
-6.9992023,-19.616756,1,intermediate,fridrich,B,R,O,O,B,W,O,B,R,O,R,W,Y,B,G,G,W,G,G,B,R,R,W,R,R,G,R,R,O,G,G,O,O,O,B,W,W,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,W,G,Y
-4.7682943,-23.141508,1,intermediate,fridrich,Ui,O,O,O,O,W,R,R,B,B,G,O,W,B,G,G,W,G,G,Y,R,R,W,R,R,R,R,R,O,G,Y,O,O,G,B,W,W,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,B,W,G
-13.051314,-28.466755,1,intermediate,fridrich,L,G,O,O,W,W,R,B,B,B,O,O,W,O,G,G,R,G,G,Y,R,R,W,R,R,R,R,R,B,O,O,W,O,G,W,G,Y,G,Y,Y,B,Y,Y,W,Y,Y,O,B,B,Y,B,B,W,W,G
-14.124346,-31.834372,1,intermediate,fridrich,U,B,W,G,B,W,O,B,R,O,R,W,Y,O,G,G,R,G,G,W,R,R,W,R,R,G,R,R,B,O,O,W,O,O,W,G,W,G,Y,Y,B,Y,Y,W,Y,Y,O,B,B,Y,B,B,Y,G,O
-7.1559405,-18.722137,1,intermediate,fridrich,Li,R,W,G,O,W,O,R,R,O,G,W,Y,B,G,G,W,G,G,W,R,R,W,R,R,G,R,R,O,O,W,O,O,G,B,W,W,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,O
10.061923,34.586952,1,intermediate,fridrich,F,R,W,G,O,W,O,B,W,W,W,B,G,G,G,W,G,G,Y,W,R,R,W,R,R,R,R,O,O,O,W,O,O,G,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,O
6.7003746,40.546318,1,intermediate,fridrich,U2,W,W,B,O,W,O,G,W,R,O,G,B,G,G,W,G,G,Y,O,R,R,G,R,R,W,R,O,O,O,R,O,O,W,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
-4.792664,-17.366896,1,intermediate,fridrich,Fi,W,W,B,O,W,O,W,R,O,B,W,Y,G,G,G,O,G,G,O,R,R,G,R,R,G,R,R,O,O,R,O,O,W,G,W,R,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
-5.9393444,-15.335196,1,intermediate,fridrich,U2,O,R,W,O,W,O,B,W,W,W,B,G,G,G,G,O,G,G,R,R,R,W,R,R,R,R,R,O,O,G,O,O,G,G,W,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,B
16.156824,36.88689,1,intermediate,fridrich,F,O,R,W,O,W,O,G,W,O,O,G,W,G,G,B,G,G,G,R,R,R,W,R,R,B,W,W,O,O,G,O,O,G,Y,Y,W,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,B
11.835641,48.709194,1,intermediate,fridrich,Ui,W,O,O,R,W,W,O,O,G,G,G,W,G,G,B,G,G,G,W,R,R,G,R,R,O,W,W,O,O,B,O,O,W,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,B
25.09771,50.63141,1,intermediate,fridrich,R,W,O,W,R,W,B,O,O,G,G,G,R,G,G,Y,G,G,Y,O,G,W,W,R,R,W,R,R,O,O,B,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,R,W,G
27.754349,43.30521,1,intermediate,fridrich,U,O,R,W,O,W,O,G,B,W,W,W,O,G,G,Y,G,G,Y,R,G,W,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,W,B
16.106,40.204018,1,intermediate,fridrich,Ri,O,R,O,O,W,W,G,B,B,W,W,W,G,G,O,G,G,W,W,R,R,G,R,R,R,W,G,O,O,G,O,O,G,Y,Y,R,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,B
8.470253,46.119957,1,intermediate,fridrich,Ui,O,W,B,R,W,B,O,O,G,G,G,R,G,G,O,G,G,W,W,R,R,W,R,R,W,W,G,O,O,B,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R
-13.532179,-9.4766865,1,intermediate,fridrich,Fi,O,W,B,R,W,B,W,W,G,R,O,W,G,G,G,G,G,G,W,R,R,W,R,R,O,R,R,O,O,B,O,O,W,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R
-19.95756,-14.62875,1,intermediate,fridrich,U,W,R,O,W,W,W,G,B,B,O,W,W,G,G,G,G,G,G,W,R,R,G,R,R,R,R,R,O,O,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,B
8.70357,53.67143,1,intermediate,fridrich,F,W,R,O,W,W,W,O,O,W,G,G,O,G,G,W,G,G,W,W,R,R,G,R,R,G,B,B,O,O,R,O,O,O,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,B
21.820875,50.164356,1,intermediate,fridrich,R,W,R,O,W,W,W,O,O,W,G,G,R,G,G,Y,G,G,Y,G,G,W,B,R,R,B,R,R,O,O,R,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,G,W,W
25.033955,41.08751,1,intermediate,fridrich,U,O,W,W,O,W,R,W,W,O,B,B,G,G,G,Y,G,G,Y,G,G,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,O,R
12.3598175,36.99482,1,intermediate,fridrich,Ri,O,W,O,O,W,W,W,W,R,B,B,W,G,G,R,G,G,O,W,R,R,G,R,R,G,W,W,O,O,G,O,O,G,Y,Y,R,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,B
7.0556865,47.416203,1,intermediate,fridrich,Ui,O,W,R,W,W,W,O,O,W,G,G,R,G,G,R,G,G,O,W,R,R,B,R,R,B,W,W,O,O,B,O,O,O,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-16.071024,-9.921134,1,checkpoint,fridrich,Fi,O,W,R,W,W,W,B,W,W,R,R,O,G,G,G,G,G,G,W,R,R,B,R,R,G,R,R,O,O,B,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-24.830675,-6.675163,1,intermediate,fridrich,U,B,W,O,W,W,W,W,W,R,G,B,W,G,G,G,G,G,G,W,R,R,G,R,R,G,R,R,O,O,R,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B
-1.3861943,20.48784,1,intermediate,fridrich,R,B,W,W,W,W,G,W,W,G,G,B,Y,G,G,Y,G,G,Y,G,G,W,R,R,R,R,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,W,O,R
-6.8641405,26.869759,1,intermediate,fridrich,U,W,W,B,W,W,W,G,G,W,R,R,G,G,G,Y,G,G,Y,W,G,W,O,R,R,R,R,R,O,O,G,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,O,R,R
-22.585901,16.195229,1,intermediate,fridrich,Ri,W,W,O,W,W,W,G,G,R,R,R,B,G,G,W,G,G,W,W,R,R,G,R,R,W,O,R,O,O,G,O,O,B,O,O,Y,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,B
-18.651724,7.604832,1,intermediate,fridrich,U,G,W,W,G,W,W,R,W,O,W,G,W,G,G,W,G,G,W,O,R,R,R,R,R,B,O,R,O,O,R,O,O,R,O,O,B,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,G
-1.1771154,23.261894,1,intermediate,fridrich,R,G,W,W,G,W,W,R,W,W,W,G,G,G,G,Y,G,G,Y,B,R,O,O,R,R,R,R,R,O,O,R,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,Y,B,O
-4.1195574,18.917192,1,intermediate,fridrich,U2,W,W,R,W,W,G,W,W,G,O,B,Y,G,G,Y,G,G,Y,B,R,O,R,R,R,R,R,R,O,O,R,O,O,O,O,O,B,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,G,G,W
-25.45347,-3.0998216,1,checkpoint,fridrich,Ri,W,W,W,W,W,W,W,W,W,O,B,R,G,G,G,G,G,G,O,R,R,R,R,R,B,R,R,O,O,R,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-22.92782,-0.37233388,1,intermediate,fridrich,U,W,W,W,W,W,W,W,W,W,B,R,O,G,G,G,G,G,G,G,R,R,G,R,R,G,R,R,O,O,O,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,R
-32.469475,16.170229,1,intermediate,fridrich,Fi,W,W,W,W,W,W,G,R,R,O,G,G,R,G,G,B,G,G,G,R,R,G,R,R,Y,Y,Y,O,O,O,O,O,B,W,W,W,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,R
-15.539399,-37.453922,1,intermediate,fridrich,L,B,W,W,B,W,W,B,R,R,W,G,G,W,G,G,G,G,G,G,R,R,G,R,R,Y,Y,Y,W,O,O,W,O,O,W,B,O,O,O,O,R,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,O,R
-26.18302,25.150183,1,intermediate,fridrich,Fi,B,W,W,B,W,W,Y,Y,Y,G,G,G,G,G,G,W,W,G,G,R,R,G,R,R,O,O,O,W,O,O,W,O,O,B,R,R,O,B,W,R,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,O,R
-24.97818,24.050346,1,intermediate,fridrich,R2,B,W,W,B,W,Y,Y,Y,Y,G,G,B,G,G,B,W,W,R,O,O,O,R,R,G,R,R,G,W,O,O,W,O,O,B,R,R,O,B,W,R,Y,W,B,Y,Y,R,B,G,Y,B,G,Y,O,G
