x,y,line,cp,algo,oldage,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
6.785260967121841,-15.156418585259726,37,0,0,26,br,,,,bq,br,bk,,bp,bb,,bn,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wb,bp,,bn,,,,wp,,,,,,,,,wp,wn,wp,,wp,wp,wq,,wn,wp,wb,wp,wr,,,,,wr,wk,
6.749204489047886,-15.275987854619455,37,0,0,27,br,,,,bq,br,bk,,bp,bb,,bn,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wb,bp,,bn,,,,wp,,,,,,,,,wp,wn,wp,,wp,wp,wq,,wn,wp,wb,wp,,,wr,,,wr,wk,
6.700822039215303,-15.308111956617196,37,0,0,28,br,,,,bq,br,bk,,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,bn,bp,,bn,,,,wp,,,,,,,,,wp,wn,wp,,wp,wp,wq,,wn,wp,wb,wp,,,wr,,,wr,wk,
6.641112442766456,-15.349577767001806,37,0,0,29,br,,,,bq,br,bk,,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,,,,wp,,wp,,wp,wp,wq,,wn,wp,wb,wp,,,wr,,,wr,wk,
6.5651993070517936,-15.410451453635746,37,0,0,30,,,br,,bq,br,bk,,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,,,,wp,,wp,,wp,wp,wq,,wn,wp,wb,wp,,,wr,,,wr,wk,
6.490407221404848,-15.48729700222011,37,0,0,31,,,br,,bq,br,bk,,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,wq,,,wp,,wp,,wp,wp,,,wn,wp,wb,wp,,,wr,,,wr,wk,
-5.432308004815167,-14.866576045273952,37,0,0,32,,,br,,bq,br,,bk,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,wq,,,wp,,wp,,wp,wp,,,wn,wp,wb,wp,,,wr,,,wr,wk,
-5.573661593663262,-14.8629338093764,37,0,0,33,,,br,,bq,br,,bk,bp,bb,,,bb,,bp,bp,,bp,bp,,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,wq,,,wp,,wp,,wp,wp,,,wn,wp,wb,wp,,,wr,,wr,,wk,
-5.698399941291625,-14.866005470023877,37,0,0,34,,,br,,bq,br,,bk,bp,bb,,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,bp,,bn,,,,wp,,,,,,wq,,,wp,,wp,,wp,wp,,,wn,wp,wb,wp,,,wr,,wr,,wk,
-5.816894104141459,-14.876144178581603,37,0,0,35,,,br,,bq,br,,bk,bp,bb,,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,bp,,bn,,,,wp,,wp,,,,wq,,,wp,,wp,,wp,wp,,,wn,,wb,wp,,,wr,,wr,,wk,
-5.871383802538604,-14.878278264008594,37,0,0,36,,,br,,bq,br,,bk,bp,bb,,,,,bp,bp,,bp,bp,bb,,bn,,,,,,bp,wn,bp,,,,,,wp,,wp,,,,wq,,,wp,,wp,,wp,wp,,,wn,,wb,wp,,,wr,,wr,,wk,
-5.944953560075919,-14.890933914489263,37,0,0,37,,,br,,bq,br,,bk,bp,bb,,,,,bp,bp,,bp,bp,bb,,bn,,,,,,bp,wn,bp,,,,,,wp,,wp,,,,wq,,,wp,wb,wp,,wp,wp,,,wn,,,wp,,,wr,,wr,,wk,
-6.038478049660874,-14.878433272323836,37,0,0,38,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,bn,,,,,,bp,wn,bp,,,,,,wp,,wp,,,,wq,,,wp,wb,wp,,wp,wp,,,wn,,,wp,,,wr,,wr,,wk,
-6.047469485211927,-14.884519516104966,37,0,0,39,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,bn,,,,,,bp,wn,bp,,,,,,wp,,wp,,,,wq,wn,,wp,wb,wp,,wp,wp,,,,,,wp,,,wr,,wr,,wk,
-6.08718007740854,-14.870927385252331,37,0,0,40,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,bp,,,,,,wp,bn,wp,,,,wq,wn,,wp,wb,wp,,wp,wp,,,,,,wp,,,wr,,wr,,wk,
-6.0917691188498,-14.8685931957237,37,0,0,41,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,bp,,,,,,wp,wn,wp,,,,wq,,,wp,wb,wp,,wp,wp,,,,,,wp,,,wr,,wr,,wk,
-6.177711905930154,-14.838282910856707,37,0,0,42,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,,,,,,,wp,bp,wp,,,,wq,,,wp,wb,wp,,wp,wp,,,,,,wp,,,wr,,wr,,wk,
-6.249028524289082,-14.826522179709855,37,0,0,43,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,bp,bb,,,,,,,,bp,wn,,,,,,,wp,bp,wp,,,,wq,,,wp,,wp,,wp,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.322771647675796,-14.809312710970575,37,0,0,44,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,,bb,,,,,,,bp,bp,wn,,,,,,,wp,bp,wp,,,,wq,,,wp,,wp,,wp,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.462305804976414,-14.767534623623684,37,0,0,45,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,,bb,,,,,,,bp,bp,wn,,,,,,,wp,bp,wp,,,wp,wq,,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.551832554380004,-14.748771502252202,37,0,0,46,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,wq,,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.672534501705636,-14.721158318554046,37,0,0,47,,,,,bq,br,,bk,bp,bb,br,,,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.843566151102217,-14.680008153923428,37,0,0,48,,,,,,br,,bk,bp,bb,br,,bq,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,wr,,wk,
-6.998719758886433,-14.64032543643548,37,0,0,49,,,,,,br,,bk,bp,bb,br,,bq,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,,wr,wk,
-7.088772998049143,-14.610219146058265,37,0,0,50,,,bb,,,br,,bk,bp,,br,,bq,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,,wp,,,wr,,,wr,wk,
-7.228026674971271,-14.569436262366306,37,0,0,51,,,bb,,,br,,bk,bp,,br,,bq,,bp,bp,,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,wk,wp,,,wr,,,wr,,
-7.362471601080592,-14.500054827431269,37,0,0,52,,,bb,,,br,,bk,,,br,,bq,,bp,bp,bp,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,,wp,,wq,,wp,,wp,,,wp,,,wb,,wk,wp,,,wr,,,wr,,
-7.47673301012218,-14.436644109662572,37,0,0,53,,,bb,,,br,,bk,,,br,,bq,,bp,bp,bp,bp,,bb,,,,,,,,bp,wn,,,,,,bp,wp,bp,wp,,wp,wp,,wq,,wp,,wp,,,wp,,,wb,,wk,,,,wr,,,wr,,
-7.5631887659072765,-14.398264627558497,37,0,0,54,,,bb,,,br,,bk,,,br,,bq,,bp,bp,bp,,,bb,,,,,,bp,,bp,wn,,,,,,bp,wp,bp,wp,,wp,wp,,wq,,wp,,wp,,,wp,,,wb,,wk,,,,wr,,,wr,,
-7.630108391587234,-14.354154440411603,37,0,0,55,,,bb,,,br,,bk,,,br,,bq,,bp,bp,bp,,,bb,,,,,wq,bp,,bp,wn,,,,,,bp,wp,bp,wp,,wp,wp,,,,wp,,wp,,,wp,,,wb,,wk,,,,wr,,,wr,,
-7.649549479483322,-14.343426508958867,37,0,0,56,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,bb,,,,,wq,bp,,bp,wn,,,,,,bp,wp,bp,wp,,wp,wp,,,,wp,,wp,,,wp,,,wb,,wk,,,,wr,,,wr,,
-7.712093905186639,-14.296990444020745,37,0,0,57,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,bb,,,,,wq,bp,,bp,wn,,,,,,bp,wp,bp,wp,,wp,wp,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
-7.722716072444979,-14.292977362740288,37,0,0,58,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,bb,,,,,wq,,,bp,wn,,,,,bp,bp,wp,bp,wp,,wp,wp,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
-7.748070726345153,-14.280086525528281,37,0,0,59,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,bb,,,,,wq,,,bp,wn,,,,,wp,bp,wp,bp,wp,,wp,,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
-7.7780534526594645,-14.265118712769667,37,0,0,60,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,,,,,,wq,,,bp,wn,,,,,bb,bp,wp,bp,wp,,wp,,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
-7.785732847061743,-14.26026528543106,37,0,0,61,,,,,,br,,bk,,bb,br,,bq,,bp,bp,bp,,,,,,,,,,,bp,wn,,,,wq,bb,bp,wp,bp,wp,,wp,,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
-7.789105714366283,-14.253917577823564,37,1,0,62,,,,,,br,,bk,,bb,br,,,,bp,bp,bp,,,bq,,,,,,,,bp,wn,,,,wq,bb,bp,wp,bp,wp,,wp,,,,,wp,,wp,,,wp,wr,,wb,,wk,,,,,,,wr,,
44.30606992688058,-11.326547323126125,38,1,0,0,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
37.196487452599904,-11.984971280148189,38,0,0,1,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wn,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
36.37491873588844,-8.564847621418375,38,0,0,2,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,,,,,,,,,,,wn,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
34.30028273783936,-9.606656219057522,38,0,0,3,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,,wp,wr,wn,wb,wq,wk,wb,,wr
25.71868966046897,-14.521197397813648,38,0,0,4,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,,wp,wr,wn,wb,wq,wk,wb,,wr
25.125408505929972,-12.608405258423073,38,0,0,5,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,wb,wp,wr,wn,wb,wq,wk,,,wr
26.507976636922947,-11.203725533310486,38,0,0,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,,bp,,,,,,bn,bp,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,wb,wp,wr,wn,wb,wq,wk,,,wr
32.96242561701019,-2.094509979480082,38,0,0,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,,bp,,,,,,bn,bp,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
32.472721529696265,-1.567155760297725,38,0,0,8,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,bp,,bb,bp,,,,,,bn,bp,,,,,,,bp,,,,,,,,,,,,,,,,wn,wp,,wp,wp,wp,wp,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
32.312649204762984,-0.7603699291377198,38,0,0,9,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,bp,,bb,bp,,,,,,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,,,wn,wp,,wp,wp,wp,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
28.2082309345624,4.585480319999491,38,0,0,10,br,bn,bb,bq,,br,bk,,bp,bp,bp,bp,bp,,bb,bp,,,,,,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,,,wn,wp,,wp,wp,wp,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
28.05855460993328,6.210090132691561,38,0,0,11,br,bn,bb,bq,,br,bk,,bp,bp,bp,bp,bp,,bb,bp,,,,,,bn,bp,,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
27.01611793842415,8.382389192083737,38,0,0,12,br,bn,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,bp,,bn,bp,,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,
25.25554597095256,11.49470644669602,38,0,0,13,br,bn,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,bp,,bn,bp,,,,,,,bp,,,,,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
24.11357501678228,12.185767468179519,38,0,0,14,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,bn,bp,,bn,bp,,,,,,,bp,,,,,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
23.330113060975364,16.257139208624398,38,0,0,15,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,bn,bp,,bn,bp,,,,,wp,,bp,,,,,wp,,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
23.100047108529395,16.319084627619713,38,0,0,16,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,bp,,bn,bp,,,,,wp,bn,bp,,,,,wp,,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
22.42259572006366,16.23715515403356,38,0,0,17,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,bp,,bn,bp,,,,,wp,wn,bp,,,,,wp,,,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
21.3196087597716,15.946856219863745,38,0,0,18,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,,,bn,bp,,,,,wp,bp,bp,,,,,wp,,,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
21.038883013316344,16.027002712638346,38,0,0,19,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,bp,,,,,,bn,bp,,,,wp,wp,bp,bp,,,,,,,,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
20.63313736001613,16.04547069560708,38,0,0,20,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,,,,,,,bn,bp,bp,,,wp,wp,bp,bp,,,,,,,,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,
20.1049757336281,16.082395711703533,38,0,0,21,br,,bb,bq,,br,bk,,bp,bp,bp,,bp,,bb,,,,,,,bn,bp,bp,,,wp,wp,bp,bp,,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,,,wr,wk,
19.240254220861548,16.11083428353212,38,0,0,22,br,,bb,bq,,br,,bk,bp,bp,bp,,bp,,bb,,,,,,,bn,bp,bp,,,wp,wp,bp,bp,,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,,,wr,wk,
18.840118586439267,16.196767044112953,38,0,0,23,br,,bb,bq,,br,,bk,bp,bp,bp,,bp,,bb,,,,,,,bn,bp,bp,,,wp,wp,bp,bp,,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wr,,,wk,
18.34584493992112,16.26643523863536,38,0,0,24,br,,bb,bq,,br,,bk,bp,bp,bp,,bp,,bb,,,,,,,bn,,bp,,,wp,wp,bp,bp,bp,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wr,,,wk,
18.201086739989645,16.304151071802185,38,0,0,25,br,,bb,bq,,br,,bk,bp,bp,bp,,bp,,bb,,,,,,,bn,,bp,,,wp,wp,bp,bp,bp,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wr,,,wk,
18.181719105020886,16.366297406569693,38,0,0,26,br,,bb,bq,,br,,bk,,bp,bp,,bp,,bb,,bp,,,,,bn,,bp,,,wp,wp,bp,bp,bp,,,,,,,,,,,wq,wn,,,,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wr,,,wk,
18.101933417988608,16.441330398320247,38,0,0,27,br,,bb,bq,,br,,bk,,bp,bp,,bp,,bb,,bp,,,,,bn,,bp,,,wp,wp,bp,bp,bp,,wn,,,,,,,,,wq,,,,,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wr,,,wk,
12.096908566533475,37.08007637212642,38,0,0,28,br,,bb,bq,,br,,bk,,bp,bp,,bp,,bb,,bp,,,,,bn,,bp,,,wp,wp,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wr,,,wk,
12.033185245977405,37.11013945570578,38,0,0,29,br,,bb,bq,,br,,bk,,bp,bp,,bp,,bb,,bp,,,,,bn,,bp,wb,,wp,wp,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.984887873275932,37.13198476040419,38,0,0,30,br,,bb,,,br,,bk,,bp,bp,bq,bp,,bb,,bp,,,,,bn,,bp,wb,,wp,wp,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.91030998801869,37.13912711457786,38,0,0,31,br,,bb,,,br,,bk,,bp,bp,bq,bp,,bb,,bp,,,wp,,bn,,bp,wb,,wp,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.877698976710647,37.136849902434534,38,0,0,32,br,,bb,,,br,,bk,,,bp,bq,bp,,bb,,bp,,,wp,,bn,,bp,wb,bp,wp,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.796783749844737,37.14248986470476,38,0,0,33,br,,bb,,,br,,bk,,,bp,bq,bp,,bb,,bp,wp,,wp,,bn,,bp,wb,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.681791721133441,37.13979819428881,38,0,0,34,br,,bb,,,br,,bk,,,,bq,bp,,bb,,bp,wp,,bp,,bn,,bp,wb,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wr,,,wk,
11.6277471993871,37.145836591758105,38,0,0,35,br,,bb,,,br,,bk,,,,bq,bp,,bb,,bp,wp,,bp,,bn,,bp,wb,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,wr,wr,,,wk,
11.612138302816549,37.147767721822504,38,0,0,36,br,,bb,,,br,,bk,,,,,bp,,bb,,bp,wp,,bp,,bn,,bp,wb,bq,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,wr,wr,,,wk,
11.62502342611138,37.143598914478595,38,0,0,37,br,,bb,,,br,,bk,,,wr,,bp,,bb,,bp,wp,,bp,,bn,,bp,wb,bq,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.5604696481425,37.147151866976344,38,0,0,38,br,,bb,,,br,,bk,,,wr,,bp,,bb,,bp,wp,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.534589298523551,37.14758319284618,38,0,0,39,br,,bb,,,br,,bk,,wp,wr,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.44887872517113,37.144858929005025,38,0,0,40,,br,bb,,,br,,bk,,wp,wr,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.373462619642646,37.140948509376756,38,0,0,41,,br,wr,,,br,,bk,,wp,,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.331446022689805,37.1521031274853,38,0,0,42,,br,br,,,,,bk,,wp,,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.331864987128375,37.14603118206907,38,0,0,43,,br,wq,,,,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.313710634568231,37.13902102187231,38,0,0,44,,,br,,,,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,wn,,,,bp,,,,,wq,,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.198208457816023,37.08028269840521,38,0,0,45,,,br,,,,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,bq,,,,,bp,bp,,,,,,bp,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.156900677601023,37.03820472540856,38,0,0,46,,,br,bq,,,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,,,,,bp,,,,,wq,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.080987528805474,37.00922851281036,38,0,0,47,,,br,bq,,,,bk,,,,,bp,,bb,,bp,,,bp,wq,bn,,bp,,,,,,bp,bp,,,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.09029970150958,37.006084595875336,38,0,0,48,,,br,,,,,bk,,,,bq,bp,,bb,,bp,,,bp,wq,bn,,bp,,,,,,bp,bp,,,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.095640242731815,37.00696596770853,38,0,0,49,,,br,,,,,bk,,,,bq,bp,wq,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.091014929440314,36.95457138759885,38,0,0,50,,,,,,br,,bk,,,,bq,bp,wq,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.091742242812591,36.952411272777105,38,0,0,51,,,,,,br,,bk,,,,bq,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,,,wq,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.106332493132225,36.97409325223919,38,0,0,52,,,bq,,,br,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,,,wq,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.10825960488362,36.98055679640495,38,0,0,53,,,bq,,,br,,bk,,,,,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,wq,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
11.076391490917011,36.9436056512875,38,0,0,54,,,,,,br,,bk,,bq,,,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,wq,,,,bp,,,,,,wn,,,,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,,wk,
10.962485306980877,36.85190670723667,38,0,0,55,,,,,,br,,bk,,bq,,,bp,,bb,,bp,,,bp,,bn,,bp,,,,,,bp,bp,,wq,,,,bp,,,,,,wn,,,,wp,,wp,wp,,wr,wp,wp,wb,wp,,,,,,,wk,
10.850009769220247,36.740373037838474,38,0,0,56,,,,,,br,,bk,,bq,,,bp,,bb,,bp,,,,,bn,,bp,,,,bp,,bp,bp,,wq,,,,bp,,,,,,wn,,,,wp,,wp,wp,,wr,wp,wp,wb,wp,,,,,,,wk,
10.732387354483393,36.62579312265725,38,0,0,57,,,,,,br,,bk,,bq,,,bp,,bb,,bp,,,,,bn,,bp,,,,bp,,bp,bp,,wq,,,,bp,,,,,,wn,,wp,,wp,,wp,wp,,wr,,wp,wb,wp,,,,,,,wk,
-9.603650733170664,13.61382323041853,38,0,0,58,,,,,,br,,bk,,bq,,,,,bb,,bp,,,,bp,bn,,bp,,,,bp,,bp,bp,,wq,,,,bp,,,,,,wn,,wp,,wp,,wp,wp,,wr,,wp,wb,wp,,,,,,,wk,
