x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22,multiplicity,age,groupLabel,clusterProbability
17.293644,12.876016, 4, intermediate, beginner,R,W,W,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,G,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,R,1,0.7666666666666667,-1,1
30.5382,-22.634907, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,G,G,O,R,R,R,R,R,R,G,G,W,O,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,R,Y,1,0.775,-1,1
43.618107,-18.240356, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,W,R,R,R,R,B,R,R,B,G,G,Y,G,O,W,G,O,B,O,O,O,G,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,B,R,Y,1,0.7833333333333333,0,1
46.081493,-9.419034, 4, intermediate, beginner,R,W,W,W,W,W,B,W,R,W,O,G,G,G,Y,W,R,Y,G,R,R,G,R,R,Y,B,B,G,O,W,G,O,B,O,O,O,G,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,B,R,R,1,0.7916666666666666,3,1
38.502907,-11.2539215, 4, intermediate, beginner,R,W,W,W,W,W,B,W,R,W,O,G,G,G,Y,G,G,O,G,R,Y,G,R,R,Y,B,W,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,G,Y,Y,O,R,R,B,B,B,B,B,R,R,1,0.8,2,1
38.23808,-18.93588, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,G,G,R,Y,R,W,R,R,B,G,G,Y,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,Y,Y,O,R,R,G,B,B,G,B,R,O,1,0.8083333333333333,1,1
41.595978,-18.0112, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,Y,B,W,Y,R,R,R,R,R,G,G,G,G,O,W,G,O,B,R,O,O,G,Y,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,B,R,O,1,0.8166666666666667,0,1
43.470608,-10.004679, 4, intermediate, beginner,R,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,Y,B,Y,G,R,Y,G,R,R,G,R,R,G,O,W,G,O,B,R,O,O,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,B,R,R,1,0.825,3,1
36.374817,-12.43517, 4, intermediate, beginner,R,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,G,G,R,G,R,Y,G,R,B,G,R,Y,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,B,R,R,1,0.8333333333333334,2,1
35.328484,-12.925831, 4, intermediate, beginner,W,W,W,W,W,W,R,W,B,W,B,O,G,G,Y,G,G,R,O,R,Y,O,R,B,W,R,Y,B,O,R,O,O,R,O,O,B,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,G,G,G,1,0.8416666666666667,2,1
36.17555,-21.361513, 4, intermediate, beginner,W,W,R,W,W,B,R,W,G,W,B,W,G,G,W,G,G,B,Y,B,Y,R,R,R,O,O,W,B,O,R,O,O,R,O,O,B,Y,Y,O,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,G,G,B,1,0.85,1,1
45.16647,-20.891575, 4, intermediate, beginner,W,W,R,W,W,B,R,W,G,W,B,W,G,G,W,W,R,Y,Y,B,Y,R,R,R,O,O,G,G,O,R,G,O,R,B,O,B,O,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,G,G,B,1,0.8583333333333333,0,1
43.574608,-7.1674895, 4, intermediate, beginner,W,W,W,W,W,W,R,W,Y,W,B,R,G,G,G,W,R,O,O,R,Y,O,R,B,G,R,Y,G,O,R,G,O,R,B,O,B,O,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,G,G,G,1,0.8666666666666667,3,1
36.748222,-7.2339034, 4, intermediate, beginner,W,W,W,W,W,W,R,W,Y,W,B,R,G,G,G,G,G,B,O,R,O,O,R,R,G,R,W,R,O,R,O,O,R,O,O,B,Y,Y,O,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,G,G,G,1,0.875,2,1
34.41435,-21.812595, 4, intermediate, beginner,W,W,Y,W,W,B,R,W,G,W,B,W,G,G,W,G,G,Y,O,R,W,R,R,R,O,O,G,R,O,R,O,O,R,O,O,B,Y,Y,R,Y,Y,G,B,Y,B,Y,B,O,B,B,Y,G,G,B,1,0.8833333333333333,1,1
46.12564,-19.654308, 4, intermediate, beginner,W,W,Y,W,W,B,R,W,G,W,B,W,G,G,W,G,R,W,O,R,Y,R,R,B,O,O,O,G,O,R,G,O,R,Y,O,B,R,G,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,G,G,B,1,0.8916666666666667,0,1
45.116158,-6.722907, 4, intermediate, beginner,W,W,W,W,W,W,R,W,W,W,B,B,G,G,Y,G,R,B,O,R,O,O,R,R,O,B,Y,G,O,R,G,O,R,Y,O,B,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,G,G,G,1,0.9,3,1
39.499207,-7.4716544, 4, intermediate, beginner,W,W,W,W,W,W,R,W,W,W,B,B,G,G,Y,G,G,Y,O,R,B,O,R,R,O,B,G,Y,O,R,O,O,R,O,O,B,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,G,G,G,1,0.9083333333333333,-1,1
40.58704,-7.773656, 4, intermediate, beginner,W,W,W,W,W,W,W,W,R,R,R,B,G,G,Y,G,G,Y,B,R,B,B,R,R,W,B,G,Y,O,G,O,O,G,O,O,G,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,O,O,O,2,0.9166666666666666,-1,1
39.160336,-23.01396, 4, intermediate, beginner,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,G,G,R,B,R,G,R,R,B,B,B,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,O,O,R,2,0.925,1,1
42.19664,-22.828281, 4, intermediate, beginner,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,W,B,G,B,R,O,R,R,R,B,B,R,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,O,O,R,2,0.9333333333333333,0,1
43.592262,-4.6087265, 4, intermediate, beginner,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,W,B,B,B,R,B,B,R,R,R,R,O,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,O,O,O,2,0.9416666666666667,3,1
33.861317,-11.8828335, 4, intermediate, beginner,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,G,G,R,B,R,B,B,R,B,R,R,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,R,G,Y,B,R,O,B,B,B,O,O,O,2,0.95,2,1
36.84408,-23.26208, 4, intermediate, beginner,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,G,G,G,B,B,W,R,R,R,B,B,R,Y,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,R,G,R,B,R,B,B,B,Y,O,O,Y,2,0.9583333333333334,1,1
44.429413,-22.370018, 4, intermediate, beginner,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,R,R,W,B,B,B,R,R,R,B,B,B,G,O,G,G,O,G,G,O,G,Y,Y,R,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,O,O,Y,2,0.9666666666666667,0,1
34.58415,7.01372, 4, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O,6,0.975,-1,1
26.566175,9.054087, 4, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O,9,0.9833333333333333,-1,1
18.900757,6.6863837, 4, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B,20,0.9916666666666667,4,1
-29.589426,5.6134286, 5, start, fridrich,O,G,B,G,W,O,Y,B,W,B,O,R,R,G,O,R,W,B,O,W,O,W,R,R,B,Y,Y,W,W,G,B,O,R,G,B,O,Y,B,R,Y,Y,Y,R,O,G,G,G,W,R,B,G,Y,Y,W,1,0,-1,1
-29.357498,5.39432, 5, intermediate, fridrich,O,G,B,G,W,O,G,B,O,R,R,B,W,G,O,B,O,R,O,W,O,W,R,R,Y,B,W,W,W,G,B,O,R,R,B,Y,Y,Y,B,Y,Y,Y,R,O,G,G,G,W,R,B,G,Y,Y,W,1,0.01098901098901099,-1,1
-28.857376,4.9642124, 5, intermediate, fridrich,O,G,B,G,W,O,G,B,O,R,R,B,W,G,O,W,G,G,O,W,R,W,R,B,Y,B,W,W,W,G,R,O,R,O,B,Y,G,O,R,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,Y,Y,W,1,0.02197802197802198,-1,1
-27.921051,4.225823, 5, intermediate, fridrich,O,B,G,O,W,G,B,G,O,W,Y,Y,W,G,O,W,G,G,Y,W,R,R,R,B,G,B,W,W,W,Y,R,O,W,O,B,O,G,O,R,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,B,R,R,1,0.03296703296703297,-1,1
-27.184418,3.0079482, 5, intermediate, fridrich,O,B,G,O,W,G,O,B,O,W,W,W,G,G,Y,G,O,Y,Y,W,R,R,R,B,B,G,O,W,W,Y,R,O,W,R,O,G,W,B,G,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,B,R,R,1,0.04395604395604396,-1,1
-27.536293,1.9177473, 5, intermediate, fridrich,O,B,W,O,W,Y,O,B,Y,W,W,G,G,G,Y,G,O,Y,B,R,Y,G,R,W,O,B,R,W,W,Y,R,O,W,R,O,G,W,B,B,Y,Y,G,B,Y,R,R,O,G,R,B,G,B,R,O,1,0.054945054945054944,-1,1
-27.406376,1.8487957, 5, intermediate, fridrich,O,O,O,B,W,B,Y,Y,W,O,G,B,G,G,Y,G,O,Y,B,R,Y,R,R,W,O,B,R,W,W,W,R,O,W,R,O,G,W,B,B,Y,Y,G,B,Y,R,R,O,G,R,B,G,G,W,Y,1,0.06593406593406594,-1,1
-26.263348,2.6053078, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,Y,O,G,O,G,G,B,G,O,W,Y,W,R,R,R,B,B,R,O,W,W,W,R,O,W,R,O,G,W,B,B,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,G,W,R,1,0.07692307692307693,-1,1
-24.551746,4.306051, 5, intermediate, fridrich,O,O,G,B,W,G,B,B,W,W,O,G,B,G,G,O,G,O,Y,W,R,R,R,B,R,O,G,W,W,W,R,O,W,B,R,O,Y,Y,Y,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,G,W,R,1,0.08791208791208792,-1,1
-24.439812,4.16877, 5, intermediate, fridrich,O,O,G,B,W,G,B,B,W,W,O,G,B,G,G,W,R,B,Y,W,O,R,R,G,R,O,O,B,W,W,O,O,W,R,R,O,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,G,W,R,1,0.0989010989010989,-1,1
-25.6254,2.4879675, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,B,B,R,W,G,G,B,G,O,W,Y,W,O,R,R,G,R,R,O,B,W,W,O,O,W,R,O,O,W,B,B,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,G,W,R,1,0.10989010989010989,-1,1
-25.612785,0.9285734, 5, intermediate, fridrich,G,G,B,O,W,Y,O,B,Y,W,W,O,G,G,B,G,O,W,W,W,O,R,R,G,B,R,O,B,W,R,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,Y,R,R,1,0.12087912087912088,-1,1
-25.553127,0.815565, 5, intermediate, fridrich,G,G,B,O,W,Y,O,B,Y,W,W,G,G,G,G,G,O,R,O,R,B,G,R,R,O,W,W,B,W,R,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,Y,R,W,1,0.13186813186813187,-1,1
-25.511065,2.3189723, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,B,O,G,O,G,G,G,G,O,R,Y,R,B,R,R,R,W,W,W,B,W,W,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,G,W,R,1,0.14285714285714285,-1,1
-23.425907,4.7061653, 5, checkpoint, fridrich,O,O,G,B,W,G,B,B,W,R,O,G,G,G,G,O,G,O,Y,R,B,R,R,R,R,O,G,B,W,W,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,G,W,R,1,0.15384615384615385,-1,1
-22.660543,6.4265428, 5, intermediate, fridrich,O,O,O,B,W,B,B,B,R,R,O,G,G,G,G,O,G,W,B,R,G,R,R,O,Y,R,R,B,W,W,O,O,W,W,W,W,B,Y,G,Y,Y,G,Y,Y,O,R,B,Y,R,B,Y,G,W,Y,1,0.16483516483516483,-1,1
-22.33911,6.509875, 5, intermediate, fridrich,B,B,O,B,W,O,R,B,O,Y,R,B,G,G,G,O,G,W,G,R,G,W,R,O,Y,R,R,B,W,R,O,O,O,W,W,G,B,Y,G,Y,Y,G,Y,Y,O,R,B,Y,R,B,Y,W,W,W,1,0.17582417582417584,-1,1
-22.371477,5.030605, 5, intermediate, fridrich,B,B,B,B,W,G,R,B,W,Y,R,G,G,G,G,O,G,O,Y,W,G,R,R,R,R,O,G,B,W,R,O,O,O,W,W,G,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,W,W,O,1,0.18681318681318682,-1,1
-22.447296,5.077021, 5, intermediate, fridrich,B,G,W,B,W,B,B,B,R,R,O,G,G,G,G,O,G,O,G,W,G,R,R,R,Y,O,G,B,W,O,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,Y,R,R,1,0.1978021978021978,-1,1
-20.9691,4.6905155, 5, intermediate, fridrich,B,G,G,B,W,G,B,B,O,R,O,Y,G,G,Y,O,G,W,Y,R,G,O,R,W,G,R,G,B,W,O,O,O,W,W,W,W,B,Y,O,Y,Y,O,Y,Y,R,R,B,W,R,B,B,Y,R,R,1,0.2087912087912088,-1,1
-20.988232,4.7982693, 5, intermediate, fridrich,B,B,B,B,W,G,O,G,G,G,O,Y,G,G,Y,O,G,W,Y,R,G,R,R,W,R,R,G,B,W,R,O,O,O,W,W,Y,B,Y,O,Y,Y,O,Y,Y,R,R,B,W,R,B,B,W,W,O,1,0.21978021978021978,-1,1
-21.94143,5.497236, 5, intermediate, fridrich,B,B,W,B,W,B,O,G,O,G,O,B,G,G,G,O,G,G,G,W,G,R,R,R,Y,R,R,B,W,R,O,O,O,W,W,Y,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,W,W,R,1,0.23076923076923078,-1,1
-6.343633,41.662, 5, intermediate, fridrich,B,W,R,B,W,B,O,G,O,G,O,B,G,G,G,O,G,G,B,B,W,R,R,R,Y,R,R,W,Y,Y,O,O,O,W,W,Y,B,Y,Y,Y,Y,Y,G,W,G,O,O,R,B,B,W,R,R,W,1,0.24175824175824176,-1,1
-6.2856336,41.66905, 5, intermediate, fridrich,O,B,B,G,W,W,O,B,R,Y,R,B,G,G,G,O,G,G,R,B,W,R,R,R,W,R,R,W,Y,G,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,G,W,G,O,O,R,B,B,W,Y,O,Y,1,0.25274725274725274,-1,1
-5.9114237,40.362408, 5, intermediate, fridrich,G,W,G,G,W,W,O,B,R,Y,R,B,G,G,G,O,G,G,W,Y,G,R,R,R,W,R,R,R,B,W,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,B,B,O,Y,O,Y,W,B,B,R,O,O,1,0.26373626373626374,-1,1
-6.1294174,40.244793, 5, intermediate, fridrich,G,W,R,W,W,B,G,G,O,W,O,B,G,G,G,O,G,G,B,Y,G,R,R,R,Y,R,R,R,B,O,O,O,O,W,W,R,B,Y,Y,Y,Y,Y,B,B,O,Y,O,Y,W,B,B,W,R,W,1,0.27472527472527475,-1,1
-6.2623997,38.199528, 5, intermediate, fridrich,R,B,O,W,W,B,G,G,O,W,O,B,G,G,G,O,G,G,G,W,R,R,R,R,Y,R,R,O,B,B,O,O,O,W,W,R,B,Y,Y,Y,Y,Y,G,Y,B,Y,B,W,O,B,R,Y,W,W,1,0.2857142857142857,-1,1
-4.7348576,38.961163, 5, intermediate, fridrich,G,W,R,G,W,B,O,B,O,Y,R,G,G,G,G,O,G,G,Y,W,R,W,R,R,W,R,R,O,B,W,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,G,Y,B,Y,B,W,O,B,R,R,O,B,1,0.2967032967032967,-1,1
-4.3387156,38.36247, 5, intermediate, fridrich,G,W,W,G,W,R,O,B,B,Y,R,R,G,G,B,O,G,O,R,R,R,W,R,R,Y,W,W,O,B,W,O,O,O,W,W,B,B,Y,G,Y,Y,G,G,Y,G,Y,B,Y,O,B,Y,R,O,B,1,0.3076923076923077,-1,1
-5.8081036,37.629574, 5, intermediate, fridrich,W,R,B,W,W,B,G,G,O,W,O,B,G,G,B,O,G,O,R,R,R,R,R,R,Y,W,W,O,B,B,O,O,O,W,W,R,B,Y,G,Y,Y,G,G,Y,G,Y,B,Y,O,B,Y,R,W,Y,1,0.31868131868131866,-1,1
-6.0466747,37.984142, 5, intermediate, fridrich,W,R,B,W,W,B,G,G,O,W,O,G,G,G,G,O,G,G,Y,R,R,W,R,R,W,R,R,O,B,B,O,O,O,W,W,R,B,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,O,B,B,R,W,O,1,0.32967032967032966,-1,1
-4.3970003,38.743942, 5, intermediate, fridrich,G,W,W,G,W,R,O,B,B,W,W,Y,G,G,G,O,G,G,R,R,R,W,R,R,O,R,R,O,B,W,O,O,O,W,W,G,B,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,O,B,B,R,O,B,1,0.34065934065934067,-1,1
10.632474,28.543161, 5, intermediate, fridrich,Y,W,W,O,W,R,R,B,B,G,W,Y,G,G,G,O,G,G,R,R,R,W,R,R,O,R,R,W,O,O,W,O,B,G,O,W,W,Y,Y,G,Y,Y,O,Y,Y,B,B,B,Y,B,B,G,O,B,1,0.3516483516483517,-1,1
0.76977915,21.87438, 5, intermediate, fridrich,W,R,B,W,W,B,Y,O,R,O,B,W,G,G,G,O,G,G,Y,R,R,W,R,R,G,R,R,W,O,B,W,O,O,G,O,G,W,Y,Y,G,Y,Y,O,Y,Y,B,B,B,Y,B,B,R,W,O,1,0.3626373626373626,-1,1
0.5418315,22.070759, 5, intermediate, fridrich,O,R,B,G,W,B,O,O,R,W,B,W,G,G,G,O,G,G,Y,R,R,W,R,R,G,R,R,B,O,G,O,O,O,W,W,G,B,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,W,B,B,Y,W,O,1,0.37362637362637363,-1,1
-1.1649958,19.366972, 5, intermediate, fridrich,B,B,R,R,W,O,O,G,O,G,O,G,G,G,G,O,G,G,W,R,R,B,R,R,W,R,R,B,O,O,O,O,W,W,W,Y,B,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,W,B,B,Y,W,G,1,0.38461538461538464,-1,1
-1.6770985,18.652052, 5, intermediate, fridrich,B,O,O,R,W,O,O,G,O,G,O,G,G,G,G,O,G,G,B,B,R,B,R,R,W,R,R,Y,Y,R,O,O,W,W,W,Y,B,Y,Y,Y,Y,Y,R,R,W,B,B,G,B,B,W,W,W,Y,1,0.3956043956043956,-1,1
-2.4551008,17.616167, 5, intermediate, fridrich,O,O,O,O,W,G,B,R,O,R,W,Y,G,G,G,O,G,G,G,B,R,O,R,R,G,R,R,Y,Y,Y,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,R,R,W,B,B,G,B,B,W,B,B,W,1,0.4065934065934066,-1,1
2.6815534,11.947157, 5, intermediate, fridrich,G,B,R,O,W,G,B,R,O,R,W,Y,G,G,G,O,G,G,W,R,R,O,R,R,G,R,R,O,O,O,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G,1,0.4175824175824176,-1,1
-28.096148,-38.966652, 5, intermediate, fridrich,G,B,R,O,W,G,W,W,W,O,G,R,G,G,W,G,G,Y,W,R,R,O,R,R,B,R,O,O,O,O,O,O,W,Y,Y,B,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G,1,0.42857142857142855,15,1
-30.834229,-31.578924, 5, intermediate, fridrich,W,W,W,G,W,O,R,B,G,G,W,W,G,G,W,G,G,Y,B,R,R,W,R,R,O,R,O,O,O,B,O,O,O,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,O,1,0.43956043956043955,15,1
4.4383807,18.30185, 5, intermediate, fridrich,W,W,W,G,W,O,O,R,O,W,W,Y,W,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,B,O,O,O,R,B,G,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,O,1,0.45054945054945056,-1,1
6.3971295,15.211736, 5, intermediate, fridrich,O,G,W,R,W,W,O,O,W,G,W,B,W,G,G,G,G,G,R,R,R,G,R,R,O,R,R,O,O,W,O,O,W,R,B,Y,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,B,1,0.46153846153846156,-1,1
22.953978,23.78833, 5, intermediate, fridrich,G,G,W,W,W,W,G,O,W,W,W,B,Y,G,G,Y,G,G,R,R,R,G,R,R,O,R,R,W,W,Y,O,O,B,O,O,R,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,R,B,B,O,O,B,1,0.4725274725274725,-1,1
25.809809,26.85964, 5, intermediate, fridrich,W,W,W,G,W,O,G,W,G,Y,B,R,Y,G,G,Y,G,G,B,R,R,W,R,R,W,R,R,W,W,B,O,O,O,O,O,O,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,R,B,B,R,G,O,1,0.4835164835164835,-1,1
13.6400385,2.5793211, 5, checkpoint, fridrich,O,W,W,R,W,O,R,W,G,W,B,R,G,G,G,G,G,G,B,R,R,W,R,R,W,R,R,O,O,W,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,O,1,0.4945054945054945,-1,1
18.080494,15.113695, 5, intermediate, fridrich,R,R,O,W,W,W,G,O,W,W,W,B,G,G,G,G,G,G,G,R,R,G,R,R,O,R,R,O,O,W,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,W,1,0.5054945054945055,-1,1
-22.286283,-38.65565, 5, intermediate, fridrich,R,R,O,W,W,W,O,O,R,G,G,W,G,G,W,G,G,B,G,R,R,G,R,R,G,O,W,O,O,W,O,O,B,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,W,1,0.5164835164835165,15,1
-12.692969,-45.310844, 5, intermediate, fridrich,R,R,W,W,W,W,O,O,B,G,G,O,G,G,Y,G,G,Y,G,G,G,O,R,R,W,R,R,O,O,W,O,O,B,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,B,W,R,1,0.5274725274725275,13,1
-16.23554,-54.086315, 5, intermediate, fridrich,O,W,R,O,W,R,B,W,W,W,O,G,G,G,Y,G,G,Y,B,G,G,W,R,R,R,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,Y,B,W,1,0.5384615384615384,12,1
-31.36208,-46.936184, 5, intermediate, fridrich,O,W,O,O,W,W,B,W,W,W,O,R,G,G,R,G,G,W,G,R,R,G,R,R,B,W,R,O,O,G,O,O,G,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W,1,0.5494505494505495,14,1
-20.53646,-34.680393, 5, intermediate, fridrich,O,W,W,W,W,W,O,O,B,G,G,O,G,G,R,G,G,W,R,R,R,O,R,R,W,W,R,O,O,W,O,O,B,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,B,1,0.5604395604395604,15,1
18.332146,9.023058, 5, checkpoint, fridrich,O,W,W,W,W,W,W,W,R,O,R,W,G,G,G,G,G,G,R,R,R,O,R,R,G,R,R,O,O,W,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,B,1,0.5714285714285714,-1,1
22.678675,11.235448, 5, intermediate, fridrich,W,W,R,W,W,W,O,W,W,W,B,B,G,G,G,G,G,G,W,R,R,R,R,R,O,R,R,O,O,B,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G,1,0.5824175824175825,-1,1
8.5532255,-32.20857, 5, intermediate, fridrich,W,W,B,W,W,G,O,W,G,W,B,Y,G,G,Y,G,G,Y,O,R,W,R,R,R,R,R,R,O,O,B,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,R,O,W,1,0.5934065934065934,9,1
11.370681,-39.57388, 5, intermediate, fridrich,O,W,W,W,W,W,G,G,B,R,R,O,G,G,Y,G,G,Y,R,R,W,O,R,R,W,R,R,O,O,W,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,G,G,B,1,0.6043956043956044,8,1
14.825169,-13.974509, 5, intermediate, fridrich,O,W,R,W,W,W,G,G,B,R,R,W,G,G,W,G,G,B,W,R,R,R,R,R,R,O,W,O,O,W,O,O,B,O,O,Y,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G,1,0.6153846153846154,10,1
14.756644,-9.289822, 5, intermediate, fridrich,G,W,O,G,W,W,B,W,R,R,R,W,G,G,W,G,G,B,G,R,R,G,R,R,G,O,W,O,O,R,O,O,R,O,O,W,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W,1,0.6263736263736264,11,1
7.834928,-40.64233, 5, intermediate, fridrich,G,W,W,G,W,W,B,W,B,R,R,O,G,G,Y,G,G,Y,G,G,G,O,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,Y,B,R,1,0.6373626373626373,7,1
5.7456107,-32.402584, 5, intermediate, fridrich,B,W,B,W,W,G,W,W,G,R,B,Y,G,G,Y,G,G,Y,W,G,G,R,R,R,R,R,R,O,O,W,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,O,R,R,1,0.6483516483516484,9,1
