x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-41.577717, -6.8473268, 7,state, 1, 34, 46, 905,O,G,G,W,W,W,Y,O,R,R,B,G,W,G,R,Y,G,G,R,W,G,O,R,R,Y,B,Y,B,G,B,O,O,B,O,R,B,B,Y,O,Y,Y,Y,R,Y,W,W,B,O,O,B,G,W,R,W
-41.90121, -13.439736, 7,state, 1, 38, 47, 906,O,G,G,W,W,R,Y,O,G,R,B,O,W,G,Y,Y,G,W,Y,O,R,B,R,W,Y,R,G,B,G,B,O,O,B,O,R,B,B,Y,O,Y,Y,G,R,Y,W,W,B,G,O,B,W,W,R,R
-39.059822, -13.913806, 7,state, 1, 32, 48, 907,Y,W,O,O,W,G,G,R,G,Y,B,Y,W,G,Y,Y,G,W,W,O,R,R,R,W,R,R,G,B,G,R,O,O,B,O,R,O,B,Y,O,Y,Y,G,R,Y,W,W,B,G,O,B,W,B,B,B
-39.98049, -9.874427, 7,state, 1, 28, 49, 908,Y,W,G,O,W,W,G,R,B,Y,B,O,W,G,G,Y,G,G,R,W,G,O,R,R,W,R,R,B,G,R,O,O,B,O,R,O,B,Y,Y,Y,Y,Y,R,Y,W,W,B,O,O,B,G,B,B,W
-37.930714, -7.9629474, 7,state, 1, 29, 50, 909,B,R,G,W,W,O,G,W,Y,W,B,B,W,G,G,Y,G,G,O,W,G,B,R,R,R,R,R,B,G,W,O,O,O,O,R,R,B,Y,Y,Y,Y,Y,R,Y,W,W,B,O,O,B,G,O,B,Y
28.786503, -8.028753, 7,state, 1, 28, 51, 910,O,W,G,W,W,O,G,W,Y,W,B,B,W,G,G,Y,G,G,W,Y,R,B,R,R,R,R,R,B,R,G,O,O,O,O,R,R,B,Y,Y,Y,Y,Y,W,G,B,O,O,W,B,B,B,Y,G,O
30.12673, -5.6772056, 7,state, 1, 26, 52, 911,Y,W,G,O,W,W,G,W,O,O,G,Y,W,G,G,Y,G,G,R,Y,R,O,R,R,G,R,R,B,R,R,O,O,B,O,R,W,B,Y,Y,Y,Y,Y,W,G,B,O,O,W,B,B,B,B,B,W
27.887932, -3.8246875, 7,state, 1, 25, 53, 912,B,G,W,O,W,W,G,W,O,O,G,Y,W,G,G,Y,G,G,B,R,R,O,R,R,G,R,R,R,Y,R,O,O,B,O,R,W,B,Y,Y,Y,Y,Y,G,W,Y,W,B,B,B,B,B,W,O,O
-34.263702, -16.020582, 7,state, 1, 34, 54, 913,B,G,Y,O,W,G,G,W,G,O,G,Y,W,G,Y,Y,G,Y,G,O,B,R,R,R,R,R,R,R,Y,R,O,O,B,O,R,W,B,Y,B,Y,Y,B,G,W,O,W,B,W,B,B,W,W,O,O
-35.093464, -12.551454, 7,state, 1, 33, 55, 914,G,O,B,O,W,G,G,W,G,O,G,Y,W,G,Y,Y,G,Y,O,W,G,R,R,R,R,R,R,B,G,Y,O,O,B,O,R,W,B,Y,B,Y,Y,B,R,Y,R,W,B,W,O,B,B,O,W,W
25.055206, 10.362664, 7,state, 1, 25, 56, 915,G,O,W,O,W,B,G,W,W,O,G,B,W,G,G,Y,G,G,G,R,R,W,R,R,O,R,R,B,G,Y,O,O,B,O,R,W,B,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,O,B,B,O,W,R
37.74206, 3.7768679, 7,state, 1, 25, 57, 916,O,O,W,W,W,B,Y,W,W,B,G,B,Y,G,G,R,G,G,G,R,R,W,R,R,O,R,R,Y,B,W,G,O,R,B,O,O,W,Y,Y,O,Y,Y,O,Y,Y,G,B,B,O,B,B,G,W,R
34.741764, 4.457675, 7,state, 1, 25, 58, 917,Y,W,O,W,W,O,W,B,W,O,W,G,Y,G,G,R,G,G,G,R,R,W,R,R,R,R,R,Y,B,B,G,O,G,B,O,B,W,Y,Y,O,Y,Y,O,Y,Y,G,B,B,O,B,B,O,R,W
10.062397, 12.40737, 7,state, 1, 26, 59, 918,G,W,O,O,W,O,O,B,W,Y,W,G,W,G,G,W,G,G,G,R,R,W,R,R,R,R,R,B,G,Y,O,O,B,B,G,B,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,O,B,B,O,R,W
10.488909, 9.323321, 7,state, 1, 24, 60, 919,O,O,G,B,W,W,W,O,O,R,W,G,W,G,G,W,G,G,O,R,R,R,R,R,W,R,R,B,G,Y,O,O,W,B,G,G,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,O,B,B,B,B,Y
8.823546, 6.893048, 7,state, 1, 24, 61, 920,O,R,R,B,W,W,W,O,O,R,W,G,W,G,G,W,G,G,Y,Y,R,R,R,R,W,R,R,O,O,G,O,O,W,B,G,G,O,Y,Y,Y,Y,Y,Y,G,B,B,O,W,B,B,B,Y,B,B
33.24778, -6.7435946, 7,state, 1, 25, 62, 921,R,R,R,W,W,W,W,O,O,O,W,G,Y,G,G,Y,G,G,Y,Y,R,R,R,R,W,R,R,G,W,G,O,O,G,O,O,B,B,Y,Y,B,Y,Y,Y,G,B,O,O,W,B,B,B,W,B,B
25.447115, 2.4946868, 7,state, 1, 21, 63, 922,G,W,G,W,W,W,W,O,O,O,W,G,Y,G,G,Y,G,G,R,R,R,R,R,R,W,R,R,B,G,Y,O,O,G,O,O,B,B,Y,Y,B,Y,Y,R,Y,Y,W,B,B,O,B,B,O,B,W
10.522603, 4.328376, 7,state, 1, 17, 64, 923,W,W,G,O,W,W,O,O,O,G,W,G,W,G,G,W,G,G,R,R,R,R,R,R,W,R,R,O,O,B,O,O,G,B,G,Y,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
12.718582, 6.453948, 7,state, 1, 20, 65, 924,O,O,W,O,W,W,O,W,G,W,R,R,W,G,G,W,G,G,R,R,R,B,R,R,W,R,R,O,O,G,O,O,W,B,G,G,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,B
5.385194, 4.680167, 7,state, 1, 23, 66, 925,O,O,W,O,W,W,W,R,R,R,G,G,R,G,G,W,W,W,R,R,R,B,R,R,Y,Y,O,O,O,G,O,O,W,O,W,G,G,G,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,B
26.732397, 23.026985, 7,state, 1, 28, 67, 926,B,O,W,B,W,W,Y,R,R,O,G,G,O,G,G,W,W,W,R,R,R,B,R,R,Y,Y,O,O,O,O,W,O,O,G,W,G,R,G,B,R,Y,Y,W,Y,Y,G,B,B,Y,B,B,Y,G,B
27.50219, 19.708641, 7,state, 1, 23, 68, 927,B,O,W,B,W,W,G,W,G,W,O,O,W,G,G,W,G,G,R,R,R,B,R,R,Y,R,R,O,O,O,W,O,O,B,G,R,O,Y,Y,R,Y,Y,W,Y,Y,G,B,B,Y,B,B,Y,G,B
22.901781, -1.9430091, 7,state, 1, 16, 69, 928,W,O,W,W,W,W,W,W,G,O,O,O,R,G,G,W,G,G,R,R,R,B,R,R,Y,R,R,O,O,R,O,O,G,O,W,B,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,B
21.422667, 1.3192747, 7,state, 1, 14, 70, 929,W,W,W,W,W,O,G,W,W,Y,B,R,R,G,G,W,G,G,G,R,R,G,R,R,B,R,R,O,O,O,O,O,O,O,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,R
-1.4977303, 1.3259053, 7,state, 1, 21, 71, 930,W,W,W,W,W,O,O,W,O,W,R,Y,G,G,B,G,G,R,G,R,R,G,R,R,G,W,W,O,O,O,O,O,O,Y,Y,G,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,R
-10.235345, 2.8680565, 7,state, 1, 20, 72, 931,O,W,W,W,W,W,O,O,W,G,G,G,G,G,B,G,G,R,B,R,R,G,R,R,R,W,W,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
22.750986, -9.107128, 7,checkpoint, 1, 13, 73, 932,O,W,W,W,W,W,R,W,W,G,B,R,G,G,G,G,G,G,B,R,R,G,R,R,B,R,R,O,O,W,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
12.6180105, -11.207365, 7,state, 1, 9, 74, 933,W,W,W,W,W,W,O,W,R,W,R,W,G,G,G,G,G,G,R,R,R,B,R,R,G,R,R,O,O,O,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,B
-24.294811, -17.076656, 7,state, 1, 18, 75, 934,W,W,W,W,W,G,O,W,G,W,R,Y,G,G,Y,G,G,Y,G,B,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,G,R
-19.306692, -12.6229315, 7,state, 1, 21, 76, 935,O,W,W,W,W,W,G,G,W,R,R,G,G,G,Y,G,G,Y,B,B,R,G,R,R,R,R,R,O,O,W,O,O,R,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,G,O,O
-0.08296748, -7.311686, 7,state, 1, 18, 77, 936,O,W,W,W,W,W,G,G,O,R,R,W,G,G,W,G,G,W,R,R,R,B,R,R,B,G,R,O,O,W,O,O,R,O,O,Y,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,B
-0.85005414, -13.078694, 7,state, 1, 20, 78, 937,G,W,O,G,W,W,O,W,W,B,B,R,G,G,W,G,G,W,G,R,R,O,R,R,B,G,R,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
-21.597826, -8.3132305, 7,state, 1, 23, 79, 938,G,W,R,G,W,W,O,W,W,B,B,G,G,G,Y,G,G,Y,B,O,G,G,R,R,R,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,Y,R,W
-21.491058, -18.563858, 7,state, 1, 21, 80, 939,W,W,O,W,W,G,R,W,G,W,R,Y,G,G,Y,G,G,Y,W,O,G,R,R,R,R,R,R,O,O,R,O,O,G,O,O,B,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,G,B,B
13.1052065, -5.7963185, 7,checkpoint, 1, 14, 81, 940,W,W,O,W,W,W,R,W,B,W,R,O,G,G,G,G,G,G,G,R,R,O,R,R,W,R,R,O,O,R,O,O,G,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
16.597826, -8.524806, 7,state, 1, 12, 82, 941,R,W,W,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,G,R,R,B,R,R,W,R,R,O,O,W,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,R
-22.661089, -19.49457, 7,state, 1, 22, 83, 942,R,W,G,W,W,G,B,W,G,W,O,Y,G,G,Y,G,G,Y,W,B,G,R,R,R,R,R,R,O,O,W,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,G,O
-21.640959, -11.599819, 7,state, 1, 24, 84, 943,G,W,B,G,W,W,G,W,R,O,G,B,G,G,Y,G,G,Y,O,B,G,R,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,O,W
-0.705016, -10.39769, 7,state, 1, 18, 85, 944,G,W,W,G,W,W,G,W,W,O,G,B,G,G,W,G,G,R,G,R,R,B,R,R,O,R,W,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R
2.7671165, -6.937874, 7,state, 1, 17, 86, 945,W,W,W,W,W,W,G,G,G,R,R,W,G,G,W,G,G,R,B,R,R,G,R,R,O,R,W,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,O
-16.939243, -13.479445, 7,state, 1, 21, 87, 946,W,W,W,W,W,W,G,G,R,R,R,B,G,G,Y,G,G,Y,O,G,B,R,R,R,W,R,R,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,B,G
-23.93987, -21.973286, 7,state, 1, 22, 88, 947,W,W,R,W,W,G,W,W,G,R,O,Y,G,G,Y,G,G,Y,B,G,B,R,R,R,R,R,R,O,O,G,O,O,B,O,O,G,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,O,R,W
18.899448, -12.051879, 7,checkpoint, 1, 12, 89, 948,W,W,W,W,W,W,W,W,W,R,O,R,G,G,G,G,G,G,B,R,R,G,R,R,B,R,R,O,O,G,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,O
13.485165, -15.723244, 7,state, 1, 4, 90, 949,W,W,W,W,W,W,W,W,W,G,B,G,G,G,G,G,G,G,R,R,R,O,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,B
-2.9487348, -22.278576, 7,state, 1, 16, 91, 950,W,W,Y,W,W,Y,W,W,Y,G,B,B,G,G,B,G,G,B,R,R,R,R,R,O,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G
0.13198897, -21.85562, 7,state, 1, 18, 92, 951,Y,W,W,Y,W,W,Y,W,W,G,G,B,G,G,B,G,G,B,O,R,R,R,R,O,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
-14.065691, -27.976002, 7,state, 1, 21, 93, 952,Y,W,B,Y,W,B,Y,W,B,G,G,W,G,G,W,G,G,W,O,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,R,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,B,B,W
-15.112311, -29.524117, 7,state, 1, 23, 94, 953,B,W,Y,B,W,Y,B,W,Y,W,B,B,G,G,W,G,G,W,R,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,W,G,G
5.80905, -12.321064, 7,state, 1, 18, 95, 954,B,W,G,B,W,G,B,W,G,W,B,W,G,G,W,G,G,G,R,O,R,R,R,R,O,R,R,O,O,R,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,G,W
5.6825647, -13.118501, 7,state, 1, 16, 96, 955,G,W,B,G,W,B,G,W,B,W,G,W,G,G,W,G,G,G,O,O,R,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,B,W
-15.775095, -29.128277, 7,state, 1, 21, 97, 956,G,W,Y,G,W,Y,G,W,Y,W,G,B,G,G,W,G,G,W,R,R,R,R,R,R,R,O,O,O,O,O,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,W,B,G
-14.873479, -27.423368, 7,state, 1, 23, 98, 957,Y,W,G,Y,W,G,Y,W,G,G,B,W,G,G,W,G,G,W,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,G,W
0.3054275, -21.890589, 7,state, 1, 20, 99, 958,Y,W,W,Y,W,W,Y,W,W,G,B,B,G,G,B,G,G,B,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G
-2.8816183, -22.015648, 7,state, 1, 12, 100, 959,W,W,Y,W,W,Y,W,W,Y,G,G,B,G,G,B,G,G,B,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
11.8060255, -14.505158, 7,end, 1, 0, 101, 960,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-56.124786, 23.914299, 8,start, 0, 42, 0, 961,R,Y,R,G,W,B,B,G,W,O,O,O,W,G,G,G,W,R,W,W,W,Y,R,B,G,Y,B,Y,R,W,O,O,R,Y,B,Y,R,G,Y,B,Y,R,O,O,B,G,W,O,Y,B,R,B,O,G
-54.443813, 22.100191, 8,state, 0, 43, 1, 962,R,Y,R,G,W,B,Y,B,Y,G,W,O,W,G,O,R,G,O,W,W,W,Y,R,B,B,G,W,Y,R,W,O,O,R,Y,G,R,B,Y,G,B,Y,R,O,O,B,G,W,O,Y,B,R,B,O,G
-33.80389, 47.15401, 8,state, 0, 44, 2, 963,R,Y,R,G,W,B,Y,B,Y,G,W,O,W,G,O,W,B,W,W,W,G,Y,R,W,B,G,O,R,R,W,G,O,R,O,G,R,G,R,B,Y,Y,O,B,B,O,Y,O,Y,Y,B,R,B,O,G
-31.710426, 48.70142, 8,state, 0, 45, 3, 964,Y,G,R,B,W,Y,Y,B,R,B,Y,W,W,G,O,W,B,W,B,W,G,O,R,W,G,G,O,R,R,G,G,O,W,O,G,O,G,R,B,Y,Y,O,B,B,O,Y,O,Y,Y,B,R,R,R,W
-29.576448, 46.981323, 8,state, 0, 46, 4, 965,Y,G,R,B,W,Y,O,G,O,W,W,B,B,G,Y,W,O,W,B,W,G,O,R,W,Y,B,R,R,R,G,G,O,W,B,R,G,O,G,G,Y,Y,O,B,B,O,Y,O,Y,Y,B,R,R,R,W
-27.220036, 45.444542, 8,state, 0, 43, 5, 966,Y,G,B,B,W,Y,O,G,W,W,W,G,B,G,O,W,O,O,Y,O,B,B,R,W,R,W,G,R,R,G,G,O,W,B,R,G,O,G,Y,Y,Y,R,B,B,W,Y,O,R,Y,B,Y,R,R,O
-25.844013, 47.743, 8,state, 0, 43, 6, 967,O,B,Y,G,W,G,W,Y,B,R,B,Y,B,G,O,W,O,O,R,O,B,R,R,W,O,W,G,R,R,W,G,O,W,B,R,G,O,G,Y,Y,Y,R,B,B,W,Y,O,R,Y,B,Y,G,W,G
-28.012917, 49.171444, 8,state, 0, 42, 7, 968,O,B,R,G,W,Y,W,Y,G,R,B,Y,B,G,G,W,O,B,B,W,G,O,R,W,R,R,O,R,R,W,G,O,W,B,R,G,O,G,Y,Y,Y,O,B,B,O,Y,O,Y,Y,B,R,G,W,W
-27.697926, 51.665596, 8,state, 0, 43, 8, 969,O,B,R,G,W,Y,Y,G,O,B,O,W,G,G,B,Y,B,R,B,W,G,O,R,W,B,R,G,R,R,W,G,O,W,R,R,O,G,Y,W,Y,Y,O,B,B,O,Y,O,Y,Y,B,R,G,W,W
-22.940285, 51.925354, 8,state, 0, 41, 9, 970,O,B,R,G,W,Y,Y,G,O,B,O,W,G,G,B,G,W,G,B,W,Y,O,R,O,B,R,Y,Y,R,W,B,O,W,R,R,O,W,O,O,Y,Y,B,G,Y,B,R,G,R,Y,B,R,G,W,W
-20.48984, 50.959316, 8,state, 0, 41, 10, 971,Y,G,O,G,W,B,O,Y,R,B,O,B,G,G,B,G,W,G,G,W,Y,W,R,O,W,R,Y,Y,R,B,B,O,O,R,R,W,W,O,O,Y,Y,B,G,Y,B,R,G,R,Y,B,R,O,W,W
-19.033648, 48.711605, 8,state, 0, 38, 11, 972,Y,G,O,G,W,B,O,O,W,G,W,G,B,G,G,B,O,B,G,W,Y,W,R,O,R,R,W,Y,R,B,B,O,O,W,R,Y,R,Y,O,Y,Y,B,G,Y,B,R,G,R,Y,B,R,O,W,W
-16.151464, 47.506584, 8,state, 0, 34, 12, 973,Y,G,O,G,W,B,O,O,W,G,W,G,B,G,G,W,O,Y,G,W,R,W,R,G,R,R,R,B,R,B,O,O,O,B,R,Y,O,B,B,Y,Y,Y,R,Y,G,W,B,Y,Y,B,R,O,W,W
-14.380311, 49.968204, 8,state, 0, 35, 13, 974,Y,G,Y,G,W,R,O,O,W,G,W,O,B,G,B,W,O,W,R,G,R,W,R,R,G,W,R,B,R,B,O,O,O,B,R,Y,O,B,G,Y,Y,G,R,Y,Y,W,B,B,Y,B,Y,O,W,G
-12.141103, 49.05323, 8,state, 0, 35, 14, 975,O,G,Y,O,W,G,W,R,Y,G,W,R,B,G,B,W,O,W,O,G,R,W,R,R,G,W,R,B,R,G,O,O,W,B,R,O,O,B,G,Y,Y,G,R,Y,Y,W,B,B,Y,B,Y,Y,O,B
-13.868072, 46.14915, 8,state, 0, 34, 15, 976,O,G,R,O,W,B,W,R,W,G,W,G,B,G,G,W,O,Y,G,W,O,W,R,G,R,R,R,B,R,G,O,O,W,B,R,O,O,B,B,Y,Y,Y,R,Y,B,W,B,Y,Y,B,G,Y,O,Y
4.3527317, 41.42704, 8,state, 0, 39, 16, 977,O,G,R,O,W,B,B,B,O,Y,O,W,G,G,B,G,W,G,G,W,O,W,R,G,B,R,O,B,R,G,O,O,W,R,R,R,W,R,W,Y,Y,Y,R,Y,B,W,B,Y,Y,B,G,Y,O,Y
2.2659638, 40.105503, 8,state, 0, 40, 17, 978,W,G,R,Y,W,B,Y,B,O,O,O,W,O,G,B,B,W,G,G,W,O,W,R,G,B,R,O,R,O,B,R,O,R,R,W,G,Y,R,W,G,Y,Y,G,Y,B,W,B,Y,Y,B,G,R,O,Y
7.9545426, 41.72418, 8,state, 0, 37, 18, 979,R,B,O,G,W,B,W,Y,Y,B,R,G,O,G,B,B,W,G,W,W,O,O,R,G,O,R,O,R,O,Y,R,O,O,R,W,R,Y,R,W,G,Y,Y,G,Y,B,W,B,Y,Y,B,G,G,W,B
7.5175424, 38.9332, 8,state, 0, 36, 19, 980,B,B,O,O,W,B,B,Y,Y,Y,R,G,G,G,B,G,W,G,W,W,O,O,R,G,O,R,O,Y,O,R,O,O,W,R,R,R,W,R,W,Y,Y,Y,G,Y,B,R,B,Y,G,B,G,W,W,B
5.112819, 37.493416, 8,state, 0, 37, 20, 981,O,B,Y,B,W,Y,B,O,B,R,W,R,G,G,B,G,W,G,G,W,O,R,R,G,Y,R,O,Y,O,B,O,O,W,R,R,W,W,R,W,Y,Y,Y,G,Y,B,R,B,Y,G,B,G,W,O,O
5.9732385, 34.70983, 8,state, 0, 34, 21, 982,O,B,W,B,W,Y,B,O,B,R,W,Y,G,G,G,G,W,O,O,R,Y,G,R,R,O,W,G,Y,O,B,O,O,W,R,R,W,W,R,Y,Y,Y,Y,G,Y,B,R,B,R,G,B,B,W,O,G
8.821832, 35.40684, 8,state, 0, 32, 22, 983,B,B,O,O,W,B,B,Y,W,O,G,O,G,G,G,G,W,O,W,R,Y,O,R,R,G,W,G,Y,O,R,O,O,W,R,R,Y,W,R,Y,Y,Y,Y,G,Y,B,R,B,R,G,B,B,W,W,B
11.29368, 33.729393, 8,checkpoint, 0, 30, 23, 984,B,B,O,O,W,B,Y,R,W,O,W,G,G,G,G,O,G,O,W,R,Y,O,R,R,R,R,Y,Y,O,R,O,O,W,G,W,G,W,Y,B,Y,Y,Y,G,Y,B,R,B,R,G,B,B,W,W,B
11.857187, 30.568731, 8,state, 0, 31, 24, 985,R,B,O,G,W,B,W,R,W,B,W,G,O,G,G,Y,G,O,W,R,Y,O,R,R,R,R,Y,G,O,Y,W,O,O,G,W,R,O,Y,B,G,Y,Y,O,Y,B,W,B,R,Y,B,B,G,W,B
14.898956, 30.203156, 8,state, 0, 35, 25, 986,O,B,W,B,W,R,R,G,W,Y,O,R,O,G,G,Y,G,O,G,R,Y,W,R,R,B,R,Y,G,O,B,W,O,W,G,W,G,O,Y,B,G,Y,Y,O,Y,B,W,B,R,Y,B,B,W,O,R
16.454302, 33.035473, 8,state, 0, 32, 26, 987,Y,B,W,O,W,R,Y,G,W,O,O,R,G,G,G,O,G,O,G,R,Y,W,R,R,B,R,Y,B,W,G,O,O,W,G,W,G,W,Y,B,Y,Y,Y,W,Y,B,O,B,R,B,B,B,R,O,R
16.290052, 35.270607, 8,state, 0, 32, 27, 988,W,G,Y,R,W,O,W,B,Y,R,O,R,G,G,G,O,G,O,G,R,Y,W,R,R,G,R,Y,B,W,B,O,O,W,G,W,G,W,Y,B,Y,Y,Y,W,Y,B,O,B,R,B,B,B,R,O,O
14.784792, 37.86079, 8,state, 0, 33, 28, 989,W,G,B,R,W,Y,W,B,B,R,O,R,G,G,B,O,G,O,Y,R,G,R,R,W,Y,R,G,B,W,B,O,O,W,G,W,G,W,Y,Y,Y,Y,O,W,Y,Y,O,B,R,B,B,G,R,O,O
16.276594, 42.297985, 8,state, 0, 31, 29, 990,W,R,W,B,W,G,B,Y,B,Y,R,Y,G,G,B,O,G,O,R,R,G,O,R,W,O,R,G,B,W,R,O,O,O,G,W,R,W,Y,Y,Y,Y,O,W,Y,Y,O,B,R,B,B,G,G,W,B
19.086693, 37.07255, 8,state, 0, 33, 30, 991,W,R,Y,B,W,O,B,Y,Y,Y,R,R,G,G,G,O,G,B,G,R,O,W,R,O,G,R,R,B,W,R,O,O,O,G,W,R,W,Y,W,Y,Y,G,W,Y,B,O,B,Y,B,B,B,G,W,O
21.01788, 38.867817, 8,state, 0, 32, 31, 992,B,B,W,Y,W,R,Y,O,Y,G,W,G,G,G,G,O,G,B,G,R,O,W,R,O,O,R,R,B,W,Y,O,O,R,G,W,R,W,Y,W,Y,Y,G,W,Y,B,O,B,Y,B,B,B,R,O,R
19.253473, 41.23268, 8,state, 0, 33, 32, 993,B,B,W,Y,W,G,Y,O,B,G,W,Y,G,G,B,O,G,R,R,R,O,O,R,W,O,R,G,B,W,Y,O,O,R,G,W,R,W,Y,W,Y,Y,R,W,Y,Y,O,B,G,B,B,G,R,O,B
16.88879, 39.622948, 8,state, 0, 32, 33, 994,B,O,Y,G,W,Y,W,B,B,B,O,R,G,G,B,O,G,R,R,R,O,R,R,W,Y,R,G,B,W,O,O,O,O,G,W,R,W,Y,W,Y,Y,R,W,Y,Y,O,B,G,B,B,G,Y,W,G
20.598568, 34.18827, 8,state, 0, 26, 34, 995,B,O,W,G,W,R,W,B,Y,B,O,G,G,G,G,O,G,G,G,R,Y,W,R,R,O,R,R,B,W,O,O,O,O,G,W,R,W,Y,Y,Y,Y,Y,W,Y,B,O,B,R,B,B,B,Y,W,R
23.757168, 35.293446, 8,state, 0, 29, 35, 996,B,Y,W,G,W,R,W,B,Y,B,O,G,G,G,G,O,G,G,B,W,O,W,R,R,O,R,R,G,R,Y,O,O,O,G,W,R,W,Y,Y,Y,Y,Y,W,O,B,R,W,Y,B,B,B,R,B,O
25.6646, 37.908203, 8,state, 0, 29, 36, 997,Y,B,W,R,W,G,W,Y,B,O,B,R,G,G,G,O,G,G,R,W,O,O,R,R,Y,R,R,G,R,O,O,O,W,G,W,B,W,Y,Y,Y,Y,Y,W,O,B,R,W,Y,B,B,B,G,O,B
25.287956, 27.964617, 8,state, 0, 31, 37, 998,G,R,O,R,W,G,W,Y,B,O,B,R,G,G,G,O,G,G,Y,B,W,O,R,R,Y,R,R,B,O,W,O,O,W,G,W,B,W,Y,Y,Y,Y,Y,O,W,R,Y,B,B,W,B,O,R,B,G
