x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
9.792796, -2.7846637, 92,state, 0, 41, 4, 10477,W,W,O,B,W,O,R,G,B,B,R,Y,O,G,R,W,O,W,Y,B,G,W,R,G,O,W,B,G,B,G,R,O,W,B,G,Y,O,Y,R,Y,Y,Y,R,Y,R,Y,B,W,R,B,O,O,G,G
9.983808, -2.7852528, 92,state, 0, 38, 5, 10478,W,W,O,B,W,O,R,G,B,B,R,Y,O,G,R,B,G,G,Y,B,Y,W,R,B,O,W,W,W,B,G,O,O,W,W,G,Y,R,Y,R,Y,Y,Y,O,Y,R,B,R,G,R,B,O,O,G,G
11.079453, -2.9332135, 92,state, 0, 38, 6, 10479,W,W,R,B,W,Y,R,G,R,B,R,G,O,G,O,B,G,G,W,W,O,B,R,W,Y,B,Y,W,B,G,O,O,W,W,G,Y,R,Y,O,Y,Y,O,O,Y,B,B,R,Y,R,B,R,O,G,G
11.829159, -2.9596827, 92,state, 0, 35, 7, 10480,R,Y,R,W,W,G,W,B,R,G,W,Y,O,G,O,B,G,G,G,W,O,R,R,W,B,B,Y,W,B,G,O,O,G,W,G,O,R,Y,O,Y,Y,O,O,Y,B,B,R,Y,R,B,R,W,B,Y
11.85315, -2.9377487, 92,state, 0, 34, 8, 10481,B,Y,O,W,W,G,W,B,R,G,W,Y,O,G,O,B,G,G,W,B,G,R,R,W,B,B,Y,G,W,O,O,O,G,W,G,O,R,Y,O,Y,Y,O,R,Y,R,Y,B,W,R,B,R,Y,R,B
11.005125, -2.9390242, 92,state, 0, 38, 9, 10482,W,W,B,B,W,Y,R,G,O,B,R,W,O,G,O,B,G,G,Y,B,G,R,R,W,B,B,Y,G,W,G,O,O,W,W,G,Y,R,Y,O,Y,Y,O,R,Y,R,Y,B,W,R,B,R,O,G,O
10.392394, -2.3031662, 92,checkpoint, 0, 38, 10, 10483,W,W,O,B,W,O,R,G,R,B,R,W,O,G,R,B,G,O,Y,B,B,W,R,R,G,B,Y,G,W,G,O,O,W,W,G,Y,R,Y,B,Y,Y,Y,R,Y,O,Y,B,W,R,B,O,O,G,G
10.577942, -1.7224483, 92,state, 0, 35, 11, 10484,R,G,R,O,W,B,O,W,W,G,G,O,O,G,R,B,G,O,Y,B,B,W,R,R,G,B,Y,G,W,G,O,O,W,W,G,Y,R,Y,B,Y,Y,Y,R,Y,O,Y,B,W,R,B,O,W,R,B
10.086996, -1.3810773, 92,state, 0, 36, 12, 10485,Y,G,R,R,W,B,W,W,W,R,G,O,O,G,R,O,G,O,Y,B,B,W,R,R,G,B,Y,W,O,G,G,O,W,Y,W,G,G,Y,B,O,Y,Y,B,Y,O,R,B,W,Y,B,O,R,R,B
9.904889, -1.7616286, 92,state, 0, 38, 13, 10486,W,W,W,B,W,R,R,G,Y,B,R,R,O,G,R,O,G,O,G,B,B,W,R,R,G,B,Y,W,O,G,G,O,W,Y,W,Y,G,Y,B,O,Y,Y,B,Y,O,R,B,W,Y,B,O,O,G,R
10.548132, -2.1025171, 92,state, 0, 36, 14, 10487,B,W,W,O,W,R,O,G,Y,G,R,R,O,G,R,B,G,O,G,B,B,W,R,R,G,B,Y,G,W,Y,O,O,W,W,G,Y,R,Y,B,Y,Y,Y,O,Y,O,W,B,W,B,B,O,R,G,R
10.686066, -1.7347739, 92,state, 0, 36, 15, 10488,Y,G,O,R,W,O,W,W,B,R,G,R,O,G,R,B,G,O,Y,B,B,W,R,R,Y,B,Y,G,W,G,O,O,W,W,G,G,R,Y,B,Y,Y,Y,O,Y,O,W,B,W,B,B,O,R,R,G
11.361852, -3.3725014, 92,state, 0, 36, 16, 10489,Y,G,B,R,W,Y,W,W,O,R,G,W,O,G,O,B,G,G,Y,B,Y,R,R,W,B,B,Y,G,W,G,O,O,W,W,G,G,R,Y,O,Y,Y,O,O,Y,B,W,B,R,B,B,R,R,R,O
10.861436, -3.6463926, 92,state, 0, 38, 17, 10490,O,W,W,Y,W,R,B,G,Y,O,R,R,O,G,O,B,G,G,G,B,Y,W,R,W,G,B,Y,G,W,B,O,O,R,W,G,Y,R,Y,O,Y,Y,O,O,Y,B,W,B,R,B,B,R,W,G,R
10.221874, -3.9296775, 92,state, 0, 39, 18, 10491,O,W,R,Y,W,R,B,G,R,O,R,W,O,G,R,B,G,Y,Y,W,Y,B,R,B,G,W,G,G,W,B,O,O,R,W,G,Y,R,Y,R,Y,Y,O,O,Y,G,W,B,O,B,B,O,W,G,B
10.314421, -4.2678967, 92,state, 0, 38, 19, 10492,R,R,R,W,W,G,O,Y,B,B,R,Y,O,G,R,B,G,Y,W,W,Y,R,R,B,O,W,G,G,W,B,O,O,G,W,G,W,R,Y,R,Y,Y,O,O,Y,G,W,B,O,B,B,O,Y,B,G
11.107487, -4.1607556, 92,state, 0, 36, 20, 10493,R,R,Y,W,W,R,O,Y,Y,B,R,R,O,G,O,B,G,G,O,R,W,W,R,W,G,B,Y,G,W,B,O,O,G,W,G,W,R,Y,O,Y,Y,O,O,Y,G,W,B,R,B,B,G,Y,B,B
11.376037, -3.859447, 92,state, 0, 35, 21, 10494,Y,R,Y,R,W,Y,R,W,O,B,G,W,O,G,O,B,G,G,R,R,W,R,R,W,B,B,Y,G,W,B,O,O,B,W,G,Y,R,Y,O,Y,Y,O,O,Y,G,W,B,R,B,B,G,O,W,G
12.479153, 13.27185, 92,state, 0, 32, 22, 10495,Y,R,O,R,W,O,R,W,G,B,G,R,O,G,G,B,G,G,Y,B,B,W,R,R,W,R,R,G,W,B,O,O,B,W,G,Y,R,Y,Y,Y,Y,Y,O,Y,O,W,B,W,B,B,O,O,W,G
12.856825, 13.935447, 92,state, 0, 31, 23, 10496,R,R,Y,W,W,R,G,O,O,W,W,Y,O,G,G,B,G,G,O,B,B,W,R,R,G,R,R,G,W,B,O,O,G,W,G,R,R,Y,Y,Y,Y,Y,O,Y,O,W,B,W,B,B,O,Y,B,B
14.841452, 30.098066, 92,state, 0, 27, 24, 10497,G,W,B,W,W,R,G,O,O,W,W,Y,O,G,G,B,G,G,R,R,Y,W,R,R,G,R,R,O,Y,O,O,O,G,W,G,R,R,Y,Y,Y,Y,Y,B,B,O,W,O,B,B,B,B,W,B,Y
6.3084435, 29.538845, 92,state, 0, 29, 25, 10498,G,W,G,O,W,W,O,R,B,G,W,R,O,G,G,B,G,G,W,R,Y,B,R,R,Y,R,R,O,Y,W,O,O,W,W,G,Y,R,Y,Y,Y,Y,Y,B,B,O,W,O,B,B,B,B,R,G,O
13.21491, 13.785325, 92,state, 0, 30, 26, 10499,W,R,Y,O,W,W,O,R,B,G,W,R,O,G,G,B,G,G,O,B,B,B,R,R,Y,R,R,G,W,G,O,O,W,W,G,Y,R,Y,Y,Y,Y,Y,W,Y,O,R,B,W,G,B,O,O,B,B
12.610407, 13.98357, 92,state, 0, 29, 27, 10500,Y,W,B,R,W,R,W,O,O,G,W,Y,O,G,G,B,G,G,R,B,B,W,R,R,G,R,R,G,W,B,O,O,B,W,G,O,R,Y,Y,Y,Y,Y,W,Y,O,R,B,W,G,B,O,O,B,Y
21.261406, 27.38481, 92,state, 0, 32, 28, 10501,R,B,B,R,W,R,W,O,O,G,W,Y,O,G,G,B,G,G,O,Y,W,W,R,R,G,R,R,Y,W,B,O,O,B,W,G,O,R,Y,Y,Y,Y,Y,B,W,G,O,G,R,B,B,B,Y,O,W
23.122154, 34.809906, 92,state, 0, 31, 29, 10502,W,R,R,O,W,B,O,R,B,G,W,O,O,G,G,B,G,G,Y,Y,W,O,R,R,W,R,R,Y,W,G,O,O,W,W,G,Y,R,Y,Y,Y,Y,Y,B,W,G,O,G,R,B,B,B,O,B,B
-8.397905, 18.500702, 92,state, 0, 27, 30, 10503,Y,W,G,O,W,B,O,R,B,G,W,O,O,G,G,B,G,G,W,R,R,O,R,R,W,R,R,G,W,B,O,O,W,W,G,Y,R,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,G,B,B,O,B,O
-20.649172, 30.019358, 92,state, 0, 29, 31, 10504,R,W,G,G,W,B,O,R,B,Y,W,O,O,G,G,O,G,G,W,R,R,O,R,R,W,R,R,W,O,G,G,O,W,Y,W,B,G,Y,Y,O,Y,Y,B,Y,Y,R,B,B,Y,B,B,W,B,O
-43.42223, 21.263523, 92,state, 0, 31, 32, 10505,R,W,G,G,W,B,Y,W,B,O,O,Y,G,G,W,G,G,O,W,R,R,O,R,R,O,R,B,W,O,G,G,O,W,Y,Y,G,R,R,W,O,Y,Y,B,Y,Y,R,B,B,Y,B,B,W,B,O
-42.771626, 21.582174, 92,state, 0, 30, 33, 10506,B,W,Y,B,W,G,G,W,R,O,B,W,G,G,W,G,G,O,G,R,R,W,R,R,G,R,B,W,O,O,G,O,O,Y,Y,W,R,R,W,O,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,O,O
-25.354807, 28.631197, 92,state, 0, 28, 34, 10507,B,W,Y,B,W,G,G,R,B,W,W,O,B,G,G,O,G,G,G,R,R,W,R,R,W,R,R,W,O,O,G,O,O,G,W,R,W,Y,Y,O,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,O,O
-5.9481177, 27.042377, 92,state, 0, 23, 35, 10508,W,W,Y,B,W,G,O,R,B,W,W,O,O,G,G,B,G,G,G,R,R,W,R,R,W,R,R,O,O,R,O,O,W,W,G,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
-7.221408, 26.79398, 92,state, 0, 21, 36, 10509,B,R,O,G,W,B,Y,W,W,O,O,G,O,G,G,B,G,G,G,R,R,W,R,R,R,R,R,O,O,W,O,O,W,W,G,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-49.87846, 13.798997, 92,state, 0, 27, 37, 10510,B,R,O,G,W,B,W,G,G,B,O,O,G,G,O,G,G,G,G,R,R,W,R,R,Y,W,W,O,O,W,O,O,W,Y,Y,R,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-51.72671, 12.033245, 92,state, 0, 25, 38, 10511,G,G,W,B,W,G,O,R,B,W,W,O,G,G,O,G,G,G,R,R,R,W,R,R,W,W,W,O,O,Y,O,O,W,Y,Y,G,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
-10.56245, 37.970707, 92,state, 0, 16, 39, 10512,G,G,W,B,W,G,W,W,W,O,O,G,W,G,G,W,G,G,R,R,R,W,R,R,R,R,R,O,O,Y,O,O,W,O,R,B,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
-11.348037, 34.25547, 92,state, 0, 18, 40, 10513,W,G,W,G,W,W,G,B,W,Y,W,B,W,G,G,W,G,G,G,R,R,O,R,R,O,R,R,O,O,B,O,O,O,O,R,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,R
-29.53115, 26.545568, 92,state, 0, 20, 41, 10514,B,G,W,B,W,W,R,B,W,W,W,B,G,G,G,G,G,G,G,R,R,O,R,R,O,R,R,O,O,O,R,O,O,O,O,B,Y,Y,Y,W,Y,Y,W,Y,Y,G,B,B,Y,B,B,Y,W,R
-42.45156, -13.138062, 92,state, 0, 28, 42, 10515,B,G,W,B,W,W,O,R,R,B,G,G,W,G,G,W,G,G,G,R,R,O,R,R,Y,Y,Y,O,O,O,R,O,O,R,B,W,B,O,O,W,Y,Y,W,Y,Y,G,B,B,Y,B,B,Y,W,R
-35.18979, -10.976297, 92,state, 0, 22, 43, 10516,B,G,W,W,W,W,W,R,R,B,G,G,W,G,G,W,G,G,G,R,R,O,R,R,Y,Y,Y,O,O,W,O,O,B,O,R,R,G,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,R
-43.241043, 3.3286479, 92,state, 0, 22, 44, 10517,B,G,W,W,W,W,O,O,G,G,G,W,G,G,W,G,G,B,G,R,R,O,R,R,O,R,R,O,O,W,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,R
-52.934063, -16.861378, 92,state, 0, 26, 45, 10518,B,G,W,W,W,W,O,O,B,G,G,W,G,G,Y,G,G,Y,O,O,G,R,R,R,R,R,R,O,O,W,O,O,B,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,O,W,G
-67.04907, -8.3909235, 92,state, 0, 29, 46, 10519,O,W,B,O,W,G,B,W,W,R,R,O,G,G,Y,G,G,Y,O,O,G,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,B,W
-53.7775, 20.084982, 92,state, 0, 22, 47, 10520,O,W,W,O,W,W,B,W,W,R,R,B,G,G,G,G,G,W,G,R,R,O,R,R,O,W,G,O,O,G,O,O,G,Y,Y,W,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,R
0.4976117, 28.513893, 92,state, 0, 19, 48, 10521,O,W,W,O,W,W,O,W,G,B,G,W,R,G,G,R,G,G,G,R,R,O,R,R,O,R,R,O,O,G,O,O,G,B,W,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,R
-1.1404736, 25.943125, 92,state, 0, 19, 49, 10522,O,O,O,W,W,W,G,W,W,O,O,G,R,G,G,R,G,G,Y,R,R,B,R,R,R,R,R,O,O,B,O,O,G,B,W,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-56.492496, 17.570404, 92,state, 0, 24, 50, 10523,O,O,O,W,W,W,B,W,W,R,R,O,G,G,O,G,G,G,Y,R,R,B,R,R,G,W,W,O,O,B,O,O,G,Y,Y,W,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-53.011772, 3.0436504, 92,state, 0, 22, 51, 10524,W,W,B,W,W,W,O,O,O,G,G,W,G,G,O,G,G,G,W,R,R,G,R,R,B,W,W,O,O,G,O,O,B,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,R
9.230603, 45.815914, 92,state, 0, 11, 52, 10525,W,W,B,W,W,W,B,W,W,W,O,G,G,G,G,G,G,G,W,R,R,G,R,R,R,R,R,O,O,G,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,R
-0.23822093, 46.45137, 92,state, 0, 9, 53, 10526,B,W,W,W,W,W,W,W,B,R,G,W,G,G,G,G,G,G,O,R,R,R,R,R,R,R,R,O,O,W,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,G
33.94381, 5.1661053, 92,state, 0, 18, 54, 10527,B,W,B,W,W,B,W,W,G,R,G,W,G,G,W,G,G,B,R,R,R,R,R,R,O,R,R,O,O,W,O,O,O,O,O,G,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
30.448248, 13.3498535, 92,state, 0, 23, 55, 10528,W,W,B,W,W,W,G,B,B,O,R,R,G,G,W,G,G,B,O,R,R,B,R,R,Y,R,R,O,O,R,O,O,G,O,O,W,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,G,O,W
34.349197, 16.047964, 92,state, 0, 31, 56, 10529,B,W,B,B,W,W,G,B,B,W,R,R,W,G,W,G,G,B,O,R,R,B,R,R,Y,R,R,O,O,O,O,O,O,W,G,R,O,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,W
39.28406, 14.490273, 92,state, 0, 29, 57, 10530,B,W,B,W,W,B,B,B,G,O,O,R,W,G,W,G,G,B,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,W,G,Y,O,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y
-25.407005, 35.626064, 92,state, 0, 21, 58, 10531,B,W,R,W,W,W,B,B,B,O,O,W,W,G,G,G,G,G,W,R,R,R,R,R,R,R,R,O,O,W,O,O,O,W,G,Y,O,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,G
-23.792421, 23.10125, 92,state, 0, 23, 59, 10532,B,W,B,B,W,W,B,W,R,R,R,W,W,G,G,G,G,G,O,R,R,B,R,R,G,R,R,O,O,O,O,O,O,W,G,W,O,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,W
5.6696706, 51.962692, 92,state, 0, 15, 60, 10533,R,W,B,W,W,W,G,W,R,O,R,W,G,G,G,G,G,G,O,R,R,B,R,R,G,R,R,O,O,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,W
-0.32550797, 45.99585, 92,state, 0, 12, 61, 10534,B,W,R,W,W,W,R,W,G,W,G,W,G,G,G,G,G,G,W,R,R,R,R,R,O,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,G
34.24649, 3.9949381, 92,state, 0, 19, 62, 10535,B,W,B,W,W,B,R,W,G,W,G,R,G,G,W,G,G,G,R,R,R,R,R,R,W,R,O,O,O,W,O,O,O,O,O,B,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
30.732248, 13.998932, 92,state, 0, 23, 63, 10536,R,W,B,W,W,W,G,B,B,W,R,R,G,G,W,G,G,G,O,R,R,B,R,R,Y,R,O,O,O,W,O,O,G,O,O,R,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,O,W
35.016777, 15.852325, 92,state, 0, 31, 64, 10537,B,W,B,B,W,W,B,B,B,R,R,R,W,G,W,G,G,G,O,R,R,B,R,R,Y,R,O,O,O,O,O,O,O,R,G,W,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,W
39.066406, 13.958964, 92,state, 0, 28, 65, 10538,B,W,B,W,W,B,B,B,B,O,O,W,W,G,W,G,G,G,R,R,R,R,R,R,R,R,O,O,O,W,O,O,O,R,G,Y,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y
-25.928825, 35.47927, 92,state, 0, 19, 66, 10539,B,W,W,W,W,W,B,B,G,O,O,W,W,G,G,G,G,G,R,R,R,R,R,R,O,R,R,O,O,W,O,O,O,R,G,Y,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,B
-23.365154, 23.19179, 92,state, 0, 22, 67, 10540,B,W,B,B,W,W,G,W,W,O,R,R,W,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,O,O,O,O,R,G,W,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,W
6.958608, 54.06466, 92,state, 0, 15, 68, 10541,O,W,B,W,W,W,G,W,W,W,R,R,G,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,W,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,W
1.586178, 45.765972, 92,state, 0, 9, 69, 10542,B,W,W,W,W,W,O,W,G,W,G,R,G,G,G,G,G,G,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B
-36.96533, 42.19248, 92,state, 0, 15, 70, 10543,W,W,W,G,W,W,G,W,G,Y,G,R,Y,G,G,Y,G,G,R,R,R,R,R,R,W,R,R,W,O,G,O,O,O,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,B,B,B,W,B,B,O,B,B
-42.572987, -42.08591, 92,state, 0, 25, 71, 10544,W,W,W,G,W,W,G,W,G,Y,G,R,Y,G,G,R,R,R,R,R,B,R,R,B,W,R,B,Y,O,G,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,O,O,O,W,W,B,B,O,B,B
-38.218662, -43.57068, 92,state, 0, 22, 72, 10545,O,W,W,W,W,W,O,W,G,W,G,R,G,G,G,G,R,R,R,R,B,R,R,B,W,R,B,G,G,Y,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,R,B,O,Y,O,W,Y,B,B,B,B,B
-35.78087, -30.247107, 92,state, 0, 18, 73, 10546,O,W,W,W,W,W,O,W,G,W,G,R,G,G,G,G,O,O,R,R,R,R,R,R,W,R,G,W,G,Y,O,O,O,Y,O,G,R,Y,Y,B,Y,Y,O,Y,Y,B,B,B,Y,B,B,B,B,B
-42.326942, -23.769884, 92,state, 0, 21, 74, 10547,W,W,W,G,W,W,G,W,G,R,G,R,B,G,G,O,O,O,R,R,R,R,R,R,W,R,G,Y,O,G,G,O,O,W,O,Y,B,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,O,B,B
-45.00542, -45.54656, 92,state, 0, 21, 75, 10548,W,W,W,G,W,W,G,W,G,R,G,R,B,G,G,G,R,R,R,R,O,R,R,B,W,R,B,O,O,G,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,B,Y,B,W,G,Y,W,B,B,O,B,B
-41.035767, -47.397972, 92,state, 0, 20, 76, 10549,W,W,W,W,W,W,O,W,G,W,G,R,G,G,G,G,R,R,R,R,O,R,R,B,W,R,B,O,O,O,O,O,O,Y,O,G,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,B,B,B
-38.80018, -23.326416, 92,state, 0, 19, 77, 10550,W,W,W,W,W,W,O,W,G,W,G,R,G,G,G,O,O,Y,R,R,R,R,R,R,W,R,G,Y,O,O,G,O,O,Y,O,G,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,B,B,B
-36.35617, -23.307882, 92,state, 0, 27, 78, 10551,G,W,O,W,W,W,W,W,W,B,B,B,G,G,G,O,O,Y,G,R,R,O,R,R,O,R,G,Y,O,W,G,O,R,Y,O,R,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,R,G,W
-45.953644, -28.197077, 92,state, 0, 29, 79, 10552,B,W,O,G,W,W,O,W,W,G,B,B,Y,G,G,B,O,Y,G,R,R,O,R,R,O,R,G,W,R,R,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,W,G,W
-47.403603, -38.489082, 92,state, 0, 32, 80, 10553,B,W,O,G,W,W,O,W,W,G,B,B,Y,G,G,G,R,R,G,R,G,O,R,B,O,R,B,B,R,R,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,R,Y,O,W,W,B,B,W,G,W
-32.029724, -44.649715, 92,state, 0, 29, 81, 10554,Y,W,O,W,W,W,W,W,W,B,B,B,G,G,G,O,R,R,G,R,G,O,R,B,O,R,B,Y,O,B,G,O,R,Y,O,R,G,Y,Y,Y,Y,Y,G,Y,R,R,O,W,B,B,B,O,G,W
-29.142391, 14.458132, 92,state, 0, 23, 82, 10555,Y,W,O,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,Y,G,R,R,O,R,R,O,R,O,W,O,B,O,O,R,R,O,R,G,Y,G,Y,Y,Y,R,Y,Y,G,B,B,B,B,B,O,G,W
-43.1542, -29.12146, 92,state, 0, 27, 83, 10556,B,W,O,G,W,W,Y,W,W,G,B,B,Y,G,G,R,G,Y,G,R,R,O,R,R,O,R,O,B,R,R,O,O,O,W,O,R,G,Y,G,B,Y,Y,O,Y,Y,Y,B,B,W,B,B,W,G,W
-42.22395, -37.80179, 92,state, 0, 32, 84, 10557,B,W,O,G,W,W,Y,W,W,G,B,B,Y,G,G,O,R,R,G,R,Y,O,R,B,O,R,B,R,R,R,G,O,O,Y,O,R,G,Y,Y,Y,Y,Y,G,B,O,W,O,B,W,B,B,W,G,W
-36.31712, -39.51995, 92,state, 0, 29, 85, 10558,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,Y,R,R,G,R,Y,O,R,B,O,R,B,Y,G,R,O,O,R,R,O,R,G,Y,Y,Y,Y,Y,O,B,O,G,O,B,Y,B,B,G,G,W
-36.50619, -35.46931, 92,state, 0, 26, 86, 10559,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,Y,O,R,G,R,R,O,R,R,O,R,Y,B,G,R,O,O,R,G,O,R,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,G,G,W
-34.43428, -35.035572, 92,state, 0, 26, 87, 10560,O,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,O,R,B,R,R,B,R,R,B,R,Y,B,G,W,O,O,G,G,O,G,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,G,O,O
-42.42208, -32.96045, 92,state, 0, 27, 88, 10561,R,W,W,G,W,W,Y,W,W,O,R,R,B,G,G,O,O,R,B,R,R,B,R,R,B,R,Y,W,G,G,G,O,O,B,O,G,Y,Y,G,Y,Y,Y,G,Y,Y,O,B,B,W,B,B,W,O,O
-44.48666, -35.079376, 92,state, 0, 28, 89, 10562,R,W,W,G,W,W,Y,W,W,O,R,R,B,G,G,Y,R,R,B,R,O,B,R,B,B,R,B,O,G,G,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,Y,Y,G,B,G,W,W,B,B,W,O,O
-31.324076, -38.90437, 92,state, 0, 27, 90, 10563,B,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,R,R,B,R,O,B,R,B,B,R,B,R,O,O,O,O,G,G,O,G,O,Y,Y,B,Y,Y,Y,Y,G,G,G,W,Y,B,B,Y,O,O
-34.61802, -26.662193, 92,state, 0, 23, 91, 10564,B,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,O,G,B,R,R,B,R,R,B,R,Y,W,O,O,G,O,G,G,O,G,Y,B,O,Y,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,O,O
-49.131763, -30.248, 92,state, 0, 24, 92, 10565,R,W,W,G,W,W,R,W,W,Y,R,R,Y,G,G,G,O,G,B,R,R,B,R,R,B,R,Y,O,G,G,O,O,O,W,G,G,O,B,O,Y,Y,Y,Y,Y,Y,B,B,B,W,B,B,W,O,O
-50.290474, -35.1332, 92,state, 0, 32, 93, 10566,R,W,W,G,W,W,R,W,W,Y,R,R,Y,G,G,Y,R,R,B,R,B,B,R,B,B,R,B,G,G,G,O,O,O,G,G,G,O,Y,Y,B,Y,Y,O,Y,Y,W,O,O,W,B,B,W,O,O
6.0262814, -56.047832, 92,state, 0, 24, 94, 10567,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
13.700136, 59.416973, 92,state, 0, 12, 95, 10568,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-16.38447, 57.812187, 92,end, 0, 0, 96, 10569,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
0.81487197, -16.279116, 93,start, 1, 35, 0, 10570,W,O,O,W,W,O,W,B,Y,G,W,B,R,G,Y,Y,R,R,Y,B,G,W,R,G,R,O,W,G,B,O,R,O,G,O,W,O,B,G,B,Y,Y,Y,R,Y,R,Y,B,W,R,B,O,B,G,G
