x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
16.330639, 29.79882, 9,state, 1, 32, 32, 981,G,O,B,W,W,G,R,O,O,Y,W,W,W,G,O,R,G,G,Y,W,W,R,R,R,B,G,Y,Y,R,O,O,O,G,B,R,G,W,Y,O,Y,Y,Y,R,Y,G,B,B,R,B,B,B,W,B,O
13.621074, 28.035032, 9,state, 1, 31, 33, 982,B,G,O,O,W,O,G,W,R,O,G,G,W,G,O,R,G,G,W,W,W,W,R,R,Y,G,Y,Y,R,O,O,O,B,B,R,W,W,Y,O,Y,Y,Y,R,Y,G,B,B,R,B,B,B,Y,R,B
13.444248, 25.31519, 9,state, 1, 35, 34, 983,B,G,G,O,W,O,G,W,G,O,G,O,W,G,Y,R,G,G,Y,W,W,G,R,W,Y,R,W,Y,R,O,O,O,B,B,R,W,W,Y,R,Y,Y,B,R,Y,B,B,B,O,B,B,O,Y,R,R
16.29027, 26.464993, 9,state, 1, 31, 35, 984,G,O,B,W,W,G,G,O,G,Y,G,Y,W,G,Y,R,G,G,Y,W,W,R,R,W,R,R,W,Y,R,O,O,O,G,B,R,O,W,Y,R,Y,Y,B,R,Y,B,B,B,O,B,B,O,W,B,O
12.835427, 30.551733, 9,state, 1, 26, 36, 985,G,O,O,W,W,O,G,O,O,Y,G,B,W,G,G,R,G,G,W,W,W,W,R,R,Y,R,R,Y,R,O,O,O,G,B,R,O,W,Y,Y,Y,Y,Y,R,Y,G,B,B,R,B,B,B,W,B,B
11.155145, 27.899048, 9,state, 1, 30, 37, 986,O,O,O,O,W,O,G,W,G,O,G,O,W,G,G,R,G,G,B,W,W,G,R,R,Y,R,R,Y,R,B,O,O,B,B,R,W,W,Y,Y,Y,Y,Y,R,Y,G,B,B,R,B,B,B,W,W,Y
3.6850085, 30.327991, 9,state, 1, 31, 38, 987,Y,R,B,O,W,O,G,W,G,O,G,O,W,G,G,R,G,G,O,O,O,G,R,R,Y,R,R,G,Y,R,O,O,B,B,R,W,W,Y,Y,Y,Y,Y,W,W,B,R,B,Y,B,B,W,B,B,W
6.559784, 30.609547, 9,state, 1, 30, 39, 988,G,O,Y,W,W,R,G,O,B,Y,G,O,W,G,G,R,G,G,B,O,O,B,R,R,W,R,R,G,Y,O,O,O,G,B,R,O,W,Y,Y,Y,Y,Y,W,W,B,R,B,Y,B,B,W,W,B,R
9.563072, 30.471922, 9,state, 1, 29, 40, 989,B,O,O,W,W,R,G,O,B,Y,G,O,W,G,G,R,G,G,B,W,W,B,R,R,W,R,R,G,O,Y,O,O,G,B,R,O,W,Y,Y,Y,Y,Y,O,Y,G,W,B,R,B,B,B,R,W,Y
10.841786, 33.382378, 9,state, 1, 29, 41, 990,G,W,B,O,W,O,B,R,O,W,B,B,W,G,G,R,G,G,R,W,W,W,R,R,Y,R,R,G,O,Y,O,O,G,B,R,O,W,Y,Y,Y,Y,Y,O,Y,G,W,B,R,B,B,B,O,G,Y
7.4775176, 33.71388, 9,state, 1, 32, 42, 991,G,O,Y,O,W,O,B,R,O,W,B,B,W,G,G,R,G,G,G,W,B,W,R,R,Y,R,R,G,Y,O,O,O,G,B,R,O,W,Y,Y,Y,Y,Y,W,W,R,R,B,Y,B,B,G,W,B,O
4.2826915, 34.05685, 9,state, 1, 34, 43, 992,B,O,G,R,W,O,O,O,Y,Y,W,G,W,G,G,R,G,G,W,W,B,B,R,R,O,R,R,G,Y,W,O,O,B,B,R,B,W,Y,Y,Y,Y,Y,W,W,R,R,B,Y,B,B,G,O,G,O
-6.8429117, 67.56607, 9,state, 1, 32, 44, 993,R,W,W,R,W,O,O,O,Y,Y,W,G,W,G,G,R,G,G,G,Y,W,B,R,R,O,R,R,W,W,B,O,O,B,B,R,B,W,Y,Y,Y,Y,Y,G,O,B,O,G,O,G,B,B,Y,B,R
-23.063646, 48.723766, 9,state, 1, 29, 45, 994,O,R,R,O,W,W,Y,O,W,O,B,G,W,G,G,R,G,G,Y,Y,W,B,R,R,R,R,R,W,W,Y,O,O,W,B,R,G,W,Y,Y,Y,Y,Y,G,O,B,O,G,O,G,B,B,B,B,B
-13.675756, -3.1628647, 9,state, 1, 22, 46, 995,W,W,Y,O,W,W,Y,O,W,O,B,G,W,G,G,R,G,G,O,R,R,B,R,R,R,R,R,B,O,G,O,O,W,B,R,G,W,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,G,B,B,O,G,B
-11.507186, -0.33239245, 9,state, 1, 22, 47, 996,W,O,Y,W,W,O,Y,W,W,B,G,O,W,G,G,R,G,G,G,R,R,W,R,R,G,R,R,B,O,R,O,O,B,B,R,O,W,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,G,B,B,G,B,O
7.402519, 26.408503, 9,state, 1, 28, 48, 997,B,O,R,W,W,O,Y,W,W,B,G,O,W,G,G,R,G,G,W,O,Y,W,R,R,G,R,R,Y,Y,W,O,O,B,B,R,O,W,Y,Y,Y,Y,Y,R,R,G,B,B,O,B,B,B,O,G,G
4.295103, 26.859177, 9,state, 1, 27, 49, 998,W,W,Y,O,W,W,R,O,B,G,G,O,W,G,G,R,G,G,O,O,Y,B,R,R,W,R,R,Y,Y,G,O,O,W,B,R,W,W,Y,Y,Y,Y,Y,R,R,G,B,B,O,B,B,B,O,G,B
-21.640844, 45.916737, 9,state, 1, 26, 50, 999,G,R,R,O,W,W,R,O,B,G,G,O,W,G,G,R,G,G,Y,Y,G,B,R,R,W,R,R,O,O,Y,O,O,W,B,R,W,W,Y,Y,Y,Y,Y,Y,W,W,B,G,O,B,B,B,O,B,B
-39.1581, 43.01835, 9,state, 1, 30, 51, 1000,G,R,R,W,W,W,R,O,B,W,G,O,Y,G,G,Y,G,G,Y,Y,G,B,R,R,W,R,R,Y,W,W,O,O,R,O,O,B,B,Y,Y,B,Y,Y,O,W,W,G,G,O,O,B,B,R,B,B
-50.318565, 40.66576, 9,state, 1, 23, 52, 1001,Y,W,W,W,W,W,R,O,B,W,G,O,Y,G,G,Y,G,G,G,R,R,B,R,R,W,R,R,W,W,O,O,O,R,O,O,B,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,G,B,B,G,O,R
-6.538075, 18.087694, 9,state, 1, 20, 53, 1002,O,W,W,G,W,W,G,O,B,Y,G,O,W,G,G,R,G,G,G,R,R,B,R,R,W,R,R,O,O,W,O,O,W,B,R,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,R
-7.644521, 22.918901, 9,state, 1, 20, 54, 1003,W,W,B,W,W,O,O,G,G,W,W,O,W,G,G,R,G,G,O,R,R,G,R,R,Y,R,R,O,O,R,O,O,O,B,R,G,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
82.66278, -4.902469, 9,state, 1, 23, 55, 1004,W,W,B,W,W,O,B,R,G,R,W,W,G,G,W,G,G,O,O,R,R,G,R,R,O,G,G,O,O,R,O,O,O,Y,Y,W,R,R,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
86.15087, -13.507074, 9,state, 1, 24, 56, 1005,B,O,G,W,W,R,W,W,B,R,O,W,G,G,W,G,G,O,W,R,R,W,R,R,R,G,G,O,O,W,O,O,B,Y,Y,G,R,R,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,O
-18.449251, 26.846918, 9,state, 1, 24, 57, 1006,B,O,G,W,W,R,R,G,G,W,W,O,O,G,G,R,G,G,W,R,R,W,R,R,Y,R,R,O,O,W,O,O,B,W,W,B,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,O
-11.072322, 24.552114, 9,state, 1, 21, 58, 1007,R,W,B,G,W,O,G,R,G,Y,W,W,O,G,G,R,G,G,O,R,R,G,R,R,O,R,R,O,O,W,O,O,W,W,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,W
89.189545, -5.480725, 9,state, 1, 23, 59, 1008,R,W,B,G,W,O,W,W,O,R,O,Y,G,G,W,G,G,W,O,R,R,G,R,R,G,R,G,O,O,W,O,O,W,Y,Y,G,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,W
71.522804, -19.562756, 9,state, 1, 22, 60, 1009,W,G,R,W,W,W,O,O,B,G,G,O,G,G,W,G,G,W,B,R,R,B,R,R,W,R,G,O,O,R,O,O,O,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
65.452965, -34.77547, 9,state, 1, 24, 61, 1010,W,G,O,W,W,W,O,O,W,G,G,O,G,G,Y,G,G,Y,W,B,B,R,R,R,G,R,R,O,O,R,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,G,W,B
83.53182, -42.91882, 9,state, 1, 27, 62, 1011,O,W,W,O,W,G,W,W,O,G,R,W,G,G,Y,G,G,Y,G,B,B,W,R,R,B,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,O,R
92.41827, -17.276846, 9,state, 1, 22, 63, 1012,O,W,R,O,W,W,W,W,R,G,R,W,G,G,G,G,G,O,B,R,R,B,R,R,G,W,B,O,O,G,O,O,G,Y,Y,O,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,W
70.21557, -13.88853, 9,state, 1, 18, 64, 1013,R,W,R,W,W,W,O,O,W,G,G,O,G,G,G,G,G,O,W,R,R,R,R,R,G,W,B,O,O,W,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
-26.581244, 1.3566571, 9,checkpoint, 1, 11, 65, 1014,R,W,R,W,W,W,G,W,B,O,G,O,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
13.405085, -62.164707, 9,state, 1, 18, 66, 1015,R,W,O,W,W,G,G,W,G,O,G,Y,G,G,Y,G,G,Y,W,R,W,R,R,R,R,R,R,O,O,W,O,O,O,O,O,W,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,B,B,B
8.751238, -74.099174, 9,state, 1, 24, 67, 1016,G,W,R,W,W,W,G,G,O,R,R,W,G,G,Y,G,G,Y,B,R,W,B,R,R,B,R,R,O,O,O,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,W,O,W
-33.799797, -47.720837, 9,state, 1, 19, 68, 1017,G,W,R,W,W,W,G,G,W,R,R,R,G,G,W,G,G,O,W,R,R,R,R,R,B,B,B,O,O,O,O,O,G,O,O,Y,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G
-37.2532, -54.283222, 9,state, 1, 21, 69, 1018,G,W,G,G,W,W,W,W,R,B,R,W,G,G,W,G,G,O,W,R,R,O,R,R,G,B,B,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,O
14.771733, -71.95637, 9,state, 1, 24, 70, 1019,G,W,W,G,W,W,W,W,O,B,R,W,G,G,Y,G,G,Y,G,O,W,B,R,R,B,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,G,R
8.018683, -71.01925, 9,state, 1, 21, 71, 1020,W,W,O,W,W,W,G,G,W,R,R,R,G,G,Y,G,G,Y,W,O,W,R,R,R,B,R,R,O,O,R,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,G,B,B
-30.082619, -47.67832, 9,state, 1, 19, 72, 1021,W,W,G,W,W,W,G,G,B,R,R,O,G,G,W,G,G,W,W,R,R,O,R,R,W,R,B,O,O,R,O,O,G,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,O
-38.337017, -57.900307, 9,state, 1, 19, 73, 1022,G,W,W,G,W,W,B,W,G,W,O,W,G,G,W,G,G,W,G,R,R,B,R,R,O,R,B,O,O,R,O,O,R,O,O,O,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,R
17.807217, -72.97029, 9,state, 1, 22, 74, 1023,G,W,W,G,W,W,B,W,W,W,O,R,G,G,Y,G,G,Y,O,B,G,R,R,R,B,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,G,G
6.183288, -58.70748, 9,state, 1, 19, 75, 1024,W,W,B,W,W,G,W,W,G,G,G,Y,G,G,Y,G,G,Y,O,B,G,R,R,R,R,R,R,O,O,B,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,R,O,W
-28.572056, -35.780952, 9,state, 1, 19, 76, 1025,W,W,B,W,W,B,W,W,R,G,G,W,G,G,W,G,G,W,R,R,R,R,R,R,G,B,O,O,O,B,O,O,R,O,O,O,Y,Y,B,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,O,Y
48.956726, -21.854977, 9,state, 1, 25, 77, 1026,W,W,B,W,W,B,O,O,O,G,G,G,G,G,G,W,W,W,R,R,R,R,R,R,W,W,R,O,O,B,O,O,R,B,Y,Y,O,B,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,O,Y
51.726055, -25.815977, 9,state, 1, 27, 78, 1027,W,W,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,O,R,R,R,R,R,W,R,R,W,O,O,B,O,O,R,B,Y,Y,O,B,G,Y,Y,G,Y,Y,W,B,B,G,B,B,G,R,O,G
48.260994, -28.699139, 9,state, 1, 34, 79, 1028,W,Y,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,O,O,O,B,R,R,W,R,R,W,R,R,R,O,O,R,B,Y,Y,O,B,G,Y,Y,G,Y,W,W,G,O,R,G,B,B,G,B,B
44.857212, -24.85261, 9,state, 1, 34, 80, 1029,W,Y,B,W,W,B,O,O,O,G,G,G,G,G,G,W,W,W,R,R,O,R,R,O,W,W,B,R,R,R,O,O,R,B,Y,Y,O,B,R,Y,Y,B,Y,W,B,G,O,Y,G,B,Y,G,B,Y
41.054836, -26.156301, 9,state, 1, 26, 81, 1030,W,Y,B,W,W,B,W,W,B,G,G,W,G,G,W,G,G,W,R,R,O,R,R,O,R,B,O,R,R,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,W,B,G,O,Y,G,B,Y,G,B,Y
-0.69214875, -41.441147, 9,state, 1, 23, 82, 1031,W,Y,Y,W,W,Y,W,W,Y,G,G,B,G,G,B,G,G,B,O,O,O,R,R,B,R,R,R,R,R,R,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,W,W,G,O,B,G,B,B,G,B,B
-5.9216666, -43.251804, 9,state, 1, 15, 83, 1032,W,W,Y,W,W,Y,W,W,Y,G,G,B,G,G,B,G,G,B,R,R,R,R,R,B,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,O,G
-39.179924, -8.896139, 9,state, 1, 3, 84, 1033,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,B,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,B
-28.733778, 5.6040077, 9,state, 1, 11, 85, 1034,W,W,W,W,W,W,W,W,W,B,O,B,G,G,G,G,G,G,O,R,R,R,R,R,O,R,R,O,O,R,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
4.791827, -60.92048, 9,state, 1, 21, 86, 1035,W,W,B,W,W,G,W,W,G,B,O,Y,G,G,Y,G,G,Y,O,R,O,R,R,R,R,R,R,O,O,R,O,O,B,O,O,R,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,G,G,W
15.721352, -66.81632, 9,state, 1, 23, 87, 1036,B,G,G,W,W,W,W,W,W,R,B,R,G,G,Y,G,G,Y,Y,R,O,O,R,R,B,R,R,O,O,W,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,O,R,R
-4.5632505, -50.238995, 9,state, 1, 24, 88, 1037,B,G,R,W,W,Y,W,W,Y,R,B,B,G,G,B,G,G,G,B,O,Y,R,R,R,R,R,O,O,O,W,O,O,G,O,O,G,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,O,R,W
-8.6709795, -52.61584, 9,state, 1, 25, 89, 1038,W,W,B,W,W,G,Y,Y,R,R,R,B,G,G,B,G,G,G,O,O,Y,R,R,R,W,R,O,O,O,R,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,G,G,W
-21.170385, -53.12227, 9,state, 1, 25, 90, 1039,W,W,B,W,W,B,Y,Y,G,R,R,W,G,G,W,G,G,R,W,R,O,R,R,O,O,R,Y,O,O,R,O,O,B,O,O,B,Y,Y,G,Y,Y,W,Y,Y,W,B,B,B,B,B,G,G,G,R
-26.304916, -56.168827, 9,state, 1, 23, 91, 1040,Y,W,W,Y,W,W,G,B,B,O,R,W,G,G,W,G,G,R,G,R,O,G,R,O,R,R,Y,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,W,Y,Y,W,B,B,B,B,B,G,B,B,R
-23.580425, -64.71325, 9,state, 1, 22, 92, 1041,Y,W,W,Y,W,W,G,B,R,O,R,G,G,G,W,G,G,W,R,G,G,R,R,R,Y,O,O,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,B,B,B
-14.367234, -59.6495, 9,state, 1, 27, 93, 1042,W,W,R,W,W,B,Y,Y,G,R,R,W,G,G,W,G,G,W,G,G,G,R,R,R,O,O,O,O,O,B,O,O,B,O,O,B,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,R,R,Y
-17.162937, -47.949993, 9,state, 1, 23, 94, 1043,W,W,W,W,W,W,Y,Y,Y,R,R,R,G,G,B,G,G,G,G,R,O,G,R,O,G,R,O,O,O,B,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,R,R,R
-8.340179, -42.066692, 9,state, 1, 20, 95, 1044,W,W,Y,W,W,Y,W,W,Y,B,B,B,G,G,B,G,G,G,R,R,O,R,R,O,R,R,O,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,G,G,G
-29.358427, 7.8885937, 9,state, 1, 12, 96, 1045,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-34.73865, -4.851191, 9,end, 1, 0, 97, 1046,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
18.179003, -46.378212, 10,start, 0, 32, 0, 1047,G,W,Y,Y,W,G,Y,W,R,G,B,Y,G,G,B,W,B,B,G,O,O,W,R,R,B,R,R,O,R,O,O,O,B,G,O,R,R,O,W,Y,Y,G,Y,Y,W,B,G,B,Y,B,W,W,R,O
21.056158, -44.623516, 10,state, 0, 32, 1, 1048,Y,G,R,W,W,W,G,Y,Y,O,B,R,G,G,B,W,B,B,Y,O,O,B,R,R,G,R,R,O,R,O,O,O,R,G,O,W,R,O,W,Y,Y,G,Y,Y,W,B,G,B,Y,B,W,G,W,B
20.229927, -41.943466, 10,state, 0, 32, 2, 1049,Y,G,R,W,W,W,W,O,R,B,B,W,B,G,G,R,B,O,Y,O,O,B,R,R,G,O,W,O,R,O,O,O,R,G,R,R,Y,Y,G,Y,Y,G,Y,Y,W,B,G,B,Y,B,W,G,W,B
22.24206, -39.7984, 10,state, 0, 36, 3, 1050,Y,G,R,W,W,W,W,O,R,B,B,W,B,G,G,W,R,O,Y,O,B,B,R,G,G,O,B,R,R,O,B,O,R,O,R,R,G,G,W,Y,Y,Y,Y,Y,Y,G,O,O,Y,B,W,G,W,B
20.8852, -37.28316, 10,state, 0, 40, 4, 1051,Y,G,O,W,W,W,W,O,B,B,B,R,B,G,W,W,R,R,B,G,B,O,R,O,Y,B,G,R,R,O,B,O,R,O,R,R,G,G,W,Y,Y,G,Y,Y,O,G,O,W,Y,B,Y,G,W,Y
23.540033, -35.84907, 10,state, 0, 41, 5, 1052,W,W,Y,O,W,G,B,W,O,Y,O,B,B,G,W,W,R,R,G,G,B,W,R,O,Y,B,G,R,R,B,B,O,B,O,R,R,G,G,W,Y,Y,G,Y,Y,O,G,O,W,Y,B,Y,R,R,O
25.960152, -37.587585, 10,state, 0, 38, 6, 1053,W,W,B,O,W,W,B,W,R,Y,O,W,B,G,G,W,R,O,Y,W,G,B,R,G,G,O,B,R,R,B,B,O,B,O,R,R,G,G,W,Y,Y,Y,Y,Y,O,G,O,Y,Y,B,G,R,R,O
28.280067, -40.774555, 10,state, 0, 36, 7, 1054,W,W,B,O,W,W,W,G,G,O,R,W,G,G,B,W,O,Y,Y,W,G,B,R,G,O,R,R,R,R,B,B,O,B,G,O,B,R,W,B,Y,Y,Y,Y,Y,O,G,O,Y,Y,B,G,R,R,O
9.876806, -85.50943, 10,state, 0, 41, 8, 1055,G,W,B,Y,W,W,R,G,G,W,R,W,O,G,B,W,O,Y,Y,W,G,B,R,G,O,R,R,G,B,R,O,O,R,B,B,B,O,W,B,G,Y,Y,W,Y,O,R,O,Y,Y,B,G,Y,R,O
7.6450458, -84.85409, 10,state, 0, 38, 9, 1056,B,W,G,W,W,G,G,Y,R,R,R,B,O,G,B,W,O,Y,W,W,G,R,R,G,W,R,R,G,B,O,O,O,R,B,B,Y,O,W,B,G,Y,Y,W,Y,O,R,O,Y,Y,B,G,Y,B,O
30.735394, -39.2972, 10,state, 0, 34, 10, 1057,R,W,G,O,W,G,W,Y,R,O,R,B,G,G,B,W,O,Y,W,W,G,R,R,G,W,R,R,O,R,Y,B,O,B,G,O,B,R,W,B,Y,Y,Y,Y,Y,O,B,O,Y,W,B,G,G,B,O
28.499283, -36.074677, 10,state, 0, 36, 11, 1058,R,W,G,O,W,G,B,W,R,Y,O,W,B,G,G,B,R,O,W,W,G,R,R,G,G,O,B,O,R,Y,B,O,B,W,R,R,R,Y,W,Y,Y,Y,Y,Y,O,B,O,Y,W,B,G,G,B,O
30.622158, -34.476204, 10,state, 0, 35, 12, 1059,R,W,G,O,W,G,B,W,R,Y,O,W,B,G,G,O,B,W,W,W,O,R,R,R,G,O,B,Y,R,Y,O,O,B,B,R,R,Y,Y,R,Y,Y,Y,O,Y,W,G,G,B,W,B,G,G,B,O
33.26876, -39.46363, 10,state, 0, 35, 13, 1060,R,W,G,O,W,G,R,Y,Y,W,B,O,G,G,B,W,O,Y,W,W,O,R,R,R,B,R,R,Y,R,Y,O,O,B,G,O,B,R,W,B,Y,Y,Y,O,Y,W,G,G,B,W,B,G,G,B,O
32.16412, -43.22869, 10,state, 0, 35, 14, 1061,Y,Y,R,G,W,O,G,W,R,O,B,G,G,G,B,W,O,Y,B,W,O,B,R,R,Y,R,R,Y,R,B,O,O,R,G,O,W,R,W,B,Y,Y,Y,O,Y,W,G,G,B,W,B,G,O,B,W
36.41736, -10.739666, 10,state, 0, 31, 15, 1062,W,Y,O,G,W,O,G,W,R,O,B,G,G,G,B,W,O,Y,Y,R,B,B,R,R,Y,R,R,B,W,O,O,O,R,G,O,W,R,W,B,Y,Y,Y,R,Y,Y,W,B,O,G,B,W,B,G,G
35.964317, -37.0953, 10,state, 0, 30, 16, 1063,R,W,G,O,W,G,O,Y,W,G,G,B,G,G,B,W,O,Y,W,R,B,R,R,R,O,R,R,B,W,Y,O,O,B,G,O,Y,R,W,B,Y,Y,Y,R,Y,Y,W,B,O,G,B,W,G,B,O
36.751102, -4.075072, 10,checkpoint, 0, 31, 17, 1064,R,W,G,O,W,G,B,W,R,Y,O,W,B,G,G,B,G,G,W,R,B,R,R,R,G,O,Y,B,W,Y,O,O,B,O,R,R,W,Y,O,Y,Y,Y,R,Y,Y,W,B,O,G,B,W,G,B,O
34.82801, -6.3650093, 10,state, 0, 31, 18, 1065,R,W,B,G,W,O,G,W,R,O,B,G,B,G,G,B,G,G,R,R,B,B,R,R,Y,O,Y,B,W,G,O,O,R,O,R,W,W,Y,O,Y,Y,Y,R,Y,Y,W,B,O,G,B,W,W,O,Y
32.1823, -5.1599507, 10,state, 0, 35, 19, 1066,R,W,O,G,W,W,G,W,Y,O,B,B,B,G,O,B,G,R,B,R,Y,R,R,O,R,B,Y,B,W,G,O,O,R,O,R,W,W,Y,G,Y,Y,G,R,Y,G,W,B,O,G,B,Y,W,O,Y
30.387775, -3.0580673, 10,state, 0, 36, 20, 1067,G,G,R,W,W,W,Y,W,O,R,R,B,B,G,O,B,G,R,W,R,Y,O,R,O,Y,B,Y,B,W,O,O,O,B,O,R,B,W,Y,G,Y,Y,G,R,Y,G,W,B,O,G,B,Y,W,R,G
31.806358, -0.48604518, 10,state, 0, 35, 21, 1068,G,G,G,W,W,G,Y,W,G,R,R,O,B,G,Y,B,G,G,Y,B,Y,O,R,O,Y,R,W,B,W,O,O,O,B,O,R,B,W,Y,R,Y,Y,W,R,Y,O,W,B,B,G,B,O,W,R,R
34.60662, 0.12194413, 10,state, 0, 31, 22, 1069,Y,W,G,W,W,G,G,G,G,Y,O,Y,B,G,Y,B,G,G,W,B,Y,R,R,O,R,R,W,B,W,R,O,O,R,O,R,O,W,Y,R,Y,Y,W,R,Y,O,W,B,B,G,B,O,B,B,O
11.583124, 55.36408, 10,state, 0, 28, 23, 1070,Y,W,B,W,W,O,G,G,O,Y,O,G,B,G,G,B,G,G,Y,O,W,B,R,R,W,R,R,B,W,R,O,O,R,O,R,O,W,Y,Y,Y,Y,Y,R,Y,G,W,B,R,G,B,W,B,B,O
14.7456045, 53.56949, 10,state, 0, 31, 24, 1071,G,W,Y,G,W,W,O,O,B,W,B,Y,B,G,G,B,G,G,B,O,W,B,R,R,O,R,R,B,W,Y,O,O,O,O,R,G,W,Y,Y,Y,Y,Y,R,Y,G,W,B,R,G,B,W,O,R,R
67.337135, 4.319307, 10,state, 0, 36, 25, 1072,G,W,Y,G,W,W,O,R,G,B,B,W,G,G,B,G,G,Y,B,O,W,B,R,R,O,O,B,B,W,Y,O,O,O,Y,Y,W,R,R,O,Y,Y,Y,R,Y,G,W,B,R,G,B,W,O,R,R
64.75672, 2.4010837, 10,state, 0, 34, 26, 1073,Y,W,G,W,W,R,G,G,O,Y,O,W,G,G,B,G,G,Y,W,O,W,B,R,R,B,O,B,B,W,R,O,O,R,Y,Y,O,R,R,O,Y,Y,Y,R,Y,G,W,B,R,G,B,W,B,B,O
13.8054905, 57.32245, 10,state, 0, 30, 27, 1074,Y,W,G,W,W,R,B,O,B,W,B,Y,O,G,G,Y,G,G,W,O,W,B,R,R,O,R,R,B,W,R,O,O,R,G,G,O,O,Y,Y,Y,Y,Y,R,Y,G,W,B,R,G,B,W,B,B,O
