x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-0.6823127, -15.468011, 2,state, 0, 15, 64, 271,G,W,O,W,W,W,W,W,R,O,O,B,G,G,G,G,G,G,G,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
-6.523718, -10.443476, 2,state, 0, 7, 65, 272,W,W,G,W,W,W,R,W,O,W,G,G,G,G,G,G,G,G,R,R,R,R,R,R,W,R,R,O,O,O,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,W
-15.392381, -23.85671, 2,state, 0, 14, 66, 273,W,W,B,W,W,B,R,W,W,W,G,G,G,G,W,G,G,O,R,R,R,R,R,R,R,R,W,O,O,O,O,O,O,O,O,B,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,B,Y
-5.110073, -19.69119, 2,state, 0, 22, 67, 274,R,W,W,W,W,W,W,B,B,R,R,R,G,G,W,G,G,O,B,R,R,B,R,R,Y,R,W,O,O,W,O,O,G,O,O,G,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,O,O
-17.601267, -7.692522, 2,state, 0, 32, 68, 275,B,W,W,B,W,W,B,B,B,R,R,R,W,G,W,W,G,O,B,R,R,B,R,R,Y,R,W,O,O,O,O,O,O,G,G,W,R,Y,G,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,O
-17.276562, -8.427861, 2,state, 0, 27, 69, 276,W,W,B,W,W,B,B,B,B,O,O,W,W,G,W,W,G,O,R,R,R,R,R,R,R,R,W,O,O,O,O,O,O,G,G,Y,R,Y,G,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,B,B,Y
-16.02207, -8.207567, 2,state, 0, 16, 70, 277,W,W,W,W,W,W,B,B,O,O,O,G,W,G,G,W,G,G,R,R,R,R,R,R,W,R,R,O,O,O,O,O,O,G,G,Y,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,B,B,B
-16.380661, -5.8163133, 2,state, 0, 22, 71, 278,B,W,W,B,W,W,O,W,W,W,R,R,W,G,G,W,G,G,B,R,R,B,R,R,B,R,R,O,O,O,O,O,O,G,G,G,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,O
-4.075033, -18.469091, 2,state, 0, 12, 72, 279,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-7.751765, -10.788631, 2,end, 0, 0, 73, 280,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
27.235958, 28.2754, 3,start, 1, 37, 0, 281,R,W,Y,R,W,W,W,B,O,G,Y,B,R,G,B,B,B,Y,B,R,G,G,R,G,Y,O,O,W,W,G,O,O,G,O,B,O,W,W,G,G,Y,Y,B,Y,Y,R,O,R,O,B,Y,W,R,R
26.773308, 28.539501, 3,state, 1, 39, 1, 282,R,W,Y,R,W,W,O,B,O,B,R,G,B,G,Y,Y,B,B,B,R,G,G,R,G,W,B,O,W,W,G,O,O,G,G,W,W,O,O,Y,G,Y,Y,B,Y,Y,R,O,R,O,B,Y,W,R,R
25.68932, 29.256516, 3,state, 1, 43, 2, 283,R,W,G,R,W,Y,O,B,B,B,R,Y,B,G,Y,Y,B,Y,W,G,B,B,R,R,O,G,G,W,W,G,O,O,G,G,W,W,O,O,R,G,Y,Y,B,Y,R,R,O,Y,O,B,W,W,R,O
25.519651, 28.918682, 3,state, 1, 42, 3, 284,O,R,R,B,W,W,B,Y,G,O,B,W,B,G,Y,Y,B,Y,W,G,B,R,R,R,O,G,G,W,W,B,O,O,R,G,W,Y,O,O,R,G,Y,Y,B,Y,R,R,O,Y,O,B,W,W,G,G
26.132277, 28.107883, 3,state, 1, 40, 4, 285,O,R,Y,B,W,W,B,Y,G,O,B,R,B,G,W,Y,B,G,B,R,G,G,R,G,W,R,O,W,W,B,O,O,R,G,W,Y,O,O,W,G,Y,Y,B,Y,Y,R,O,R,O,B,Y,W,G,R
26.9504, 26.909872, 3,state, 1, 38, 5, 286,O,R,Y,B,W,W,W,O,O,G,B,Y,W,G,B,R,B,O,B,R,G,G,R,G,G,W,Y,W,W,B,O,O,R,W,R,O,G,Y,B,G,Y,Y,B,Y,Y,R,O,R,O,B,Y,W,G,R
27.36407, 25.451323, 3,state, 1, 37, 6, 287,O,R,Y,B,W,W,W,O,O,G,B,Y,W,G,B,W,O,W,B,R,O,G,R,B,G,W,R,R,W,B,O,O,R,R,R,O,B,G,G,Y,Y,Y,Y,Y,B,G,G,Y,O,B,Y,W,G,R
27.708897, 25.001863, 3,state, 1, 37, 7, 288,O,R,Y,B,W,Y,W,O,R,G,B,Y,W,G,W,W,O,O,O,B,R,R,R,W,B,G,G,R,W,B,O,O,R,R,R,O,B,G,Y,Y,Y,B,Y,Y,W,G,G,G,O,B,Y,W,G,B
27.715782, 24.152367, 3,state, 1, 40, 8, 289,W,B,O,O,W,R,R,Y,Y,B,R,O,W,G,W,W,O,O,W,B,R,G,R,W,B,G,G,R,W,G,O,O,B,R,R,Y,B,G,Y,Y,Y,B,Y,Y,W,G,G,G,O,B,Y,O,R,B
27.364008, 24.039152, 3,state, 1, 40, 9, 290,W,B,O,O,W,W,R,Y,O,B,R,Y,W,G,B,W,O,W,B,G,W,G,R,B,G,W,R,R,W,G,O,O,B,R,R,Y,B,G,G,Y,Y,Y,Y,Y,B,G,G,O,O,B,R,O,R,Y
-3.1142642, 21.934305, 3,state, 1, 38, 10, 291,W,B,O,O,W,W,G,G,B,W,O,W,B,G,W,Y,R,B,B,G,W,G,R,B,R,R,Y,R,W,G,O,O,B,G,W,R,O,Y,R,Y,Y,Y,Y,Y,B,G,G,O,O,B,R,O,R,Y
-3.0142405, 22.178776, 3,state, 1, 35, 11, 292,W,B,O,O,W,W,G,G,B,W,O,W,B,G,W,R,O,G,B,G,B,G,R,R,R,R,Y,O,W,G,G,O,B,G,W,R,Y,Y,O,Y,Y,Y,B,Y,R,W,B,Y,O,B,R,O,R,Y
-2.351598, 23.172503, 3,state, 1, 37, 12, 293,Y,B,O,Y,W,W,B,G,B,W,O,W,O,G,W,O,O,G,B,G,B,G,R,R,R,R,Y,R,W,G,B,O,G,G,W,O,W,Y,O,O,Y,Y,G,Y,R,W,B,Y,B,B,R,R,R,Y
-1.3388735, 24.735615, 3,state, 1, 36, 13, 294,O,W,B,B,W,G,Y,Y,B,G,G,O,O,G,W,O,O,G,W,G,B,O,R,R,W,R,Y,R,W,Y,B,O,R,G,W,R,W,Y,O,O,Y,Y,G,Y,R,W,B,Y,B,B,R,B,G,R
-1.376486, 24.671415, 3,state, 1, 34, 14, 295,O,W,B,B,W,G,O,Y,W,G,O,O,W,G,O,O,G,G,W,G,B,O,R,R,G,W,R,R,W,Y,B,O,R,W,R,Y,B,Y,Y,O,Y,Y,G,Y,R,W,B,Y,B,B,R,B,G,R
-2.119336, 23.545963, 3,state, 1, 32, 15, 296,O,B,O,Y,W,W,W,G,B,G,O,W,W,G,O,O,G,G,B,G,B,G,R,R,R,W,R,R,W,G,B,O,O,W,R,O,B,Y,Y,O,Y,Y,G,Y,R,W,B,Y,B,B,R,Y,R,Y
-3.670442, 21.317072, 3,checkpoint, 1, 34, 16, 297,B,B,O,O,W,W,G,G,B,W,O,W,B,G,O,Y,G,G,B,G,B,G,R,R,R,W,R,O,R,W,O,O,B,G,W,R,O,Y,Y,Y,Y,Y,W,Y,R,G,B,Y,W,B,R,O,R,Y
-4.182815, 20.411175, 3,state, 1, 38, 17, 298,B,B,Y,O,W,R,G,G,Y,W,O,O,B,G,W,Y,G,B,B,R,R,G,R,W,B,G,R,O,R,W,O,O,B,G,W,R,O,Y,W,Y,Y,O,W,Y,G,G,B,Y,W,B,Y,O,R,R
-4.4514327, 19.074104, 3,state, 1, 32, 18, 299,G,O,B,G,W,B,Y,R,Y,B,G,B,B,G,W,Y,G,B,O,R,R,R,R,W,R,G,R,O,R,W,O,O,O,G,W,O,O,Y,W,Y,Y,O,W,Y,G,G,B,Y,W,B,Y,R,B,W
-4.987627, 17.612171, 3,state, 1, 26, 19, 300,G,O,B,G,W,W,Y,R,B,B,G,W,B,G,O,Y,G,G,R,R,O,G,R,R,R,W,R,O,R,W,O,O,O,G,W,O,O,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,B,R,B,Y
-4.8937283, 16.282679, 3,state, 1, 30, 20, 301,Y,G,G,R,W,O,B,W,B,R,G,R,B,G,O,Y,G,G,R,R,O,B,R,R,Y,W,R,O,R,B,O,O,G,G,W,W,O,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,B,O,O,W
-4.062048, 15.919899, 3,state, 1, 34, 21, 302,Y,G,R,R,W,O,B,W,G,R,G,Y,B,G,Y,Y,G,W,Y,B,R,W,R,R,R,R,O,O,R,B,O,O,G,G,W,W,O,Y,B,Y,Y,B,W,Y,W,G,B,G,W,B,O,O,O,B
-3.9566185, 16.62565, 3,state, 1, 33, 22, 303,R,O,G,G,W,W,Y,R,B,B,G,W,B,G,Y,Y,G,W,Y,B,R,G,R,R,R,R,O,O,R,B,O,O,O,G,W,O,O,Y,B,Y,Y,B,W,Y,W,G,B,G,W,B,O,Y,W,R
-4.181831, 17.648302, 3,state, 1, 30, 23, 304,R,O,G,G,W,O,Y,R,R,B,G,G,B,G,W,Y,G,B,R,R,O,B,R,R,Y,G,R,O,R,B,O,O,O,G,W,O,O,Y,W,Y,Y,Y,W,Y,W,G,B,B,W,B,B,Y,W,W
-2.442704, 17.716492, 3,state, 1, 28, 24, 305,R,O,G,G,W,O,G,W,O,Y,B,B,G,G,G,B,W,G,R,R,O,B,R,R,Y,R,R,O,R,B,O,O,O,W,Y,O,R,G,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,B,Y,W,W
-2.1740568, 17.946405, 3,state, 1, 32, 25, 306,R,O,B,G,W,B,G,W,W,Y,B,G,G,G,O,B,W,O,O,R,R,R,R,R,R,B,Y,O,R,B,O,O,O,W,Y,O,R,G,B,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,Y,W,W
-4.459927, 19.088472, 3,state, 1, 34, 26, 307,R,O,B,G,W,B,R,B,Y,G,O,O,B,G,W,Y,G,B,O,R,R,R,R,R,B,G,R,O,R,B,O,O,O,G,W,W,O,Y,W,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,Y,W,W
-5.4657393, 17.44892, 3,state, 1, 27, 27, 308,R,O,O,G,W,W,R,B,B,G,O,W,B,G,G,Y,G,G,B,R,O,G,R,R,R,R,R,O,R,B,O,O,O,G,W,W,O,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,B,Y,W,Y
-8.796392, 15.20802, 3,state, 1, 28, 28, 309,B,R,O,G,W,W,R,B,B,G,O,W,B,G,G,Y,G,G,W,Y,W,G,R,R,R,R,R,R,O,O,O,O,O,G,W,W,O,Y,Y,Y,Y,Y,B,R,O,Y,W,G,W,B,B,Y,B,B
-8.653475, 16.150393, 3,state, 1, 34, 29, 310,O,W,B,R,W,B,B,G,R,O,O,W,B,G,G,Y,G,G,W,Y,W,O,R,R,G,R,R,R,O,B,O,O,B,G,W,Y,O,Y,Y,Y,Y,Y,B,R,O,Y,W,G,W,B,B,W,G,R
-7.2499, 17.842081, 3,state, 1, 34, 30, 311,R,O,B,R,W,B,B,G,R,O,O,W,B,G,G,Y,G,G,O,W,B,O,R,R,G,R,R,O,R,B,O,O,B,G,W,Y,O,Y,Y,Y,Y,Y,W,Y,W,G,B,R,W,B,G,Y,W,W
-7.1017184, 17.30701, 3,state, 1, 32, 31, 312,R,G,B,B,W,R,B,O,R,W,W,Y,B,G,G,Y,G,G,Y,W,B,B,R,R,B,R,R,O,R,G,O,O,O,G,W,O,O,Y,Y,Y,Y,Y,W,Y,W,G,B,R,W,B,G,W,O,O
-8.077915, 16.08642, 3,state, 1, 33, 32, 313,Y,W,B,B,W,R,B,O,R,W,W,Y,B,G,G,Y,G,G,W,Y,W,B,R,R,B,R,R,R,G,B,O,O,O,G,W,O,O,Y,Y,Y,Y,Y,G,R,O,W,W,G,O,B,B,O,G,R
-7.922712, 14.827664, 3,state, 1, 32, 33, 314,B,R,R,W,W,O,Y,B,B,B,O,O,B,G,G,Y,G,G,Y,Y,W,W,R,R,W,R,R,R,G,R,O,O,G,G,W,O,O,Y,Y,Y,Y,Y,G,R,O,W,W,G,O,B,B,W,B,B
-6.3570786, 15.497869, 3,state, 1, 27, 34, 315,R,G,R,W,W,O,Y,B,B,B,O,O,B,G,G,Y,G,G,B,R,R,W,R,R,W,R,R,O,R,G,O,O,G,G,W,O,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,W,O,W
-7.020901, 16.222145, 3,state, 1, 26, 35, 316,Y,W,R,B,W,G,B,O,R,W,W,B,B,G,G,Y,G,G,W,R,R,O,R,R,W,R,R,O,R,B,O,O,O,G,W,O,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,O,G,G
-2.8438094, -4.1252217, 3,state, 1, 25, 36, 317,G,W,R,W,W,G,O,O,R,Y,W,B,B,G,G,B,G,G,W,R,R,O,R,R,W,R,R,G,O,O,W,O,R,O,O,B,W,Y,Y,B,Y,Y,Y,Y,Y,O,B,B,Y,B,B,W,G,G
-8.971499, 1.5107812, 3,state, 1, 21, 37, 318,R,O,O,G,W,W,R,W,G,G,G,W,B,G,G,B,G,G,B,R,R,R,R,R,O,R,R,G,O,W,W,O,O,O,O,W,W,Y,Y,B,Y,Y,Y,Y,Y,O,B,B,Y,B,B,B,W,Y
-8.151684, 1.0134251, 3,state, 1, 23, 38, 319,G,O,O,B,W,W,B,W,G,W,G,W,B,G,G,Y,G,G,B,R,R,R,R,R,O,R,R,W,O,W,O,O,O,G,W,O,O,Y,Y,Y,Y,Y,B,Y,Y,R,B,B,G,B,B,R,W,Y
-6.545322, 2.3202765, 3,state, 1, 26, 39, 320,O,W,G,O,W,W,G,B,B,W,O,O,B,G,G,Y,G,G,W,R,R,G,R,R,W,R,R,W,O,Y,O,O,W,G,W,R,O,Y,Y,Y,Y,Y,B,Y,Y,R,B,B,G,B,B,B,R,O
-7.5376034, 2.472978, 3,state, 1, 25, 40, 321,R,W,G,G,W,W,B,B,B,O,O,O,O,G,G,G,G,G,W,R,R,G,R,R,W,R,R,G,O,W,W,O,O,R,W,Y,W,Y,Y,B,Y,Y,Y,Y,Y,O,B,B,Y,B,B,B,R,O
-9.159138, 1.1356176, 3,state, 1, 22, 41, 322,B,G,R,B,W,W,B,W,G,W,G,W,O,G,G,G,G,G,B,R,R,R,R,R,O,R,R,G,O,O,W,O,O,R,W,O,W,Y,Y,B,Y,Y,Y,Y,Y,O,B,B,Y,B,B,Y,O,W
-7.897284, 0.16382769, 3,state, 1, 18, 42, 323,W,G,R,O,W,W,G,W,G,W,G,W,B,G,G,Y,G,G,B,R,R,R,R,R,O,R,R,O,O,O,O,O,W,G,W,R,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,W
-6.2332096, 1.4961652, 3,state, 1, 20, 43, 324,R,W,G,G,W,W,W,O,G,O,W,R,B,G,G,Y,G,G,W,R,R,G,R,R,W,R,R,O,O,W,O,O,O,G,W,B,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
25.382185, -0.80368304, 3,state, 1, 23, 44, 325,R,W,G,G,W,W,G,W,B,Y,B,O,G,G,W,G,G,R,W,R,R,G,R,R,W,O,G,O,O,W,O,O,O,Y,Y,O,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
25.48478, 0.6734412, 3,state, 1, 23, 45, 326,G,G,R,W,W,W,B,W,G,W,G,W,G,G,W,G,G,R,B,R,R,R,R,R,O,O,G,O,O,Y,O,O,B,Y,Y,O,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
-7.236912, -0.45960858, 3,state, 1, 21, 46, 327,G,G,R,W,W,W,O,O,G,W,W,R,G,G,G,W,G,G,B,R,R,R,R,R,W,R,R,O,O,Y,O,O,B,B,W,G,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
-5.298993, 0.8835569, 3,state, 1, 17, 47, 328,R,W,G,G,W,O,G,W,O,Y,B,G,G,G,G,W,G,G,R,R,R,W,R,R,W,R,R,O,O,W,O,O,O,B,W,O,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-1.0419489, -4.746997, 3,state, 1, 20, 48, 329,B,W,G,B,W,O,B,W,O,R,B,G,G,G,G,G,G,G,R,R,R,W,R,R,W,R,R,B,O,O,W,O,O,O,O,W,Y,Y,Y,G,Y,Y,W,Y,Y,O,B,B,Y,B,B,Y,R,W
7.9040737, -12.329477, 3,state, 1, 26, 49, 330,B,W,G,B,W,O,W,R,R,G,G,G,B,G,G,R,G,G,R,R,R,W,R,R,Y,Y,Y,B,O,O,W,O,O,B,W,O,W,O,O,G,Y,Y,W,Y,Y,O,B,B,Y,B,B,Y,R,W
7.257586, -13.177907, 3,state, 1, 23, 50, 331,G,W,G,B,W,O,R,R,R,W,G,G,G,G,G,W,G,G,R,R,R,W,R,R,Y,Y,Y,O,O,O,O,O,W,B,W,B,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,W
-1.5254083, -6.4058175, 3,checkpoint, 1, 13, 51, 332,G,W,G,B,W,O,B,W,B,W,G,W,G,G,G,G,G,G,R,R,R,W,R,R,R,R,R,O,O,O,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,W
-4.4386873, -7.3400617, 3,state, 1, 17, 52, 333,B,B,G,W,W,W,B,O,G,R,W,R,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,O,O,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,O
27.27777, 1.2916656, 3,state, 1, 23, 53, 334,B,B,G,W,W,W,O,O,W,G,G,R,G,G,W,G,G,R,W,R,R,R,R,R,B,O,G,O,O,W,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,O
35.607437, 8.701163, 3,state, 1, 28, 54, 335,B,B,R,W,W,W,O,O,R,G,G,W,G,G,Y,G,G,Y,B,R,W,O,R,R,G,R,R,O,O,W,O,O,G,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,O,W,W
38.39848, 7.0861516, 3,state, 1, 29, 55, 336,O,W,B,O,W,B,R,W,R,G,O,B,G,G,Y,G,G,Y,O,R,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,G,W
37.01152, -1.2167046, 3,state, 1, 23, 56, 337,O,W,G,O,W,W,R,W,W,G,O,B,G,G,B,G,G,R,W,R,R,R,R,R,O,W,W,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,O
31.982468, 3.0086153, 3,state, 1, 22, 57, 338,G,W,W,W,W,W,O,O,R,G,G,W,G,G,B,G,G,R,B,R,R,O,R,R,G,W,W,O,O,O,O,O,G,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,O
0.7486609, -10.369505, 3,checkpoint, 1, 13, 58, 339,G,W,W,W,W,W,G,W,W,W,B,R,G,G,G,G,G,G,B,R,R,O,R,R,B,R,R,O,O,O,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,O
13.956485, -4.249099, 3,state, 1, 23, 59, 340,G,W,R,W,W,G,G,W,G,W,B,Y,G,G,Y,G,G,Y,B,O,B,R,R,R,R,R,R,O,O,O,O,O,G,O,O,R,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,W,R,W
13.349575, -8.288331, 3,state, 1, 25, 60, 341,G,W,G,W,W,W,G,G,R,R,R,B,G,G,Y,G,G,Y,W,O,B,R,R,R,W,R,R,O,O,W,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,R,G,O
-7.85631, -20.428537, 3,state, 1, 19, 61, 342,G,W,W,W,W,W,G,G,O,R,R,G,G,G,W,G,G,R,B,R,R,O,R,R,W,R,W,O,O,W,O,O,B,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,O
-10.543374, -15.501786, 3,state, 1, 18, 62, 343,G,W,G,G,W,W,O,W,W,W,O,B,G,G,W,G,G,R,R,R,R,G,R,R,O,R,W,O,O,R,O,O,R,O,O,G,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
16.593119, -3.168406, 3,state, 1, 23, 63, 344,G,W,B,G,W,W,O,W,R,W,O,B,G,G,Y,G,G,Y,O,G,R,R,R,R,W,R,R,O,O,R,O,O,R,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,G,B,B,W,Y,B,W
12.307348, -4.31731, 3,state, 1, 21, 64, 345,R,W,O,W,W,G,B,W,G,W,B,Y,G,G,Y,G,G,Y,G,G,R,R,R,R,R,R,R,O,O,W,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,W,B,B,G,B,B,W,B,O,W
0.8359345, -8.346666, 3,checkpoint, 1, 12, 65, 346,R,W,G,W,W,W,B,W,W,W,B,O,G,G,G,G,G,G,R,R,R,G,R,R,G,R,R,O,O,W,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,W
-1.6901745, -9.161121, 3,state, 1, 14, 66, 347,G,W,W,W,W,W,R,W,B,W,R,O,G,G,G,G,G,G,O,R,R,B,R,R,W,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,G
13.239394, -5.8998795, 3,state, 1, 22, 67, 348,G,W,O,W,W,G,R,W,G,W,R,Y,G,G,Y,G,G,Y,W,B,O,R,R,R,R,R,R,O,O,W,O,O,O,O,O,B,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,R,G,B
17.923328, -2.9984214, 3,state, 1, 25, 68, 349,G,W,R,G,W,W,O,W,G,B,G,R,G,G,Y,G,G,Y,B,B,O,O,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,Y,R,W
-11.353756, -16.276348, 3,state, 1, 18, 69, 350,G,W,W,G,W,W,O,W,W,B,G,R,G,G,W,G,G,G,O,R,R,B,R,R,B,O,W,O,O,R,O,O,R,O,O,W,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,G
-9.13387, -19.586733, 3,state, 1, 16, 70, 351,W,W,W,W,W,W,G,G,O,R,R,W,G,G,W,G,G,G,R,R,R,G,R,R,B,O,W,O,O,G,O,O,R,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B
12.700588, -9.457452, 3,state, 1, 22, 71, 352,W,W,W,W,W,W,G,G,G,R,R,R,G,G,Y,G,G,Y,B,G,R,O,R,R,W,R,R,O,O,G,O,O,R,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,O,B,O
11.545117, -3.298003, 3,state, 1, 16, 72, 353,W,W,G,W,W,G,W,W,G,G,R,Y,G,G,Y,G,G,Y,R,G,R,R,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,O,W
-9.6957855, -12.857216, 3,checkpoint, 1, 4, 73, 354,W,W,W,W,W,W,W,W,W,G,R,G,G,G,G,G,G,G,R,R,R,G,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,B
-4.635812, -17.442118, 3,state, 1, 10, 74, 355,W,W,W,W,W,W,W,W,W,R,G,R,G,G,G,G,G,G,B,R,R,O,R,R,B,R,R,O,O,G,O,O,R,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,O
-14.126275, -22.716051, 3,state, 1, 20, 75, 356,W,W,B,W,W,B,W,W,O,R,G,W,G,G,W,G,G,W,R,R,R,R,R,R,B,O,B,O,O,G,O,O,R,O,O,G,Y,Y,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
-12.088137, -13.102177, 3,state, 1, 19, 76, 357,B,B,O,W,W,W,W,W,W,G,R,G,G,G,W,G,G,W,W,R,R,G,R,R,R,O,B,O,O,Y,O,O,B,O,O,O,Y,Y,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,R,B
3.537999, -9.99669, 3,state, 1, 17, 77, 358,B,B,G,W,W,W,W,W,W,G,R,R,G,G,G,G,G,G,R,G,W,O,R,R,B,R,R,O,O,Y,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,O,B,B,W,R,R,W
2.785011, -8.231513, 3,state, 1, 17, 78, 359,G,W,W,B,W,W,B,W,W,Y,B,O,G,G,G,G,G,G,R,G,W,R,R,R,G,R,R,O,O,W,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,O,B,B,W,R,O,B
9.140531, -5.370695, 3,state, 1, 25, 79, 360,G,W,O,B,W,G,B,W,G,Y,B,Y,G,G,Y,G,G,B,G,R,R,R,R,G,R,R,W,O,O,W,O,O,R,O,O,R,Y,Y,O,Y,Y,W,Y,Y,B,B,B,W,B,B,W,R,O,W
5.7521777, -9.562502, 3,state, 1, 25, 80, 361,B,B,G,W,W,W,G,G,O,R,R,G,G,G,Y,G,G,B,R,R,R,O,R,G,W,R,W,O,O,Y,O,O,B,O,O,Y,Y,Y,O,Y,Y,W,Y,Y,B,B,B,W,B,B,W,R,R,W
6.1377573, -9.723678, 3,state, 1, 27, 81, 362,B,B,G,W,W,Y,G,G,B,R,R,O,G,G,W,G,G,B,W,O,R,R,R,R,W,G,R,O,O,Y,O,O,B,O,O,Y,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,W,R,R,O
8.316179, -5.540909, 3,state, 1, 25, 82, 363,G,Y,B,B,W,G,B,W,G,Y,B,Y,G,G,W,G,G,B,O,O,R,R,R,R,R,G,R,O,O,O,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,W,W,R,W
3.754046, -7.8528547, 3,state, 1, 20, 83, 364,G,Y,G,B,W,W,B,W,W,Y,B,B,G,G,G,G,G,G,R,R,R,O,R,G,O,R,R,O,O,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,W,W,R,W
