x,y,line,algo,optimal,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country
1.4434988667118813,-29.017321104196128,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['Germany'],population,life_expect,population,continent,1939,['Italy']
6.793538367091488,-36.633664539459524,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['United Kingdom'],population,life_expect,population,continent,1939,['Germany']
4.337777758181886,-29.951577904063225,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['France'],population,life_expect,population,continent,1939,['United Kingdom']
2.7227604193125035,-31.20716524389874,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['Poland'],population,life_expect,population,continent,1939,['France']
-5.216475811583957,-31.718765478457094,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['Ukraine'],population,life_expect,population,continent,1939,['Poland']
5.7542889132208375,-32.04003285263757,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['Spain'],population,life_expect,population,continent,1939,['Ukraine']
1.3369766229976623,-31.056161650895007,Task3 imal,Task3,no,population,life_expect,population,continent,1939,['Hungary'],population,life_expect,population,continent,1939,['Spain']
22.752096037927707,-17.06721149306593,Task3 Optimal imal,Task3 Optimal,yes,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
3.0876614358579064,-48.88296399975857,Task3 Optimal imal,Task3 Optimal,yes,gdp,life_expect,population,continent,1939,[],gdp,life_expect,population,continent,1800,[]
2.079791542706198,-32.41152607839582,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,[],gdp,life_expect,population,continent,1939,[]
1.6277213932482282,-33.02865820696507,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1940,[],population,life_expect,population,continent,1939,[]
2.6060407653543938,-34.36385734126459,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,[],population,life_expect,population,continent,1940,[]
9.339374719768127,-42.59166921613447,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Russia'],population,life_expect,population,continent,1945,[]
6.781457682617755,-36.633633030975595,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['United Kingdom'],population,life_expect,population,continent,1945,['Russia']
5.755202416910021,-32.060051753018094,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Spain'],population,life_expect,population,continent,1945,['United Kingdom']
1.2261165125415636,-38.148662334665495,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Italy'],population,life_expect,population,continent,1945,['Spain']
4.348069502706683,-29.948695041900105,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['France'],population,life_expect,population,continent,1945,['Italy']
2.9722711207331307,-35.293159933236744,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Norway'],population,life_expect,population,continent,1945,['France']
3.7429806431594894,-34.24919893963474,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Denmark'],population,life_expect,population,continent,1945,['Norway']
4.301254230379026,-35.55237720510849,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Switzerland'],population,life_expect,population,continent,1945,['Denmark']
3.6576840286900416,-33.20542828865109,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Greece'],population,life_expect,population,continent,1945,['Switzerland']
3.60364139969535,-36.60645182631115,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Netherlands'],population,life_expect,population,continent,1945,['Greece']
7.419083839997477,-34.01735511739795,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Iceland'],population,life_expect,population,continent,1945,['Netherlands']
2.54853073403859,-36.576206038354925,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Seychelles'],population,life_expect,population,continent,1945,['Iceland']
1.7657522018478788,-35.777652027376426,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Cape Verde'],population,life_expect,population,continent,1945,['Seychelles']
-3.701386393809748,-27.91891370041081,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1945,['Luxembourg'],population,life_expect,population,continent,1945,['Cape Verde']
-3.6979324535773324,-27.92184600888062,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Luxembourg'],population,life_expect,population,continent,1945,['Luxembourg']
7.428701883255049,-34.00740101167508,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Iceland'],population,life_expect,population,continent,1939,['Luxembourg']
0.07436920532244187,-31.467491430718667,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Montenegro'],population,life_expect,population,continent,1939,['Iceland']
9.341134685684535,-42.59356947036205,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Russia'],population,life_expect,population,continent,1939,['Montenegro']
1.2099283998674897,-38.15309010653993,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Italy'],population,life_expect,population,continent,1939,['Russia']
1.442641849945542,-29.014408107349173,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Germany'],population,life_expect,population,continent,1939,['Italy']
6.792869679181682,-36.63275088513558,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['United Kingdom'],population,life_expect,population,continent,1939,['Germany']
4.337600552101092,-29.944718883152206,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['France'],population,life_expect,population,continent,1939,['United Kingdom']
2.719000431260486,-31.207147187632263,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Poland'],population,life_expect,population,continent,1939,['France']
-5.212285630812985,-31.717681549414174,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Ukraine'],population,life_expect,population,continent,1939,['Poland']
5.755806250158004,-32.04096438832069,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Spain'],population,life_expect,population,continent,1939,['Ukraine']
1.3374208321991665,-31.0565489075108,Task3 Optimal imal,Task3 Optimal,yes,population,life_expect,population,continent,1939,['Hungary'],population,life_expect,population,continent,1939,['Spain']
20.37984855248331,-22.25066089689021,Task4 imal,Task4,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-13.210152067369858,-39.44353879706639,Task4 imal,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1800,[]
-13.867565334050893,-34.898413090637916,Task4 imal,Task4,no,gdp,life_expect,population,continent,1945,['United States'],gdp,life_expect,population,continent,1945,[]
-14.941769879179974,-32.131476290816906,Task4 imal,Task4,no,child_mortality,life_expect,population,continent,1945,['United States'],gdp,life_expect,population,continent,1945,['United States']
-8.073766039488282,-5.20676742257819,Task4 imal,Task4,no,fertility,life_expect,population,continent,1945,['United States'],child_mortality,life_expect,population,continent,1945,['United States']
-6.994709553018303,-3.522715664829616,Task4 imal,Task4,no,fertility,life_expect,population,continent,1945,['Germany'],fertility,life_expect,population,continent,1945,['United States']
14.910637760053731,-5.950073269757878,Task4 imal,Task4,no,life_expect,life_expect,population,continent,1945,['Germany'],fertility,life_expect,population,continent,1945,['Germany']
1.4446138076701294,-29.00278954438281,Task4 imal,Task4,no,population,life_expect,population,continent,1945,['Germany'],life_expect,life_expect,population,continent,1945,['Germany']
4.707510229675979,-39.12763989471155,Task4 imal,Task4,no,population,life_expect,population,continent,1945,['United States'],population,life_expect,population,continent,1945,['Germany']
-13.816601060683883,-35.0306525641314,Task4 imal,Task4,no,gdp,life_expect,population,continent,1945,['United States'],population,life_expect,population,continent,1945,['United States']
-14.941769545759886,-32.13147662506685,Task4 imal,Task4,no,child_mortality,life_expect,population,continent,1945,['United States'],gdp,life_expect,population,continent,1945,['United States']
-8.072907444671227,-5.210150037539062,Task4 imal,Task4,no,fertility,life_expect,population,continent,1945,['United States'],child_mortality,life_expect,population,continent,1945,['United States']
11.677961377951423,-6.9699987448674685,Task4 imal,Task4,no,life_expect,life_expect,population,continent,1945,['United States'],fertility,life_expect,population,continent,1945,['United States']
4.709273817320818,-39.12819205229756,Task4 imal,Task4,no,population,life_expect,population,continent,1945,['United States'],life_expect,life_expect,population,continent,1945,['United States']
4.709083292614918,-39.129178684110826,Task4 imal,Task4,no,population,life_expect,population,continent,1945,['United States'],population,life_expect,population,continent,1945,['United States']
-13.928094342367233,-35.085052457880664,Task4 imal,Task4,no,gdp,life_expect,population,continent,1945,['United States'],population,life_expect,population,continent,1945,['United States']
-13.816601060683885,-35.03065256413141,Task4 imal,Task4,no,gdp,life_expect,population,continent,1945,['United States'],gdp,life_expect,population,continent,1945,['United States']
21.913674626335357,-18.01080470541096,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-13.261587814625297,-39.56111455380266,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1800,[]
-14.63265577348566,-5.217736656571546,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-4.945779511144729,7.450804382771992,Task4 SiKr,Task4,no,gdp,fertility,life_expect,continent,1945,[],gdp,fertility,population,continent,1945,[]
-8.218070757343211,9.303223078997677,Task4 SiKr,Task4,no,gdp,fertility,fertility,continent,1945,[],gdp,fertility,life_expect,continent,1945,[]
-6.916224949522764,14.148358764348284,Task4 SiKr,Task4,no,gdp,fertility,gdp,continent,1945,[],gdp,fertility,fertility,continent,1945,[]
-8.204875003753282,9.308877751619896,Task4 SiKr,Task4,no,gdp,fertility,fertility,continent,1945,[],gdp,fertility,gdp,continent,1945,[]
-14.73997597213924,-5.990066153817473,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,fertility,continent,1945,[]
-19.090754709182928,-3.7799462525613956,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Brunei'],gdp,fertility,population,continent,1945,[]
-15.29919478423614,-5.010441815138941,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,['Brunei']
-15.304993393141991,-4.976294965701471,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-17.0662768128097,-2.518416719520474,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Macedonia; FYR'],gdp,fertility,population,continent,1945,[]
-17.064401905102372,-2.5173698766607053,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Macedonia; FYR'],gdp,fertility,population,continent,1945,['Macedonia; FYR']
-15.159152664051371,-6.6280065147680824,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Cyprus'],gdp,fertility,population,continent,1945,['Macedonia; FYR']
-16.578299621707703,-5.354375548951073,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Montenegro'],gdp,fertility,population,continent,1945,['Cyprus']
-14.629141443142526,-4.578573537171673,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,['Montenegro']
-16.460248123706485,-4.127769889212825,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Ukraine'],gdp,fertility,population,continent,1945,[]
-13.855750480321547,-7.896790333893937,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Italy'],gdp,fertility,population,continent,1945,['Ukraine']
-18.852162582348086,-7.026064568476886,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Russia'],gdp,fertility,population,continent,1945,['Italy']
-18.852218517592455,-7.025952487956648,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Russia'],gdp,fertility,population,continent,1945,['Russia']
-15.995430272495126,-6.289261442513353,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Latvia'],gdp,fertility,population,continent,1945,['Russia']
-15.207555684294265,-4.5293163510679975,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,['Latvia']
-14.906290415739651,-5.611091238976108,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-14.503960213377733,-4.9685515077496465,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-14.521909297055563,-4.342473620899483,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-15.411455540246324,-4.227405958741507,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-14.834689511199317,-4.478939323065634,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-15.149674252679114,-4.279944035424335,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-18.84153823576563,-7.040481138203041,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Russia'],gdp,fertility,population,continent,1945,[]
-16.42188849351762,-9.10477025169823,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['China'],gdp,fertility,population,continent,1945,['Russia']
-16.58708139996799,-5.363192938195789,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Mongolia'],gdp,fertility,population,continent,1945,['China']
-16.421743096198167,-9.105065583648509,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['China'],gdp,fertility,population,continent,1945,['Mongolia']
-16.42193216507476,-9.10526007653564,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['China'],gdp,fertility,population,continent,1945,['China']
-14.632525313910964,-4.548760972403967,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,['China']
-12.527807335198805,-38.80746616959456,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-15.179087147051026,-5.251027457301901,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
20.385796643905046,-3.4628238663832445,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-14.671993229856465,-4.51088338000338,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
-18.854736931891424,-7.022212603088937,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Russia'],gdp,fertility,population,continent,1945,[]
-13.854976350781506,-7.894277176090311,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,['Italy'],gdp,fertility,population,continent,1945,['Russia']
-9.933557913238998,1.7550927446366917,Task4 SiKr,Task4,no,fertility,fertility,population,continent,1945,['Italy'],gdp,fertility,population,continent,1945,['Italy']
-6.650930088526126,-1.6881147750738545,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Italy'],fertility,fertility,population,continent,1945,['Italy']
-6.413941698881417,-2.152181732362511,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,[],fertility,life_expect,population,continent,1945,['Italy']
-6.403565169438533,-2.1525611894400822,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,[],fertility,life_expect,population,continent,1945,[]
-1.8352561824447917,0.5591506894108732,Task4 SiKr,Task4,no,fertility,gdp,population,continent,1945,[],fertility,life_expect,population,continent,1945,[]
3.4196484858608844,0.2109829148628943,Task4 SiKr,Task4,no,life_expect,gdp,population,continent,1945,[],fertility,gdp,population,continent,1945,[]
20.170694831864182,-3.932358226122861,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,gdp,population,continent,1945,[]
-14.165952682578705,-4.706472844927717,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.988472216719067,-3.7855860207016523,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
20.12862585935423,-4.130410803712426,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.79983109461376,-4.095291337131423,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.391877115391658,-3.429039234690225,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.888324504040483,-4.2842229081695,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.500262591688248,-4.378585853127743,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.857116575909643,-3.162805300954471,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.39555875891263,-3.431458553759042,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.122509567074502,-3.8923566893332593,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.476568882255172,-4.164528725696742,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.941190660602427,-4.020880640277946,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.432120920725072,-4.152528483029382,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
19.926751365140433,-3.541852847591287,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.742164457897946,-3.528268471821364,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.862973542072154,-3.7998207361377356,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
18.226355452645553,-2.5275282958166896,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,['Russia'],life_expect,fertility,population,continent,1945,[]
20.295546477773538,-3.173618560328854,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,['Russia']
23.516332079936614,-4.0444005087793755,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,['Romania'],life_expect,fertility,population,continent,1945,[]
23.516248114075605,-4.044376342545942,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,['Romania'],life_expect,fertility,population,continent,1945,['Romania']
20.40264368881692,-4.086513636270499,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,['Romania']
20.11523966279492,-3.917272915691964,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.213365772031644,-5.292546374321424,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,['Hungary'],life_expect,fertility,population,continent,1945,[]
23.516277268760255,-4.044384822950696,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,['Romania'],life_expect,fertility,population,continent,1945,['Hungary']
20.69156222787217,-3.4553782366724572,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,['Romania']
20.98390949860581,-3.798004814364368,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.397066746454907,-3.5545340570846484,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
20.957066316576796,-3.6358075199921442,Task4 SiKr,Task4,no,life_expect,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
-14.685171831074628,-5.21315407333893,Task4 SiKr,Task4,no,gdp,fertility,population,continent,1945,[],life_expect,fertility,population,continent,1945,[]
-9.937838630793747,1.7521020672414236,Task4 SiKr,Task4,no,fertility,fertility,population,continent,1945,[],gdp,fertility,population,continent,1945,[]
-6.412167163448572,-2.1531681274188688,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,[],fertility,fertility,population,continent,1945,[]
-13.322964584396843,-40.37671671488312,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],fertility,life_expect,population,continent,1945,[]
-13.13276377691325,1.0144533334543266,Task4 SiKr,Task4,no,gdp,gdp,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-1.8346780538142364,0.5591923033647246,Task4 SiKr,Task4,no,fertility,gdp,population,continent,1945,[],gdp,gdp,population,continent,1945,[]
-13.131812217101114,1.0143659105905545,Task4 SiKr,Task4,no,gdp,gdp,population,continent,1945,[],fertility,gdp,population,continent,1945,[]
-12.440592488892472,-41.24029113218195,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,gdp,population,continent,1945,[]
-13.199543884198237,-38.726176177271036,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-12.385362879967634,-39.363296412229296,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-12.645253279656604,-39.77749876904504,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-13.912996956982074,-39.87511764325383,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-11.78538293108195,-39.29553719806367,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-13.035913673274958,-40.26159746594401,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-12.89798969668563,-39.67978459919447,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-13.74392123061309,-40.36650140042157,Task4 SiKr,Task4,no,gdp,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-6.413805003838952,-2.150149637218873,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,[],gdp,life_expect,population,continent,1945,[]
-4.703260417977714,-2.563333622531168,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Spain'],fertility,life_expect,population,continent,1945,[]
-8.7367489727719,-0.5822928301080874,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Malta'],fertility,life_expect,population,continent,1945,['Spain']
-6.275262183935258,-0.45734660058543714,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Iceland'],fertility,life_expect,population,continent,1945,['Malta']
-6.417768433713506,-2.147590257570432,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,[],fertility,life_expect,population,continent,1945,['Iceland']
-8.29015021403839,-2.9883367843344235,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Latvia'],fertility,life_expect,population,continent,1945,[]
-8.306855537254371,-2.946405540245227,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Latvia'],fertility,life_expect,population,continent,1945,['Latvia']
-8.281512063090243,-3.0010253090336194,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Latvia'],fertility,life_expect,population,continent,1945,['Latvia']
-6.089047143218316,-1.8469623626445044,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Estonia'],fertility,life_expect,population,continent,1945,['Latvia']
-5.251387702262515,-0.9422349198636513,Task4 SiKr,Task4,no,fertility,life_expect,population,continent,1945,['Iceland'],fertility,life_expect,population,continent,1945,['Estonia']
25.077711055267457,-17.778350808823813,Task4 EdMa,Task4,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
29.375479567935038,-13.420979919838963,Task4 EdMa,Task4,no,fertility,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
24.495007324803957,-23.828710429059463,Task4 EdMa,Task4,no,gdp,life_expect,population,continent,1800,[],fertility,life_expect,population,continent,1800,[]
-34.33752023219994,-25.163246002837536,Task4 EdMa,Task4,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-18.328638690772852,16.08916838181167,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-39.274922917008226,6.842564305829537,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,[]
-39.96350526770357,52.97549254905595,Task4 EdMa,Task4,no,population,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,['Qatar']
-38.91282881298868,6.6363544046650365,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,2015,['Qatar'],population,life_expect,gdp,continent,2015,['Qatar']
-31.962695191497048,0.35431113930989194,Task4 EdMa,Task4,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,['Qatar']
-16.095846497331767,30.430218438043624,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-16.09584649733198,30.430218438043582,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-16.318926063435313,30.96082427120468,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-16.31892606360867,30.96082427073586,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-15.236892144626724,31.17008084328026,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-16.31892606292601,30.96082427258148,Task4 EdMa,Task4,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-19.432820587265002,3.2903209855349753,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-21.175640883728008,2.0952913916520917,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,['Qatar']
-21.17361907079741,2.0984990755737054,Task4 EdMa,Task4,no,gdp,life_expect,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,[]
-3.692759198442816,20.32468057173009,Task4 EdMa,Task4,no,gdp,gdp,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,[]
-0.5476054893163383,18.913157634260898,Task4 EdMa,Task4,no,life_expect,gdp,gdp,continent,1940,[],gdp,gdp,gdp,continent,1940,[]
-0.8706905158116242,18.071383155746393,Task4 EdMa,Task4,no,life_expect,gdp,gdp,continent,1940,['Sweden'],life_expect,gdp,gdp,continent,1940,[]
0.639716055314736,20.299538963283577,Task4 EdMa,Task4,no,life_expect,gdp,gdp,continent,1940,['Switzerland'],life_expect,gdp,gdp,continent,1940,['Sweden']
0.5394709137657221,19.490773267691655,Task4 EdMa,Task4,no,life_expect,gdp,gdp,continent,1942,['Switzerland'],life_expect,gdp,gdp,continent,1940,['Switzerland']
-1.665101482952177,37.45320347528454,Task4 EdMa,Task4,no,life_expect,fertility,gdp,continent,1942,['Switzerland'],life_expect,gdp,gdp,continent,1942,['Switzerland']
-1.92249342906653,38.20184192984442,Task4 EdMa,Task4,no,life_expect,fertility,gdp,continent,1942,['Switzerland'],life_expect,fertility,gdp,continent,1942,['Switzerland']
-26.555575735206997,54.7743716912631,Task4 EdMa,Task4,no,life_expect,fertility,gdp,continent,1942,['France'],life_expect,fertility,gdp,continent,1942,['Switzerland']
