,x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
47,25.68561,8.006495,11,0,Moderate_Chess,Moderate_Chess,1,B50,00:00:03,Sicilian Defense: Delayed Alapin,2260,1-0,https://lichess.org/RFBYc5fI,DennisMoreno,2255,300+0,Moderate_Chess,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/JTRjXWm8,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
48,5.870595,-15.642483,11,0,Moderate_Chess,DennisMoreno,2,B50,00:00:03,Sicilian Defense: Delayed Alapin,2260,1-0,https://lichess.org/RFBYc5fI,DennisMoreno,2255,300+0,Moderate_Chess,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/JTRjXWm8,-,0.32,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
49,6.4373193,7.3196964,11,0,Moderate_Chess,Moderate_Chess,3,B50,00:00:03,Sicilian Defense: Delayed Alapin,2260,1-0,https://lichess.org/RFBYc5fI,DennisMoreno,2255,300+0,Moderate_Chess,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/JTRjXWm8,-,0.0,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
50,-5.5081124,-9.482197,11,1,Moderate_Chess,DennisMoreno,4,B50,00:00:03,Sicilian Defense: Delayed Alapin,2260,1-0,https://lichess.org/RFBYc5fI,DennisMoreno,2255,300+0,Moderate_Chess,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/JTRjXWm8,-,0.0,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
51,11.83892,16.040255,12,1,Niclas90,PabloMNZS,0,D20,00:00:03,Queen's Gambit Accepted: Old Variation,1479,1-0,https://lichess.org/KNTXHNBL,PabloMNZS,1507,120+1,Niclas90,2021.08.01,2021.08.01,Normal,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
52,-8.774944,-0.4625864,12,0,Niclas90,Niclas90,1,D20,00:00:03,Queen's Gambit Accepted: Old Variation,1479,1-0,https://lichess.org/KNTXHNBL,PabloMNZS,1507,120+1,Niclas90,2021.08.01,2021.08.01,Normal,Rated Bullet game,-,0.0,0:02:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
53,-1.174301,11.573676,12,0,Niclas90,PabloMNZS,2,D20,00:00:03,Queen's Gambit Accepted: Old Variation,1479,1-0,https://lichess.org/KNTXHNBL,PabloMNZS,1507,120+1,Niclas90,2021.08.01,2021.08.01,Normal,Rated Bullet game,-,0.23,0:02:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
54,-3.3369384,4.9880376,12,0,Niclas90,Niclas90,3,D20,00:00:03,Queen's Gambit Accepted: Old Variation,1479,1-0,https://lichess.org/KNTXHNBL,PabloMNZS,1507,120+1,Niclas90,2021.08.01,2021.08.01,Normal,Rated Bullet game,-,0.0,0:02:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
55,-3.2388594,4.511503,12,1,Niclas90,PabloMNZS,4,D20,00:00:03,Queen's Gambit Accepted: Old Variation,1479,1-0,https://lichess.org/KNTXHNBL,PabloMNZS,1507,120+1,Niclas90,2021.08.01,2021.08.01,Normal,Rated Bullet game,-,0.41,0:01:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,bp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
56,11.875613,17.975641,13,1,AlexR09,Outrunner,0,A04,00:00:04,Zukertort Opening: Sicilian Invitation,2617,1-0,https://lichess.org/ALhOGf4q,Outrunner,2436,180+2,AlexR09,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
57,-5.7561107,2.24585,13,1,AlexR09,AlexR09,1,A04,00:00:04,Zukertort Opening: Sicilian Invitation,2617,1-0,https://lichess.org/ALhOGf4q,Outrunner,2436,180+2,AlexR09,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wn,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
58,12.101635,17.414597,14,1,andrewqa,andrewqa,0,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
59,25.88686,7.4388146,14,0,andrewqa,najlepszyz6,1,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
60,0.83646476,27.648977,14,0,andrewqa,andrewqa,2,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
61,19.915998,0.7397695,14,0,andrewqa,najlepszyz6,3,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.17,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
62,16.953894,-10.190917,14,0,andrewqa,andrewqa,4,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.21,0:03:02,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
63,16.728975,-10.583757,14,0,andrewqa,najlepszyz6,5,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.2,0:02:59,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,wn,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
64,16.598146,-10.856301,14,1,andrewqa,andrewqa,6,C46,00:00:04,Four Knights Game: Halloween Gambit,1572,0-1,https://lichess.org/cRuWjt7M,andrewqa,1545,180+2,najlepszyz6,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.13,0:03:00,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,wn,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
65,12.037595,17.384756,15,1,ChSalas,RafinhaGOD,0,A04,00:00:05,Zukertort Opening: Herrstrom Gambit,2365,1-0,https://lichess.org/YaQqZ6hR,RafinhaGOD,2459,180+0,ChSalas,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/zAVGui18,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
66,-5.7495885,2.2639787,15,1,ChSalas,ChSalas,1,A04,00:00:05,Zukertort Opening: Herrstrom Gambit,2365,1-0,https://lichess.org/YaQqZ6hR,RafinhaGOD,2459,180+0,ChSalas,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/zAVGui18,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wn,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
67,10.838157,16.193312,16,1,chaneli16,fishino,0,A48,00:00:35,East Indian Defense,2038,1-0,https://lichess.org/wf7i6Prh,fishino,2044,180+0,chaneli16,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
68,-8.776746,-0.32817635,16,0,chaneli16,chaneli16,1,A48,00:00:35,East Indian Defense,2038,1-0,https://lichess.org/wf7i6Prh,fishino,2044,180+0,chaneli16,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
69,-3.1005917,9.772033,16,0,chaneli16,fishino,2,A48,00:00:35,East Indian Defense,2038,1-0,https://lichess.org/wf7i6Prh,fishino,2044,180+0,chaneli16,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.19,0:03:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
70,1.9588941,4.3905525,16,1,chaneli16,chaneli16,3,A48,00:00:35,East Indian Defense,2038,1-0,https://lichess.org/wf7i6Prh,fishino,2044,180+0,chaneli16,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
71,12.06042,16.793829,17,1,Guillermotello2150,Guillermotello2150,0,A49,00:00:35,Indian Defense: Przepiorka Variation,2383,0-1,https://lichess.org/VBq8jrwi,Guillermotello2150,2383,180+0,offspring1476,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
72,-8.662963,-0.6106803,17,0,Guillermotello2150,offspring1476,1,A49,00:00:35,Indian Defense: Przepiorka Variation,2383,0-1,https://lichess.org/VBq8jrwi,Guillermotello2150,2383,180+0,offspring1476,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
73,-3.0919669,9.713031,17,0,Guillermotello2150,Guillermotello2150,2,A49,00:00:35,Indian Defense: Przepiorka Variation,2383,0-1,https://lichess.org/VBq8jrwi,Guillermotello2150,2383,180+0,offspring1476,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.19,0:03:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
74,1.9483635,4.393694,17,0,Guillermotello2150,offspring1476,3,A49,00:00:35,Indian Defense: Przepiorka Variation,2383,0-1,https://lichess.org/VBq8jrwi,Guillermotello2150,2383,180+0,offspring1476,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.12,0:02:59,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
75,2.0916827,4.2351723,17,1,Guillermotello2150,Guillermotello2150,4,A49,00:00:35,Indian Defense: Przepiorka Variation,2383,0-1,https://lichess.org/VBq8jrwi,Guillermotello2150,2383,180+0,offspring1476,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,,bp,,,,,,bn,bp,,,,,,,,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
76,12.267163,17.509647,18,1,EGNfanclub,EGNfanclub,0,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
77,-8.36453,-0.5741975,18,0,EGNfanclub,Fasmc17,1,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:01:30,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
78,-1.145841,11.684508,18,0,EGNfanclub,EGNfanclub,2,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.23,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
79,-3.3478866,4.9609156,18,0,EGNfanclub,Fasmc17,3,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:01:30,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
80,-0.5342443,6.3015323,18,0,EGNfanclub,EGNfanclub,4,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.24,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
81,-0.32677594,6.1369877,18,0,EGNfanclub,Fasmc17,5,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.16,0:01:30,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
82,-0.15009516,5.677947,18,0,EGNfanclub,EGNfanclub,6,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.13,0:02:58,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,bn,,,,,,bp,,,,,,,wp,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
83,-0.097774886,5.690688,18,0,EGNfanclub,Fasmc17,7,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.13,0:01:30,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,bn,,,,,,wp,,,,,,,,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
84,0.23181856,5.5620794,18,0,EGNfanclub,EGNfanclub,8,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.21,0:02:57,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
85,-0.23099516,5.5558114,18,0,EGNfanclub,Fasmc17,9,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:01:30,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,wn,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
86,-0.22293347,5.633551,18,0,EGNfanclub,EGNfanclub,10,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.18,0:02:57,br,,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bn,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,wn,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
87,-0.20900686,5.5993533,18,1,EGNfanclub,Fasmc17,11,D14,00:00:35,Slav Defense: Exchange Variation; Symmetrical Line,2404,0-1,https://lichess.org/DCW2AiYv,EGNfanclub,2412,180+0,Fasmc17,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.18,0:01:29,br,,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bn,,,bn,,,,,,bp,,,,,,,,wp,,wb,,,,,wn,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,,,wq,wk,wb,,wr
88,11.523773,17.686752,19,1,Spaine,eldidi,0,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
89,25.485607,8.657165,19,0,Spaine,Spaine,1,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
90,5.5181684,-15.391233,19,0,Spaine,eldidi,2,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.32,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
91,5.4714427,-15.897278,19,0,Spaine,Spaine,3,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,wp,,,,,,wp,wp,,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
92,5.349453,-15.962953,19,0,Spaine,eldidi,4,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.12,0:02:58,br,bn,bb,bq,bk,bb,,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,bn,,,,,bp,,,,,,,,,,wp,,,,,,wp,,,,,,wp,wp,,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
93,5.1461034,-16.082827,19,0,Spaine,Spaine,5,B22,00:00:35,Sicilian Defense: Alapin Variation; Smith-Morra Declined,2413,1-0,https://lichess.org/RleAAKpJ,eldidi,2542,180+0,Spaine,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/CR5BEZjV,-,0.0,0:02:58,br,bn,bb,bq,bk,bb,,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,bn,,,,,bp,,wp,,,,,,,,,,,,,,wp,,,,,,wp,wp,,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
